RAC1P,SEX,REGION,PINCP,ST,COW,CIT,NATIVITY,MSP,SCHL,DIS,MIL
1,2,2,45675.94542574579,29,8.0,1,1,6.0,19.0,2,4.0
1,1,3,149012.19266064907,47,3.0,1,1,6.0,16.0,2,4.0
1,2,3,101436.3644762648,37,1.0,1,1,6.0,19.0,2,4.0
9,1,4,38422.8861575435,6,1.0,1,1,6.0,22.0,2,
1,1,4,107277.52661258512,4,1.0,1,1,1.0,16.0,2,4.0
1,1,4,0.0,2,1.0,1,1,6.0,16.0,2,4.0
9,2,4,8097.026589895264,53,1.0,1,1,1.0,22.0,2,4.0
1,1,3,121139.83213807704,12,1.0,1,1,6.0,16.0,2,4.0
1,2,1,99067.44782279673,36,1.0,1,1,6.0,3.0,2,4.0
1,1,1,0.0,36,1.0,1,1,1.0,16.0,2,4.0
2,2,2,25099.809137004657,55,,1,1,1.0,19.0,2,4.0
1,1,3,33802.28568131318,48,,1,1,,20.0,2,4.0
1,1,3,,48,,1,1,1.0,20.0,2,4.0
1,2,3,150147.47026480053,37,1.0,1,1,1.0,3.0,2,
1,2,2,175025.9354016392,26,,1,1,1.0,21.0,2,4.0
1,2,4,,6,1.0,1,1,1.0,21.0,2,4.0
1,2,3,1845.4922414817775,13,1.0,1,1,,18.0,2,4.0
1,2,4,,53,1.0,1,1,1.0,16.0,2,4.0
1,2,2,21496.48284157487,17,1.0,1,1,1.0,16.0,2,4.0
1,1,3,113466.81732322782,37,1.0,1,1,,24.0,2,
1,1,2,,55,,1,1,1.0,16.0,2,4.0
1,1,3,100317.00093620043,47,1.0,1,1,6.0,21.0,2,4.0
1,2,3,0.0,13,1.0,1,1,1.0,22.0,2,4.0
1,1,3,18966.361609594933,48,1.0,1,1,6.0,21.0,2,4.0
1,1,3,72828.02368153712,12,1.0,4,2,1.0,22.0,2,4.0
1,2,3,66327.92175524606,5,1.0,1,1,1.0,14.0,2,
1,2,3,0.0,12,,1,1,1.0,16.0,2,4.0
2,2,3,6549.093205529913,47,1.0,1,1,6.0,21.0,2,4.0
1,1,2,,29,1.0,1,1,,22.0,2,4.0
1,2,2,101066.29957170793,39,,1,1,1.0,23.0,2,4.0
1,2,3,30919.399476681836,37,1.0,1,1,1.0,21.0,2,4.0
1,2,2,81236.90897789314,55,,1,1,1.0,14.0,2,4.0
1,1,1,175931.52853134743,34,6.0,1,1,6.0,21.0,2,4.0
1,2,1,30705.692275557136,34,3.0,1,1,1.0,16.0,2,4.0
4,2,1,52216.79253771561,42,1.0,1,1,1.0,22.0,2,4.0
1,1,3,37538.185160272056,47,1.0,1,1,,21.0,2,4.0
1,1,3,197083.52219033462,21,1.0,1,1,6.0,21.0,2,4.0
2,1,3,70892.16551991673,48,6.0,1,1,1.0,17.0,2,4.0
9,1,1,,36,1.0,1,1,1.0,17.0,2,4.0
1,1,4,0.0,8,1.0,1,1,1.0,16.0,2,4.0
1,2,4,0.0,16,1.0,1,1,1.0,21.0,2,4.0
1,1,4,47232.50783174407,6,1.0,1,1,6.0,20.0,2,4.0
1,2,3,60520.94900166159,12,1.0,1,1,1.0,14.0,2,4.0
1,2,2,128395.77567513532,17,,1,1,,22.0,2,4.0
8,1,3,200688.1189619927,13,1.0,1,1,6.0,17.0,2,4.0
1,1,3,,40,,1,1,3.0,19.0,2,4.0
1,1,1,84738.14972892188,36,3.0,1,1,6.0,19.0,2,4.0
2,2,2,16711.16749012805,55,1.0,4,2,6.0,5.0,2,
1,2,3,54882.68378451811,48,1.0,1,1,1.0,19.0,2,4.0
1,1,3,,48,1.0,1,1,1.0,8.0,2,
1,1,4,35472.08648593474,2,1.0,1,1,6.0,1.0,2,
9,2,3,88747.04036977023,37,1.0,1,1,1.0,1.0,2,4.0
1,2,2,,26,1.0,1,1,6.0,19.0,2,4.0
1,2,1,8130.49076145007,25,,1,1,5.0,20.0,2,4.0
1,1,2,,55,1.0,1,1,6.0,20.0,2,4.0
1,1,4,121136.33544622676,53,6.0,1,1,1.0,22.0,2,4.0
1,1,1,,42,1.0,1,1,,21.0,1,4.0
1,1,3,140865.23219850712,12,1.0,1,1,1.0,22.0,2,4.0
9,1,4,0.0,6,1.0,1,1,1.0,16.0,2,4.0
1,1,4,109345.00040288374,6,,1,1,6.0,20.0,2,4.0
1,1,2,184085.59450861116,17,1.0,1,1,1.0,17.0,2,
9,2,3,0.0,37,,1,1,6.0,14.0,2,4.0
1,1,2,36540.99114745459,26,1.0,1,1,,16.0,2,4.0
1,1,2,67058.92465554415,55,,1,1,4.0,21.0,2,
1,1,2,78807.13024714876,26,,1,1,1.0,17.0,2,4.0
1,2,3,0.0,21,3.0,1,1,6.0,19.0,2,4.0
1,1,1,82792.01119256855,36,,1,1,5.0,20.0,1,4.0
1,2,4,85351.19097115488,6,1.0,1,1,6.0,18.0,2,4.0
1,2,4,136817.97529619143,16,1.0,1,1,1.0,20.0,2,
1,2,1,0.0,33,,1,1,4.0,20.0,2,2.0
1,2,3,44478.232187985865,37,,1,1,1.0,20.0,2,4.0
9,2,1,69700.86501367996,34,2.0,1,1,1.0,20.0,2,4.0
8,1,3,0.0,48,1.0,1,1,6.0,18.0,2,4.0
1,1,1,75006.09039377088,36,,1,1,6.0,3.0,1,2.0
1,2,2,71213.06631192421,17,1.0,1,1,1.0,19.0,2,4.0
1,1,3,172229.77244448883,37,8.0,1,1,,16.0,2,4.0
1,1,2,19881.429628498845,55,,1,1,6.0,22.0,2,4.0
1,1,3,12815.446039444789,13,,1,1,1.0,19.0,2,4.0
2,2,4,130301.65767731584,6,,1,1,1.0,20.0,2,4.0
2,1,4,663.4116789972977,49,1.0,1,1,6.0,17.0,2,4.0
1,2,3,0.0,48,,1,1,6.0,19.0,2,4.0
1,1,2,67285.46207748051,55,1.0,1,1,6.0,10.0,2,4.0
1,1,2,,18,,1,1,6.0,12.0,2,
1,2,4,78322.28813086932,16,1.0,1,1,1.0,18.0,2,4.0
1,2,2,72729.40727064115,39,,1,1,,14.0,2,1.0
2,1,4,,2,7.0,1,1,1.0,16.0,2,4.0
1,2,4,177963.09995447512,16,8.0,1,1,1.0,18.0,2,4.0
9,2,3,0.0,22,,1,1,,23.0,2,4.0
9,1,3,75028.99411430526,12,1.0,1,1,,22.0,2,4.0
1,1,3,61980.07791544275,13,1.0,1,1,6.0,18.0,2,
1,2,2,98501.45076142781,39,,1,1,,20.0,2,4.0
1,2,1,0.0,36,1.0,1,1,1.0,21.0,2,4.0
1,2,1,0.0,9,1.0,1,1,5.0,19.0,2,4.0
1,2,1,0.0,36,,1,1,3.0,,2,4.0
6,2,3,0.0,37,,1,1,,2.0,2,4.0
1,1,2,132608.4293695527,17,1.0,1,1,6.0,21.0,2,4.0
1,2,3,32396.514222893515,51,,1,1,,20.0,2,4.0
9,1,2,56869.4562392337,18,2.0,1,1,1.0,19.0,2,4.0
1,1,3,190796.73255811117,37,7.0,1,1,1.0,18.0,2,4.0
1,1,4,202662.59575792073,53,1.0,1,1,1.0,21.0,2,4.0
1,1,1,20228.757287659682,36,1.0,1,1,,16.0,2,4.0
1,2,4,0.0,2,1.0,1,1,6.0,16.0,2,4.0
1,1,4,131146.41387101603,30,,1,1,5.0,4.0,2,
1,2,3,19286.504659612652,21,7.0,1,1,6.0,16.0,2,4.0
9,2,2,0.0,39,,1,1,,1.0,2,4.0
1,2,3,0.0,51,1.0,1,1,1.0,19.0,1,
1,2,4,16445.548958376487,4,,1,1,1.0,21.0,2,
1,2,2,,29,1.0,1,1,,22.0,2,4.0
1,2,3,13127.240005657797,24,,1,1,5.0,14.0,2,4.0
9,2,1,0.0,25,8.0,5,2,1.0,16.0,2,4.0
1,1,4,16809.303201434144,6,,1,1,4.0,16.0,2,4.0
1,1,1,129198.3786549168,34,,1,1,2.0,15.0,2,4.0
2,2,3,79604.24513669187,48,8.0,1,1,1.0,20.0,2,4.0
1,2,1,22543.832515197435,34,,1,1,,9.0,1,4.0
1,1,4,194902.97012427173,6,,1,1,,18.0,2,4.0
4,2,3,13731.18086465761,13,1.0,1,1,6.0,21.0,2,4.0
1,1,4,,41,,1,1,,14.0,2,4.0
9,2,3,53640.74066691693,48,1.0,1,1,1.0,21.0,2,4.0
1,2,3,0.0,37,,1,1,6.0,19.0,2,4.0
1,1,4,78422.2774944409,8,1.0,1,1,6.0,17.0,2,4.0
1,2,2,,55,1.0,1,1,4.0,18.0,2,
9,2,4,95647.79149658649,6,1.0,1,1,1.0,16.0,2,3.0
1,2,4,0.0,2,,1,1,6.0,20.0,2,4.0
2,2,3,17611.99243107026,48,,1,1,1.0,9.0,2,4.0
1,1,2,108675.42108102689,26,2.0,1,1,3.0,16.0,2,4.0
1,2,1,102651.16651865671,25,,1,1,1.0,21.0,2,4.0
1,2,4,,6,4.0,1,1,1.0,20.0,2,4.0
9,2,4,81221.56695945527,16,1.0,1,1,1.0,20.0,2,4.0
1,1,1,90320.1857222341,9,2.0,1,1,1.0,18.0,2,
6,2,2,36415.8090576302,17,,5,2,6.0,13.0,2,4.0
1,1,2,61241.77107702185,26,1.0,1,1,1.0,19.0,2,4.0
1,2,4,0.0,2,1.0,1,1,1.0,,1,
1,1,4,49841.68276231515,53,,1,1,3.0,16.0,2,4.0
1,1,2,,17,,1,1,6.0,2.0,2,4.0
1,2,1,,9,1.0,1,1,,18.0,1,4.0
1,2,3,,47,1.0,1,1,1.0,22.0,2,4.0
9,1,2,,17,1.0,4,2,6.0,19.0,2,4.0
1,1,3,163742.39291879447,12,,1,1,1.0,14.0,2,
1,2,3,0.0,51,,1,1,1.0,1.0,2,1.0
1,2,2,,17,1.0,1,1,6.0,,2,4.0
2,2,2,,29,1.0,1,1,1.0,16.0,2,4.0
1,2,4,0.0,2,,1,1,,2.0,2,
1,1,4,83443.08267545325,6,1.0,1,1,1.0,1.0,2,4.0
8,1,2,,18,1.0,1,1,6.0,21.0,2,4.0
9,1,2,27469.137056534895,27,1.0,1,1,1.0,20.0,2,4.0
1,2,3,29196.613640694057,13,1.0,1,1,1.0,22.0,2,4.0
1,2,1,0.0,25,,1,1,1.0,18.0,2,4.0
1,1,4,0.0,53,1.0,1,1,1.0,16.0,2,4.0
1,2,3,0.0,37,,1,1,6.0,16.0,2,4.0
1,2,4,0.0,2,,1,1,,2.0,2,4.0
2,2,3,,51,,1,1,6.0,15.0,2,4.0
1,1,3,,21,,1,1,3.0,22.0,2,4.0
1,2,4,39794.83638512066,6,1.0,1,1,1.0,22.0,2,
1,2,3,0.0,28,3.0,1,1,,16.0,2,4.0
1,2,3,47806.01135109861,47,3.0,1,1,1.0,22.0,2,4.0
9,1,1,0.0,25,,1,1,6.0,2.0,2,4.0
1,2,1,0.0,42,2.0,1,1,6.0,16.0,2,4.0
4,1,3,0.0,48,,1,1,6.0,21.0,2,4.0
1,2,2,122750.61069283597,19,1.0,5,2,6.0,16.0,2,4.0
9,1,3,0.0,47,1.0,1,1,6.0,16.0,2,4.0
1,2,3,0.0,22,1.0,1,1,6.0,18.0,2,4.0
1,1,3,59475.74062623467,13,,1,1,4.0,21.0,2,
1,2,3,52223.490064256956,37,,1,1,6.0,2.0,2,4.0
1,1,1,48717.287934040214,34,2.0,1,1,1.0,21.0,2,4.0
1,2,2,81109.60451590626,39,1.0,1,1,6.0,21.0,2,4.0
1,2,3,92348.28735318429,5,2.0,1,1,1.0,21.0,2,
8,2,4,,8,,1,1,,,2,4.0
1,1,2,0.0,29,,2,1,5.0,5.0,2,4.0
1,1,1,67026.37302631859,42,1.0,1,1,1.0,21.0,2,
1,2,4,90617.72612581155,6,,1,1,,,2,4.0
2,1,2,,39,,1,1,6.0,21.0,2,4.0
1,2,2,131197.58102954793,29,,1,1,1.0,21.0,2,4.0
1,1,2,131732.38299542054,26,1.0,1,1,,21.0,2,4.0
2,1,1,,34,1.0,1,1,6.0,16.0,2,4.0
1,1,1,39162.175375124934,36,1.0,2,1,6.0,21.0,2,4.0
1,1,3,68850.6860046194,12,,1,1,,24.0,2,1.0
1,2,3,,28,1.0,1,1,,1.0,2,4.0
1,2,1,66049.59100224379,42,,1,1,,22.0,2,4.0
1,2,2,26503.89416639545,55,1.0,1,1,6.0,19.0,2,4.0
1,1,3,105683.86818305375,1,1.0,1,1,1.0,17.0,2,4.0
1,2,3,45754.43623188377,47,1.0,1,1,6.0,20.0,2,4.0
1,2,2,74438.96295148358,17,1.0,1,1,,15.0,2,4.0
1,1,2,0.0,26,,5,2,,13.0,2,4.0
1,1,4,0.0,2,,1,1,,19.0,2,4.0
1,1,1,0.0,42,1.0,1,1,6.0,22.0,2,4.0
1,2,1,61471.37058429918,25,,1,1,6.0,11.0,2,2.0
1,1,1,215688.39106893152,36,,1,1,6.0,12.0,2,1.0
4,1,3,86981.29076957393,37,,1,1,,19.0,2,4.0
1,1,3,,12,4.0,1,1,6.0,21.0,2,4.0
1,2,2,3528.627501737603,55,,1,1,1.0,18.0,2,4.0
1,1,2,8283.293208288851,27,1.0,1,1,6.0,16.0,2,4.0
9,1,2,101714.70586097726,46,,1,1,1.0,2.0,2,2.0
1,2,4,44892.197369363224,2,5.0,1,1,1.0,16.0,2,4.0
1,1,2,25293.785786548116,17,6.0,1,1,6.0,16.0,2,
1,2,1,41357.59692325211,42,1.0,1,1,6.0,21.0,2,4.0
1,2,3,77439.81757199287,45,1.0,1,1,6.0,16.0,2,4.0
8,2,2,0.0,39,,1,1,6.0,22.0,2,4.0
1,2,3,51184.99839481629,37,1.0,1,1,1.0,19.0,2,4.0
1,2,3,0.0,37,1.0,3,1,1.0,21.0,2,4.0
1,2,3,0.0,13,,1,1,6.0,16.0,1,4.0
1,1,3,83753.0454548124,24,1.0,1,1,1.0,13.0,2,4.0
1,1,4,69430.58197368278,2,1.0,1,1,1.0,21.0,2,
1,2,1,151899.18012713603,34,4.0,1,1,6.0,,2,4.0
1,1,4,40833.17532558277,6,,1,1,1.0,1.0,2,
1,1,2,166299.0617401698,29,1.0,1,1,1.0,16.0,2,4.0
1,1,4,,6,1.0,1,1,6.0,12.0,2,4.0
4,2,3,14639.610370621987,13,4.0,1,1,1.0,20.0,2,4.0
1,2,3,118511.67872314068,48,1.0,1,1,1.0,16.0,2,4.0
1,2,3,0.0,13,,1,1,6.0,19.0,2,4.0
1,2,1,69522.88754791573,9,8.0,1,1,1.0,19.0,2,4.0
1,2,3,11858.939888187291,51,1.0,1,1,1.0,20.0,2,4.0
1,1,3,,28,8.0,1,1,1.0,16.0,2,4.0
1,1,3,99631.42854911092,48,1.0,1,1,4.0,19.0,1,4.0
1,2,2,36814.1489456477,39,1.0,1,1,,17.0,2,4.0
2,2,4,102959.59975565353,6,1.0,1,1,6.0,19.0,2,4.0
1,1,2,37547.231427342784,18,1.0,1,1,6.0,9.0,2,4.0
1,2,2,,17,1.0,1,1,1.0,16.0,1,4.0
1,1,4,,6,,1,1,1.0,16.0,2,4.0
1,1,3,80109.70287613082,48,6.0,1,1,,18.0,2,4.0
1,2,3,14118.013664191443,24,,1,1,,1.0,2,4.0
1,1,4,132048.47601461745,6,,1,1,1.0,11.0,2,4.0
1,2,3,112079.4764187898,51,1.0,1,1,1.0,16.0,2,4.0
1,1,3,76150.48927633483,12,1.0,1,1,,20.0,2,1.0
9,2,3,,51,1.0,1,1,1.0,1.0,2,4.0
1,1,3,,40,4.0,1,1,1.0,19.0,2,4.0
4,2,3,54103.42829387743,37,1.0,1,1,1.0,19.0,2,4.0
1,2,4,90715.9810787321,15,,1,1,1.0,21.0,2,4.0
1,2,4,0.0,53,,1,1,6.0,,2,4.0
1,2,2,97000.61949544867,18,1.0,1,1,,12.0,1,4.0
1,2,1,0.0,42,,1,1,3.0,2.0,2,
1,1,3,56069.55327271707,45,1.0,1,1,1.0,16.0,2,4.0
1,2,3,88665.91190209755,24,,1,1,,20.0,2,4.0
1,1,3,199109.56105345825,37,1.0,1,1,6.0,17.0,2,4.0
1,2,1,134984.9329845106,36,,1,1,1.0,16.0,2,4.0
2,2,1,0.0,9,,1,1,6.0,4.0,2,4.0
1,2,3,62747.01104385624,13,,1,1,,16.0,2,4.0
1,1,3,61752.66389034092,51,6.0,4,2,1.0,21.0,2,4.0
2,1,3,37466.903538646584,37,1.0,1,1,6.0,13.0,2,
2,1,3,,5,1.0,5,2,6.0,22.0,2,4.0
1,2,3,,45,3.0,1,1,,19.0,2,4.0
1,2,4,0.0,6,,1,1,4.0,19.0,2,4.0
2,2,3,51490.9067344187,48,1.0,1,1,1.0,19.0,2,4.0
1,2,4,,4,,1,1,,13.0,2,
1,1,2,0.0,18,1.0,1,1,,19.0,2,
1,2,2,6039.726311963219,39,,1,1,,2.0,2,
9,1,4,51017.55615355907,6,,1,1,1.0,19.0,2,4.0
1,2,4,96420.14191454116,6,,1,1,3.0,2.0,2,4.0
1,2,4,74712.07100148752,6,1.0,1,1,6.0,14.0,2,4.0
1,1,2,4167.345169037631,39,,1,1,5.0,14.0,2,4.0
1,2,1,37880.999621895804,36,1.0,1,1,1.0,,2,4.0
1,2,2,123419.47736397912,29,,1,1,6.0,18.0,2,4.0
1,1,4,18827.849837416717,6,,1,1,,18.0,2,4.0
1,1,2,89248.20414303397,17,1.0,1,1,,21.0,2,4.0
1,1,3,139476.64071126486,13,1.0,1,1,1.0,16.0,2,4.0
1,1,3,69702.94020956643,24,1.0,1,1,6.0,,1,4.0
1,2,2,34299.37334008831,17,1.0,1,1,1.0,22.0,2,4.0
1,2,2,,29,1.0,1,1,6.0,12.0,2,4.0
6,1,3,1330.7784772946034,45,1.0,1,1,1.0,16.0,2,4.0
1,1,2,60409.13990745912,19,1.0,1,1,,18.0,2,4.0
2,1,1,84923.6149538358,36,1.0,4,2,1.0,19.0,2,4.0
1,2,3,123549.91816814884,13,1.0,1,1,,21.0,2,4.0
1,2,2,112112.50454888845,19,1.0,1,1,6.0,19.0,2,4.0
1,2,4,0.0,16,,1,1,6.0,18.0,2,
1,1,1,77745.97867173699,34,2.0,1,1,1.0,19.0,2,4.0
1,2,3,54159.95168923711,12,2.0,1,1,1.0,19.0,2,4.0
1,2,1,0.0,36,,1,1,1.0,22.0,2,4.0
1,2,4,28748.454130491948,41,,1,1,6.0,9.0,2,4.0
1,1,4,,4,1.0,1,1,1.0,21.0,2,4.0
1,1,3,37543.55937782729,45,1.0,1,1,1.0,19.0,2,4.0
9,2,4,9264.23153705967,6,1.0,1,1,1.0,1.0,2,
1,2,4,107119.36637409392,4,1.0,1,1,6.0,17.0,2,
1,1,1,0.0,42,1.0,1,1,6.0,1.0,2,
9,2,2,96419.24208441137,26,8.0,2,1,4.0,21.0,2,4.0
1,1,3,167320.15699254617,51,1.0,1,1,1.0,21.0,2,4.0
8,2,2,0.0,26,8.0,1,1,1.0,16.0,2,4.0
1,1,1,67399.85148586435,25,1.0,1,1,,17.0,2,3.0
1,1,2,120296.26947128167,26,3.0,1,1,,10.0,2,4.0
1,1,1,0.0,42,,1,1,,19.0,2,
1,2,4,30082.37366332824,4,,1,1,,4.0,2,
1,1,4,0.0,16,1.0,1,1,1.0,16.0,2,4.0
2,2,2,,17,,1,1,,18.0,2,
1,1,3,7376.459042412011,48,8.0,1,1,1.0,22.0,2,4.0
1,1,2,112818.07777764075,29,,1,1,4.0,21.0,2,4.0
1,2,3,49049.83548090421,37,1.0,1,1,6.0,21.0,2,
1,2,2,101928.82858000865,29,,1,1,1.0,16.0,2,4.0
1,1,2,0.0,18,1.0,1,1,1.0,16.0,2,4.0
1,1,4,116686.34785070005,4,,1,1,1.0,6.0,2,4.0
2,2,4,9386.50790054648,4,,1,1,,20.0,2,4.0
1,2,3,0.0,13,,1,1,,18.0,2,4.0
1,1,4,63893.85361928188,6,,1,1,,20.0,2,
1,2,4,,6,,1,1,6.0,19.0,2,4.0
1,1,4,128821.1264622387,49,,1,1,,9.0,2,4.0
1,1,2,,55,1.0,1,1,1.0,18.0,2,2.0
1,2,4,51675.54076796853,49,1.0,1,1,1.0,22.0,2,4.0
1,1,3,0.0,45,6.0,1,1,1.0,1.0,2,4.0
1,2,4,0.0,53,1.0,1,1,1.0,19.0,2,4.0
2,2,2,70201.04670055542,46,,1,1,6.0,20.0,2,4.0
1,2,2,41894.03598879935,55,1.0,1,1,1.0,1.0,2,
9,2,2,0.0,18,,1,1,1.0,22.0,2,4.0
1,2,2,0.0,26,,1,1,,21.0,2,4.0
1,1,1,11086.58754477212,42,,1,1,1.0,21.0,2,4.0
1,1,4,62467.22277903718,6,1.0,1,1,6.0,19.0,2,
1,1,3,91746.66446321055,12,3.0,1,1,1.0,11.0,2,4.0
1,2,2,0.0,55,,1,1,5.0,22.0,2,4.0
1,1,1,18175.228341178376,34,,1,1,1.0,14.0,2,4.0
1,1,1,129642.84265080545,42,5.0,1,1,1.0,19.0,2,4.0
1,2,3,14808.37854055161,51,1.0,1,1,1.0,16.0,2,4.0
4,2,3,85314.50340139553,12,,1,1,1.0,21.0,2,4.0
1,2,3,92466.31185627857,47,1.0,1,1,,7.0,2,
1,1,3,12261.475990334358,37,,1,1,1.0,16.0,2,4.0
1,2,2,108487.72399504695,18,,1,1,2.0,2.0,2,4.0
1,2,2,0.0,18,,1,1,2.0,16.0,2,
1,2,4,143816.7012165481,2,8.0,1,1,1.0,16.0,2,4.0
1,2,3,96754.82106157583,48,1.0,1,1,1.0,18.0,2,4.0
1,1,3,91388.65638795198,47,1.0,1,1,1.0,21.0,2,4.0
2,1,4,56815.656132095704,6,1.0,1,1,6.0,22.0,1,4.0
1,2,2,0.0,17,1.0,5,2,6.0,19.0,2,4.0
1,2,9,55190.86370472344,72,,1,1,1.0,2.0,2,4.0
1,1,2,56052.47972244568,55,1.0,1,1,6.0,16.0,2,4.0
1,2,4,,6,1.0,1,1,1.0,18.0,2,4.0
8,2,2,65276.44301669016,17,,1,1,1.0,18.0,2,4.0
1,2,3,,47,8.0,1,1,1.0,19.0,2,4.0
1,2,1,0.0,42,,4,2,,19.0,2,4.0
9,2,4,0.0,6,1.0,1,1,1.0,21.0,2,4.0
1,1,3,64886.70938417955,13,1.0,1,1,1.0,21.0,2,4.0
4,1,4,53411.134556502846,6,1.0,1,1,6.0,9.0,2,4.0
1,2,1,48600.24084824516,42,,1,1,,17.0,1,
1,1,2,3425.202300061719,29,3.0,1,1,1.0,23.0,2,4.0
1,2,3,11107.170810409683,12,,1,1,1.0,2.0,2,4.0
1,1,3,16329.80634315421,28,1.0,1,1,6.0,13.0,2,4.0
1,2,3,0.0,37,,1,1,1.0,16.0,2,4.0
1,1,2,219292.09952589808,39,,1,1,1.0,16.0,2,4.0
1,1,3,0.0,51,9.0,3,1,1.0,16.0,2,4.0
1,1,4,28299.66144827598,6,1.0,1,1,1.0,16.0,2,4.0
1,2,2,0.0,18,,1,1,6.0,16.0,2,
1,1,3,74730.24616825896,48,,1,1,6.0,,2,
1,2,3,0.0,51,,1,1,1.0,16.0,2,4.0
1,2,4,41057.466116738186,2,8.0,1,1,1.0,22.0,2,4.0
1,2,2,0.0,39,,1,1,,22.0,2,4.0
1,2,1,13742.284474330969,36,,1,1,6.0,17.0,2,
1,2,3,163696.42833937492,22,1.0,1,1,1.0,16.0,2,4.0
1,2,1,68836.64928375094,34,1.0,1,1,6.0,19.0,2,4.0
9,2,9,3658.663408010216,72,1.0,1,1,,12.0,2,4.0
1,1,3,,21,,1,1,1.0,16.0,2,4.0
1,2,4,103956.80792025215,6,3.0,1,1,1.0,21.0,2,4.0
1,2,4,102803.70640675075,6,1.0,1,1,1.0,21.0,2,4.0
2,2,2,0.0,26,,1,1,5.0,18.0,2,4.0
1,2,1,92221.45058509606,36,1.0,1,1,1.0,21.0,2,4.0
1,1,4,,53,,1,1,6.0,19.0,2,4.0
1,2,1,0.0,42,1.0,1,1,6.0,1.0,1,4.0
9,1,4,0.0,6,,1,1,1.0,3.0,2,4.0
1,2,1,156974.35446326583,36,1.0,1,1,4.0,16.0,2,4.0
1,1,3,0.0,13,,1,1,1.0,2.0,2,2.0
1,2,1,167372.19676230507,34,,1,1,,17.0,2,4.0
1,2,1,126655.57884679263,42,,1,1,,14.0,2,4.0
1,2,3,0.0,48,,1,1,1.0,,2,
1,1,3,,28,1.0,1,1,1.0,20.0,2,
1,2,1,57399.453717198434,25,1.0,1,1,6.0,16.0,2,4.0
1,1,2,74724.98246115257,26,,1,1,,19.0,2,4.0
1,1,3,115612.76473544244,47,1.0,1,1,6.0,2.0,2,4.0
9,1,1,59599.21640330661,34,1.0,1,1,1.0,21.0,2,4.0
1,1,3,56075.208523571426,13,1.0,1,1,1.0,22.0,2,4.0
1,1,2,39841.95664222078,31,,1,1,,16.0,2,4.0
2,2,3,44188.12056358937,48,1.0,1,1,6.0,21.0,2,4.0
1,2,4,0.0,6,1.0,1,1,1.0,16.0,2,4.0
4,1,2,30083.48280484869,17,1.0,1,1,4.0,22.0,2,4.0
1,2,4,85006.563309043,4,,1,1,6.0,19.0,2,4.0
2,2,1,0.0,36,,1,1,,5.0,2,4.0
1,1,4,104129.68305519299,2,1.0,1,1,1.0,1.0,2,4.0
1,2,3,,51,,1,1,6.0,19.0,2,4.0
1,2,4,0.0,49,,1,1,1.0,16.0,2,4.0
1,1,3,75480.32111452223,45,,1,1,6.0,19.0,2,4.0
9,1,3,,48,,4,2,4.0,20.0,2,4.0
1,2,2,142976.12915036347,27,,1,1,1.0,16.0,2,4.0
1,2,1,3638.0507810595955,36,,5,2,,2.0,2,
1,1,1,,36,6.0,1,1,1.0,19.0,2,4.0
9,1,2,13685.525615495873,18,1.0,1,1,4.0,20.0,2,4.0
1,2,2,166244.63879384162,26,1.0,1,1,1.0,21.0,2,4.0
1,2,2,117677.4215041709,39,1.0,1,1,1.0,21.0,2,4.0
1,1,3,,24,1.0,1,1,1.0,16.0,2,4.0
1,2,2,,55,,1,1,6.0,20.0,2,4.0
1,2,2,,29,1.0,1,1,1.0,22.0,2,4.0
1,1,4,63628.79215894365,8,1.0,1,1,,20.0,2,4.0
1,2,4,40719.34520442766,6,,1,1,,22.0,2,4.0
1,2,2,0.0,18,1.0,1,1,,6.0,1,4.0
1,1,2,,55,2.0,1,1,1.0,22.0,2,4.0
9,2,3,123817.25808061883,47,1.0,1,1,6.0,20.0,2,4.0
1,1,4,174051.50558983855,6,1.0,1,1,,17.0,2,4.0
1,1,3,,51,1.0,1,1,1.0,19.0,2,4.0
1,1,3,78314.12924850605,40,,1,1,1.0,2.0,2,1.0
1,2,2,0.0,18,,1,1,6.0,18.0,2,4.0
1,2,3,0.0,47,,1,1,5.0,21.0,2,4.0
1,2,2,29512.915374698146,19,1.0,1,1,,14.0,2,4.0
1,1,4,51122.94739164364,6,2.0,1,1,4.0,21.0,2,4.0
1,2,3,0.0,47,8.0,1,1,1.0,16.0,2,4.0
1,2,3,,24,1.0,1,1,6.0,22.0,2,4.0
1,1,4,0.0,16,,1,1,4.0,18.0,2,
9,2,3,167935.29162396534,48,,1,1,1.0,20.0,2,4.0
1,2,3,8182.152674883138,24,1.0,4,2,,21.0,2,4.0
1,2,2,54578.53355808478,39,1.0,1,1,,22.0,2,4.0
1,2,1,115186.47941508546,25,,1,1,1.0,15.0,2,4.0
9,2,2,,17,1.0,1,1,5.0,22.0,2,
1,2,3,0.0,5,,1,1,1.0,20.0,2,4.0
9,2,4,0.0,8,,1,1,4.0,21.0,2,4.0
1,2,3,,5,1.0,1,1,1.0,16.0,1,4.0
1,2,3,49737.92755703675,28,,1,1,,11.0,2,4.0
1,2,3,32687.355626008397,24,1.0,1,1,5.0,18.0,2,4.0
1,1,3,0.0,24,1.0,1,1,6.0,16.0,2,4.0
1,1,3,53044.633508589606,51,1.0,1,1,1.0,19.0,2,4.0
1,1,2,0.0,29,8.0,1,1,6.0,16.0,2,4.0
1,2,4,0.0,4,,4,2,1.0,21.0,2,4.0
