RAC1P,SEX,REGION,PINCP,ST,COW,CIT,NATIVITY,MSP,SCHL,DIS,MIL
9,2,2,64100.0,17,5.0,1,1,4.0,21.0,1,4.0
8,1,1,72500.0,9,,1,1,1.0,22.0,2,4.0
1,2,2,40000.0,26,5.0,1,1,6.0,21.0,2,4.0
1,2,2,5000.0,31,,1,1,1.0,21.0,2,4.0
9,1,9,9100.0,72,,2,1,4.0,16.0,2,4.0
1,1,3,56000.0,51,4.0,1,1,6.0,22.0,2,4.0
1,2,3,15000.0,24,,1,1,1.0,21.0,2,4.0
1,1,4,183000.0,6,1.0,1,1,1.0,21.0,2,4.0
8,1,1,15000.0,36,6.0,1,1,4.0,16.0,2,4.0
1,1,4,70000.0,6,1.0,1,1,4.0,18.0,1,4.0
1,1,3,0.0,12,,1,1,6.0,19.0,2,4.0
1,2,3,138000.0,54,1.0,1,1,4.0,22.0,2,2.0
1,2,3,10000.0,1,,1,1,3.0,17.0,2,4.0
1,2,1,135000.0,42,2.0,1,1,1.0,24.0,2,4.0
8,1,1,20000.0,34,1.0,5,2,1.0,9.0,2,4.0
8,2,2,60000.0,17,1.0,5,2,1.0,21.0,2,4.0
1,2,2,52000.0,31,3.0,1,1,1.0,16.0,2,4.0
1,1,2,,39,,1,1,,,2,
1,2,2,,55,,1,1,,1.0,2,
1,1,3,176000.0,48,1.0,1,1,1.0,22.0,2,4.0
1,2,1,,25,,1,1,,9.0,2,
1,2,2,,20,,1,1,,8.0,2,
1,2,2,0.0,46,,1,1,1.0,18.0,2,4.0
9,1,3,,12,,1,1,,3.0,2,
1,2,4,64000.0,41,1.0,1,1,1.0,21.0,2,4.0
1,2,1,27700.0,34,1.0,4,2,1.0,19.0,2,4.0
6,2,4,17900.0,15,,4,2,1.0,16.0,2,4.0
8,1,4,5600.0,6,,1,1,6.0,15.0,1,4.0
1,1,3,55000.0,12,1.0,1,1,4.0,20.0,1,2.0
1,1,1,12700.0,36,1.0,1,1,6.0,17.0,2,4.0
1,1,2,85000.0,27,1.0,1,1,1.0,18.0,2,4.0
2,1,4,42000.0,6,7.0,1,1,6.0,22.0,2,4.0
8,1,2,49600.0,17,3.0,1,1,1.0,21.0,2,4.0
1,1,4,50800.0,6,1.0,1,1,1.0,20.0,1,4.0
5,2,4,4000.0,4,1.0,1,1,6.0,14.0,2,4.0
1,2,4,,6,,1,1,,4.0,2,
1,1,2,26600.0,39,1.0,1,1,1.0,16.0,2,4.0
9,1,3,19500.0,24,1.0,4,2,6.0,16.0,2,2.0
1,2,2,98000.0,17,1.0,5,2,1.0,21.0,2,4.0
1,2,3,26700.0,21,,1,1,3.0,21.0,1,4.0
1,1,3,16800.0,13,1.0,1,1,6.0,16.0,2,4.0
1,1,4,0.0,16,,1,1,6.0,13.0,1,4.0
8,1,4,0.0,32,,4,2,4.0,16.0,2,4.0
2,2,3,181000.0,12,5.0,1,1,1.0,21.0,2,4.0
8,2,4,32200.0,4,6.0,1,1,6.0,16.0,2,4.0
1,1,1,25900.0,36,1.0,4,2,1.0,21.0,2,4.0
1,1,2,67800.0,19,1.0,1,1,6.0,17.0,2,4.0
1,2,1,,25,,1,1,,3.0,2,
2,2,1,90000.0,34,1.0,4,2,5.0,21.0,2,4.0
1,1,1,1500.0,36,,5,2,3.0,16.0,2,4.0
1,1,1,52000.0,36,1.0,1,1,1.0,22.0,2,4.0
1,2,2,23000.0,27,2.0,1,1,1.0,21.0,2,4.0
1,1,4,12000.0,8,1.0,1,1,1.0,19.0,2,2.0
1,2,2,120000.0,26,1.0,4,2,1.0,21.0,2,4.0
9,2,4,50000.0,4,1.0,5,2,6.0,21.0,2,4.0
2,2,2,131000.0,26,1.0,1,1,1.0,21.0,2,4.0
1,1,2,68000.0,17,7.0,1,1,1.0,20.0,2,4.0
1,2,3,,28,,1,1,,11.0,2,
1,2,1,3600.0,36,,4,2,2.0,20.0,1,4.0
1,1,3,54400.0,48,1.0,1,1,1.0,12.0,2,4.0
8,2,1,30000.0,36,4.0,1,1,6.0,21.0,2,4.0
1,2,3,7000.0,51,,1,1,1.0,16.0,2,4.0
1,1,2,60000.0,17,3.0,1,1,1.0,21.0,2,4.0
1,1,3,54000.0,48,1.0,1,1,2.0,19.0,2,4.0
1,2,4,53000.0,15,1.0,1,1,6.0,20.0,2,4.0
9,2,3,110.0,37,6.0,1,1,6.0,14.0,2,4.0
1,2,1,,34,,1,1,,7.0,2,
1,1,3,,1,,1,1,,6.0,2,
1,1,2,0.0,17,1.0,1,1,1.0,19.0,2,4.0
9,2,4,75000.0,6,1.0,1,1,1.0,24.0,2,4.0
9,2,3,,24,,1,1,,5.0,2,
1,2,2,20000.0,17,1.0,1,1,1.0,18.0,2,4.0
1,1,1,28700.0,23,,1,1,1.0,17.0,2,4.0
1,1,3,150000.0,37,7.0,1,1,1.0,18.0,2,4.0
2,2,1,450.0,9,1.0,1,1,1.0,19.0,2,4.0
1,1,2,40000.0,55,1.0,1,1,1.0,16.0,2,4.0
9,2,4,,6,,1,1,,1.0,2,
1,2,3,95300.0,51,,1,1,4.0,21.0,2,4.0
9,2,2,,26,,1,1,,6.0,2,
1,2,4,0.0,6,,1,1,1.0,19.0,2,4.0
1,2,2,20100.0,39,,1,1,3.0,19.0,2,4.0
1,2,4,,6,,1,1,,3.0,2,
6,1,1,142300.0,36,,3,1,1.0,20.0,1,2.0
1,1,2,73600.0,27,1.0,1,1,1.0,21.0,2,4.0
1,2,3,12000.0,13,,1,1,3.0,16.0,2,4.0
2,2,3,200.0,13,1.0,1,1,6.0,13.0,2,4.0
1,2,1,1200.0,36,,1,1,1.0,21.0,2,4.0
1,1,3,,40,,1,1,,4.0,2,
1,2,3,12000.0,48,,1,1,1.0,18.0,2,4.0
1,2,4,651500.0,6,7.0,1,1,3.0,21.0,2,4.0
9,2,3,12000.0,45,1.0,1,1,1.0,16.0,2,4.0
6,1,4,68600.0,6,,4,2,1.0,21.0,2,4.0
1,2,3,8400.0,12,6.0,1,1,4.0,17.0,2,4.0
1,2,3,45500.0,12,1.0,1,1,1.0,19.0,2,4.0
1,2,3,103000.0,48,7.0,4,2,4.0,21.0,2,4.0
1,1,1,692000.0,34,7.0,1,1,1.0,23.0,2,4.0
1,1,2,61800.0,39,1.0,1,1,1.0,16.0,2,2.0
1,1,1,240000.0,42,5.0,1,1,1.0,21.0,1,2.0
8,1,4,45000.0,6,1.0,1,1,2.0,19.0,2,4.0
1,2,2,65500.0,19,3.0,1,1,1.0,21.0,2,4.0
1,2,1,31400.0,34,1.0,1,1,4.0,18.0,2,4.0
1,1,4,0.0,6,,1,1,4.0,21.0,1,4.0
9,1,3,,12,,1,1,,,2,
1,2,2,35000.0,26,3.0,1,1,6.0,21.0,2,4.0
1,1,1,58000.0,36,1.0,1,1,1.0,11.0,2,4.0
1,1,4,17000.0,6,1.0,4,2,1.0,19.0,2,4.0
1,2,3,2100.0,45,2.0,1,1,1.0,16.0,2,4.0
1,1,3,835000.0,24,1.0,1,1,1.0,22.0,2,4.0
1,1,3,100000.0,24,5.0,1,1,1.0,21.0,2,4.0
1,1,4,54000.0,30,1.0,1,1,1.0,20.0,2,4.0
2,2,4,13800.0,6,,1,1,4.0,21.0,1,4.0
1,2,3,835000.0,24,1.0,1,1,1.0,23.0,2,4.0
2,1,4,,4,,5,2,,4.0,2,
1,2,1,23000.0,34,,1,1,1.0,16.0,2,4.0
1,1,3,75600.0,48,1.0,1,1,6.0,21.0,2,2.0
9,2,3,0.0,47,,5,2,1.0,16.0,2,4.0
1,1,1,90000.0,9,1.0,1,1,4.0,12.0,1,4.0
1,1,2,,29,,1,1,,2.0,2,
1,1,2,1500.0,39,4.0,1,1,6.0,14.0,2,4.0
1,1,3,14400.0,54,,1,1,3.0,16.0,1,2.0
1,1,3,0.0,28,6.0,1,1,6.0,16.0,2,4.0
1,1,3,40000.0,5,1.0,1,1,1.0,17.0,2,4.0
1,2,3,,48,,1,1,,,2,
6,1,4,14400.0,6,1.0,1,1,6.0,16.0,2,4.0
1,2,2,0.0,26,1.0,1,1,1.0,18.0,2,4.0
1,2,2,,17,,1,1,,2.0,2,
1,2,4,31200.0,41,,1,1,1.0,20.0,2,4.0
1,1,4,,6,,1,1,,1.0,2,
8,2,9,5400.0,72,,2,1,1.0,16.0,2,4.0
1,1,3,182400.0,51,2.0,1,1,6.0,16.0,2,4.0
1,1,3,25000.0,13,7.0,1,1,1.0,22.0,2,4.0
1,2,3,,51,,1,1,,1.0,2,
6,2,3,0.0,13,,1,1,6.0,19.0,2,4.0
1,1,3,7000.0,51,1.0,1,1,6.0,21.0,2,4.0
1,2,1,,42,,1,1,,1.0,2,
1,2,4,5000.0,6,,1,1,1.0,20.0,2,4.0
1,2,3,0.0,13,,1,1,1.0,17.0,2,4.0
1,1,3,25100.0,13,,1,1,6.0,16.0,2,4.0
1,2,3,95000.0,47,,1,1,6.0,22.0,2,4.0
2,1,3,2000.0,51,1.0,1,1,6.0,19.0,2,4.0
1,2,2,35000.0,29,1.0,1,1,1.0,22.0,2,4.0
1,2,3,,37,,1,1,,,2,
1,2,3,1590.0,24,6.0,1,1,1.0,19.0,2,4.0
1,1,2,40000.0,55,1.0,1,1,1.0,19.0,2,2.0
6,1,4,,6,,1,1,,4.0,2,
1,1,3,27000.0,48,5.0,1,1,1.0,16.0,2,1.0
1,2,3,15500.0,51,,1,1,1.0,18.0,2,4.0
9,1,3,100000.0,48,7.0,1,1,1.0,19.0,2,4.0
1,1,2,72000.0,29,1.0,1,1,1.0,20.0,2,4.0
1,1,2,90000.0,29,1.0,1,1,1.0,18.0,2,4.0
1,1,2,,18,,1,1,,5.0,2,
1,2,3,,1,,1,1,,10.0,2,
1,2,4,45000.0,6,6.0,1,1,6.0,21.0,2,4.0
1,2,9,6000.0,72,,2,1,3.0,23.0,1,4.0
1,1,2,73000.0,39,1.0,1,1,1.0,21.0,2,4.0
1,1,1,110000.0,42,1.0,1,1,1.0,20.0,2,4.0
3,2,4,0.0,35,,1,1,6.0,13.0,2,4.0
9,2,1,,36,,1,1,,1.0,2,
2,2,2,10000.0,18,2.0,1,1,6.0,19.0,2,4.0
1,1,3,313000.0,48,,1,1,1.0,21.0,2,2.0
1,2,4,32400.0,35,3.0,1,1,1.0,19.0,2,4.0
6,1,4,2400.0,6,1.0,1,1,6.0,16.0,2,4.0
1,1,4,34500.0,6,,1,1,1.0,19.0,1,2.0
1,1,2,,39,,1,1,,,2,
1,2,4,0.0,41,,1,1,1.0,21.0,2,4.0
1,1,2,12400.0,17,,1,1,1.0,16.0,2,2.0
2,2,3,0.0,45,,1,1,3.0,21.0,2,4.0
9,2,4,,6,,1,1,,10.0,2,
1,1,3,25200.0,51,,1,1,1.0,16.0,2,4.0
1,1,2,31700.0,18,1.0,1,1,1.0,14.0,1,2.0
1,2,2,24500.0,26,1.0,1,1,3.0,20.0,2,4.0
1,2,3,17500.0,22,1.0,1,1,2.0,19.0,2,4.0
1,1,2,5200.0,26,2.0,1,1,1.0,21.0,2,4.0
1,2,1,1900.0,42,,4,2,3.0,16.0,2,4.0
1,2,2,0.0,31,3.0,1,1,1.0,20.0,2,4.0
1,1,4,60000.0,6,1.0,1,1,4.0,21.0,2,4.0
1,1,2,300000.0,17,1.0,1,1,1.0,12.0,2,4.0
1,2,3,0.0,45,,1,1,6.0,14.0,2,4.0
2,2,2,19800.0,29,2.0,1,1,6.0,14.0,2,4.0
1,2,3,12000.0,40,,1,1,3.0,16.0,1,4.0
1,2,9,18600.0,72,1.0,2,1,6.0,20.0,2,4.0
2,2,1,0.0,42,,1,1,3.0,15.0,1,4.0
1,2,1,75000.0,25,1.0,1,1,4.0,21.0,2,4.0
1,1,1,63000.0,33,3.0,1,1,6.0,19.0,2,4.0
1,1,3,27700.0,12,,1,1,1.0,1.0,1,2.0
1,2,1,32600.0,34,,1,1,4.0,21.0,1,4.0
1,1,3,,22,,1,1,,1.0,2,
9,2,4,40000.0,6,1.0,1,1,2.0,18.0,2,4.0
2,2,4,40000.0,4,1.0,4,2,6.0,16.0,2,4.0
9,1,3,174050.0,1,1.0,1,1,1.0,21.0,2,4.0
2,2,3,35900.0,28,3.0,1,1,1.0,22.0,2,4.0
1,1,2,22520.0,26,,1,1,1.0,21.0,2,2.0
1,2,2,25800.0,55,,1,1,1.0,22.0,2,4.0
1,2,4,17300.0,53,,1,1,1.0,20.0,1,4.0
1,2,1,20600.0,34,6.0,1,1,1.0,22.0,2,4.0
1,2,1,52000.0,33,4.0,1,1,1.0,20.0,2,4.0
1,2,3,0.0,5,1.0,1,1,1.0,17.0,2,4.0
1,1,4,,53,,1,1,,,2,
1,2,2,17100.0,18,2.0,1,1,3.0,15.0,1,4.0
3,1,3,38400.0,48,,1,1,1.0,20.0,2,2.0
1,1,4,202000.0,53,1.0,5,2,1.0,24.0,2,4.0
2,1,2,13200.0,26,1.0,1,1,2.0,16.0,2,4.0
1,1,1,,36,,1,1,,10.0,2,
1,1,2,1500.0,19,,1,1,6.0,16.0,1,4.0
1,1,3,62400.0,51,1.0,1,1,1.0,22.0,2,2.0
1,1,3,77000.0,5,4.0,1,1,1.0,22.0,2,4.0
1,2,2,,55,,1,1,,1.0,2,
1,2,1,46300.0,42,1.0,1,1,1.0,16.0,2,4.0
1,2,2,25000.0,39,2.0,1,1,6.0,21.0,2,4.0
1,1,1,57400.0,36,,5,2,2.0,19.0,2,4.0
9,2,1,75000.0,44,1.0,4,2,1.0,19.0,2,4.0
9,1,3,106000.0,13,1.0,5,2,1.0,21.0,2,4.0
1,2,1,10000.0,42,1.0,1,1,5.0,16.0,1,4.0
1,1,4,8300.0,35,1.0,1,1,6.0,12.0,2,4.0
1,2,3,41600.0,47,3.0,1,1,4.0,22.0,2,4.0
2,1,2,,39,,1,1,,1.0,2,
1,2,4,28500.0,53,,1,1,4.0,16.0,2,4.0
2,2,3,42000.0,22,2.0,1,1,6.0,16.0,2,4.0
9,1,4,41600.0,32,,4,2,1.0,16.0,2,4.0
1,1,1,51000.0,33,1.0,1,1,1.0,19.0,2,4.0
1,1,4,10000.0,6,6.0,1,1,6.0,19.0,2,4.0
2,2,1,,36,,1,1,,,2,
8,2,1,25000.0,34,4.0,4,2,4.0,16.0,2,4.0
1,1,2,110000.0,17,1.0,1,1,1.0,22.0,2,4.0
1,2,3,36000.0,48,1.0,5,2,6.0,21.0,2,4.0
1,2,2,,17,,1,1,,3.0,2,
1,1,3,49000.0,13,,1,1,1.0,19.0,2,2.0
1,1,1,61900.0,42,,1,1,1.0,21.0,2,2.0
1,1,1,30000.0,36,1.0,1,1,4.0,15.0,2,4.0
2,2,2,9000.0,17,,1,1,6.0,16.0,1,4.0
2,2,4,9000.0,6,3.0,1,1,6.0,20.0,2,4.0
1,1,2,36000.0,29,,1,1,1.0,16.0,2,4.0
8,2,4,1000.0,6,1.0,5,2,6.0,15.0,2,4.0
1,1,4,60300.0,4,4.0,1,1,1.0,22.0,2,4.0
9,1,4,220000.0,6,1.0,4,2,1.0,22.0,2,4.0
1,1,2,1800.0,17,,1,1,1.0,23.0,1,4.0
1,2,3,50500.0,12,1.0,1,1,4.0,17.0,2,4.0
1,2,1,41800.0,25,1.0,1,1,1.0,20.0,2,4.0
1,1,1,78000.0,36,3.0,1,1,6.0,21.0,2,4.0
1,2,2,14000.0,17,,1,1,1.0,19.0,1,4.0
9,1,3,0.0,22,,1,1,6.0,12.0,2,
2,2,1,53000.0,36,1.0,1,1,6.0,19.0,2,4.0
1,2,4,12700.0,8,3.0,3,1,6.0,16.0,2,4.0
1,1,3,7000.0,21,6.0,1,1,1.0,20.0,2,4.0
1,2,2,,18,,1,1,,8.0,2,
1,1,4,125000.0,4,1.0,1,1,1.0,22.0,2,4.0
1,1,2,28000.0,17,1.0,1,1,6.0,20.0,1,4.0
1,1,4,62000.0,32,4.0,1,1,1.0,16.0,2,2.0
2,2,3,65500.0,13,,1,1,4.0,22.0,2,4.0
1,2,2,24100.0,31,1.0,1,1,6.0,21.0,2,4.0
1,1,2,26500.0,17,1.0,4,2,1.0,16.0,2,4.0
1,1,1,14000.0,42,1.0,1,1,1.0,18.0,2,2.0
1,1,2,,20,,1,1,,7.0,2,
1,2,2,77000.0,17,1.0,1,1,4.0,18.0,1,4.0
1,2,2,165000.0,17,1.0,1,1,4.0,21.0,2,4.0
2,2,3,3500.0,24,1.0,1,1,6.0,14.0,2,4.0
1,2,3,172800.0,48,,1,1,1.0,19.0,2,4.0
1,2,3,8000.0,51,1.0,1,1,1.0,16.0,1,4.0
1,1,2,21000.0,26,,1,1,2.0,16.0,1,2.0
1,2,2,7000.0,26,,1,1,3.0,16.0,1,4.0
9,2,3,0.0,48,,1,1,6.0,19.0,1,4.0
1,2,1,10200.0,36,7.0,1,1,4.0,21.0,2,4.0
1,2,4,40000.0,53,1.0,1,1,4.0,21.0,2,4.0
1,2,3,,5,,1,1,,,2,
1,1,4,53300.0,6,5.0,4,2,1.0,18.0,2,4.0
2,1,3,0.0,12,,1,1,6.0,16.0,2,4.0
1,2,3,23500.0,28,,1,1,1.0,16.0,2,4.0
2,1,1,27200.0,42,,1,1,4.0,14.0,2,4.0
8,2,4,28910.0,4,6.0,1,1,4.0,18.0,2,4.0
9,2,2,,39,,1,1,,2.0,2,
1,1,4,,8,,1,1,,10.0,2,
1,1,3,42300.0,47,,1,1,1.0,19.0,1,2.0
1,1,4,,49,,1,1,,1.0,2,
2,2,3,5000.0,48,1.0,5,2,5.0,11.0,1,4.0
1,2,3,10200.0,48,,1,1,2.0,19.0,2,4.0
1,2,3,0.0,12,,1,1,6.0,20.0,2,4.0
1,2,3,115000.0,12,2.0,1,1,6.0,21.0,2,4.0
1,1,3,25600.0,37,,1,1,1.0,16.0,1,4.0
1,1,3,50000.0,40,3.0,1,1,1.0,16.0,2,2.0
1,2,4,,41,,1,1,,,2,
1,2,2,56650.0,39,,1,1,1.0,22.0,2,4.0
1,2,3,40000.0,48,1.0,1,1,4.0,21.0,2,4.0
1,2,2,9500.0,39,,1,1,4.0,17.0,2,4.0
9,2,3,,40,,1,1,,6.0,2,
1,1,2,,17,,1,1,,2.0,2,
8,2,4,35000.0,6,2.0,1,1,1.0,22.0,2,4.0
6,1,4,22000.0,6,2.0,1,1,6.0,21.0,2,4.0
1,1,2,6000.0,20,,1,1,2.0,22.0,1,4.0
1,1,3,,28,,1,1,,,2,
1,2,4,39000.0,6,1.0,1,1,6.0,16.0,2,4.0
1,1,1,308000.0,36,1.0,1,1,1.0,22.0,2,4.0
1,1,4,86000.0,8,1.0,1,1,1.0,21.0,2,4.0
3,2,2,2000.0,29,1.0,1,1,1.0,12.0,2,4.0
1,1,3,56900.0,48,,1,1,1.0,18.0,1,4.0
1,1,4,0.0,4,9.0,1,1,6.0,15.0,2,4.0
1,2,1,,44,,1,1,,1.0,2,
6,1,3,110000.0,12,7.0,4,2,1.0,21.0,2,4.0
1,2,2,65000.0,18,2.0,1,1,1.0,17.0,2,4.0
1,1,4,56800.0,6,1.0,4,2,1.0,21.0,2,4.0
1,1,3,16000.0,48,1.0,1,1,6.0,21.0,2,4.0
1,1,4,47500.0,53,1.0,1,1,1.0,16.0,2,4.0
1,2,1,,33,,1,1,,8.0,2,
1,1,1,45000.0,36,4.0,1,1,6.0,16.0,2,4.0
6,1,4,0.0,6,,5,2,2.0,16.0,2,4.0
8,1,2,24000.0,55,2.0,1,1,1.0,16.0,2,3.0
8,2,4,37000.0,6,1.0,1,1,1.0,16.0,1,4.0
9,1,3,,48,,1,1,,11.0,2,
1,2,2,45000.0,39,3.0,1,1,1.0,21.0,2,4.0
1,2,3,45000.0,45,3.0,1,1,1.0,21.0,2,4.0
1,2,4,0.0,6,,1,1,6.0,15.0,2,4.0
2,1,3,,48,,1,1,,3.0,2,
2,1,3,130000.0,48,1.0,1,1,1.0,22.0,2,2.0
1,2,2,13000.0,46,1.0,1,1,1.0,21.0,2,4.0
1,2,1,,34,,1,1,,5.0,2,
2,1,3,60000.0,13,1.0,1,1,1.0,16.0,2,4.0
2,2,1,18000.0,36,,1,1,6.0,16.0,2,4.0
2,2,1,0.0,36,5.0,1,1,6.0,14.0,2,4.0
1,2,4,69000.0,30,6.0,1,1,6.0,22.0,2,4.0
9,2,1,15800.0,25,1.0,5,2,4.0,15.0,2,4.0
6,2,4,14000.0,6,2.0,4,2,6.0,18.0,2,4.0
1,1,3,25300.0,48,1.0,1,1,4.0,17.0,2,4.0
1,2,4,46000.0,6,3.0,4,2,1.0,21.0,2,4.0
1,1,3,105000.0,51,1.0,3,1,1.0,21.0,2,4.0
1,2,3,49080.0,24,,1,1,3.0,20.0,2,4.0
1,2,3,20000.0,12,,1,1,3.0,19.0,2,4.0
1,1,2,0.0,55,,1,1,6.0,13.0,1,4.0
1,2,2,37600.0,26,,1,1,1.0,21.0,2,4.0
1,2,1,10000.0,34,,4,2,1.0,20.0,2,4.0
1,2,2,,29,,1,1,,11.0,2,
1,2,1,30000.0,25,4.0,1,1,1.0,21.0,2,4.0
1,1,2,48000.0,39,1.0,1,1,1.0,16.0,2,4.0
1,1,2,,39,,1,1,,2.0,2,
2,2,3,,37,,1,1,,10.0,2,
1,1,3,15000.0,51,1.0,1,1,1.0,13.0,2,4.0
9,1,4,30000.0,8,1.0,1,1,2.0,19.0,2,4.0
8,1,4,78200.0,32,,1,1,1.0,19.0,2,2.0
8,1,4,1700.0,35,,1,1,6.0,16.0,2,2.0
1,2,2,110000.0,31,2.0,4,2,1.0,22.0,2,4.0
1,2,3,11000.0,12,3.0,1,1,3.0,17.0,2,4.0
1,2,3,0.0,40,9.0,1,1,6.0,14.0,2,4.0
9,1,4,80300.0,16,3.0,1,1,6.0,21.0,2,4.0
8,2,4,6100.0,6,,4,2,6.0,16.0,2,4.0
1,1,4,,4,,1,1,,3.0,2,
1,2,4,38200.0,53,6.0,1,1,1.0,22.0,2,4.0
1,2,2,37700.0,26,,1,1,1.0,22.0,2,4.0
8,2,1,7000.0,44,1.0,1,1,6.0,19.0,2,4.0
1,1,2,19300.0,27,1.0,1,1,6.0,18.0,1,4.0
6,1,4,146500.0,53,1.0,5,2,1.0,22.0,2,4.0
1,2,4,12000.0,6,,1,1,4.0,16.0,2,4.0
1,2,2,,20,,1,1,,1.0,2,
1,2,3,111300.0,48,1.0,1,1,4.0,21.0,2,4.0
9,2,2,,27,,1,1,,8.0,2,
2,2,3,32000.0,24,6.0,1,1,1.0,19.0,2,4.0
1,1,4,0.0,6,,1,1,6.0,1.0,1,4.0
1,1,3,77000.0,48,1.0,1,1,1.0,16.0,2,4.0
1,1,1,201300.0,34,1.0,1,1,1.0,24.0,2,4.0
1,2,1,41800.0,36,,4,2,3.0,16.0,1,4.0
1,2,2,,17,,1,1,,5.0,2,
1,2,3,14500.0,47,1.0,1,1,1.0,18.0,2,4.0
9,1,3,0.0,5,,1,1,6.0,19.0,2,4.0
1,1,2,,17,,1,1,,1.0,2,
9,2,1,17120.0,42,,1,1,4.0,11.0,2,4.0
1,1,1,,42,,1,1,,5.0,2,
1,1,2,44300.0,55,1.0,1,1,1.0,16.0,2,4.0
1,1,2,80000.0,55,1.0,1,1,1.0,19.0,2,4.0
8,1,3,20000.0,1,1.0,2,1,4.0,16.0,2,4.0
1,1,3,26000.0,45,,1,1,1.0,19.0,2,2.0
1,2,3,12000.0,48,,1,1,1.0,21.0,2,4.0
8,2,9,0.0,72,,2,1,1.0,14.0,2,4.0
9,2,4,400.0,6,1.0,1,1,6.0,14.0,2,
1,1,3,,47,,1,1,,5.0,2,
2,2,3,0.0,13,,1,1,6.0,12.0,2,
2,2,4,67700.0,4,1.0,1,1,1.0,19.0,2,4.0
2,1,3,500.0,10,,1,1,1.0,20.0,1,4.0
1,1,3,75000.0,51,4.0,1,1,1.0,20.0,2,2.0
9,2,4,9000.0,6,4.0,1,1,6.0,19.0,1,4.0
1,1,3,18100.0,37,1.0,1,1,4.0,19.0,1,4.0
1,1,4,104000.0,6,1.0,1,1,4.0,21.0,2,4.0
6,2,3,0.0,37,,1,1,1.0,21.0,2,4.0
1,1,2,40000.0,26,2.0,1,1,6.0,16.0,2,4.0
9,2,4,6000.0,6,,4,2,1.0,10.0,2,4.0
8,2,3,25200.0,12,,4,2,3.0,16.0,1,4.0
1,1,3,14400.0,12,,1,1,3.0,21.0,2,4.0
1,2,4,3200.0,49,,1,1,1.0,21.0,2,4.0
1,2,2,10300.0,55,,1,1,1.0,16.0,2,4.0
1,1,1,15500.0,42,1.0,1,1,6.0,14.0,2,4.0
6,2,3,0.0,13,,5,2,6.0,14.0,2,
9,1,9,20000.0,72,3.0,2,1,2.0,20.0,2,4.0
1,2,1,,36,,1,1,,,2,
1,1,3,,5,,1,1,,3.0,2,
1,2,2,0.0,55,1.0,1,1,6.0,19.0,2,4.0
9,1,4,29800.0,6,,1,1,1.0,16.0,2,2.0
1,2,4,5000.0,4,1.0,1,1,6.0,13.0,2,
1,1,1,25000.0,36,1.0,1,1,6.0,19.0,2,4.0
1,1,4,,16,,1,1,,4.0,2,
3,2,3,22000.0,37,,1,1,4.0,17.0,2,4.0
1,2,4,10000.0,49,1.0,1,1,1.0,21.0,2,4.0
1,1,3,24000.0,37,1.0,1,1,1.0,19.0,1,4.0
1,2,2,,27,,1,1,,9.0,2,
1,2,3,8200.0,21,,1,1,6.0,13.0,1,4.0
9,1,4,2000.0,41,1.0,5,2,6.0,16.0,2,4.0
8,1,3,33300.0,12,7.0,4,2,1.0,17.0,2,4.0
1,2,2,40000.0,31,1.0,1,1,1.0,21.0,1,4.0
9,1,3,,24,,1,1,,4.0,2,
1,1,1,9700.0,25,,1,1,6.0,17.0,1,2.0
1,1,1,8000.0,42,,1,1,1.0,11.0,2,4.0
1,1,1,30000.0,25,,1,1,6.0,21.0,2,4.0
1,1,2,74000.0,19,1.0,1,1,4.0,18.0,2,4.0
8,1,4,0.0,6,,5,2,6.0,14.0,2,4.0
6,2,4,1400.0,6,3.0,5,2,2.0,1.0,2,4.0
8,1,3,27600.0,48,1.0,1,1,1.0,20.0,1,4.0
1,1,2,,17,,1,1,,7.0,2,
1,2,3,17700.0,48,,1,1,1.0,21.0,2,4.0
1,2,3,51000.0,5,3.0,1,1,1.0,21.0,2,4.0
1,2,4,20000.0,49,1.0,1,1,6.0,19.0,2,4.0
1,1,4,30000.0,53,1.0,1,1,1.0,14.0,2,4.0
1,1,1,3500.0,25,5.0,1,1,6.0,19.0,2,2.0
8,2,3,15800.0,48,1.0,1,1,5.0,16.0,1,4.0
1,2,4,40020.0,53,1.0,1,1,4.0,15.0,2,4.0
9,2,4,71080.0,8,7.0,1,1,4.0,21.0,2,2.0
1,1,1,88000.0,36,,1,1,1.0,21.0,2,4.0
1,2,1,0.0,25,,3,1,6.0,12.0,2,
1,1,2,26000.0,26,1.0,1,1,1.0,17.0,2,4.0
8,1,4,0.0,6,,4,2,6.0,14.0,2,4.0
9,2,1,,36,,1,1,,1.0,2,
1,1,4,61760.0,4,6.0,1,1,4.0,20.0,2,2.0
9,1,2,,18,,1,1,,4.0,2,
2,2,3,9600.0,5,,1,1,4.0,20.0,1,4.0
1,1,2,35000.0,55,1.0,1,1,6.0,16.0,2,4.0
1,2,3,0.0,12,7.0,1,1,1.0,16.0,2,4.0
2,2,3,86000.0,24,1.0,1,1,1.0,21.0,2,2.0
1,1,4,,53,,1,1,,3.0,2,
9,1,4,3800.0,6,1.0,1,1,6.0,21.0,2,4.0
1,1,2,51800.0,20,1.0,1,1,1.0,19.0,2,4.0
1,1,3,60000.0,45,1.0,1,1,2.0,16.0,1,4.0
1,1,4,15000.0,53,1.0,1,1,6.0,21.0,2,4.0
1,2,1,,36,,1,1,,12.0,2,
2,2,1,81400.0,34,1.0,1,1,1.0,15.0,2,4.0
