RAC1P,SEX,REGION,PINCP,ST,COW,CIT,NATIVITY,MSP,SCHL,DIS,MIL
1,2,1,90934.23454970695,53,1.0,1,1,6.0,13.0,2,4.0
1,1,2,,26,1.0,1,1,1.0,16.0,2,4.0
1,1,2,137153.85157035285,53,2.0,1,1,6.0,18.0,2,4.0
1,1,1,17021.78081882763,24,8.0,1,1,1.0,16.0,2,4.0
2,1,4,,46,1.0,1,1,1.0,1.0,2,4.0
1,1,3,0.0,49,6.0,1,1,1.0,19.0,2,4.0
1,1,2,117148.19787689779,42,,1,1,1.0,11.0,2,4.0
1,2,3,66870.26287610712,26,,1,1,4.0,19.0,2,4.0
1,1,4,51355.52284262034,18,1.0,1,1,6.0,16.0,2,4.0
1,1,4,33284.848761332956,47,1.0,1,2,6.0,18.0,2,4.0
1,2,2,91207.75950092988,40,,1,1,1.0,14.0,2,2.0
1,2,9,76504.31477021979,4,,1,1,1.0,2.0,2,4.0
9,1,2,116024.9694080126,72,9.0,1,1,1.0,15.0,2,4.0
1,2,3,3208.9202150745405,51,,1,1,,15.0,2,4.0
1,2,2,93355.15046762218,20,2.0,1,1,1.0,21.0,2,4.0
1,2,2,113299.48150342543,26,3.0,1,1,,20.0,2,4.0
1,1,3,85056.06982182784,53,1.0,1,1,6.0,24.0,2,4.0
9,1,3,92882.31997812804,12,1.0,1,1,1.0,16.0,2,4.0
1,2,4,0.0,51,1.0,1,1,5.0,19.0,2,4.0
1,2,3,75831.91313268399,6,1.0,1,1,6.0,7.0,2,4.0
1,2,3,43410.53561509255,13,,1,1,6.0,22.0,2,4.0
1,1,2,,12,1.0,1,1,1.0,22.0,2,4.0
1,2,9,153358.76655362293,9,7.0,1,1,1.0,22.0,2,4.0
1,1,3,119154.80931091003,8,3.0,1,1,1.0,16.0,2,4.0
1,1,4,,31,8.0,1,1,1.0,22.0,2,4.0
1,2,3,130063.94579730809,6,4.0,1,1,1.0,18.0,2,4.0
1,2,4,,12,1.0,1,2,1.0,13.0,2,4.0
1,2,3,18641.017842160356,12,1.0,1,1,,19.0,2,4.0
1,2,4,0.0,45,1.0,1,1,6.0,24.0,2,4.0
1,1,2,,12,,1,1,2.0,22.0,2,4.0
1,2,3,160652.24902653694,29,1.0,1,1,4.0,,2,4.0
8,2,3,7195.640878081613,37,1.0,1,1,1.0,13.0,2,4.0
1,2,3,173386.0086741749,6,,1,1,,21.0,2,4.0
2,1,2,102920.72471109609,9,,1,1,6.0,21.0,2,4.0
1,2,4,11199.762777028118,26,1.0,1,1,2.0,21.0,2,4.0
9,2,2,0.0,24,1.0,1,1,6.0,12.0,2,4.0
1,2,3,11519.344527285873,36,,1,1,6.0,18.0,2,4.0
1,2,1,,37,1.0,1,1,1.0,16.0,2,4.0
1,1,4,73040.06688253823,6,1.0,1,1,1.0,22.0,2,4.0
1,1,2,0.0,12,1.0,1,1,4.0,14.0,2,4.0
1,1,4,71410.86759418328,26,1.0,1,1,6.0,18.0,2,4.0
1,1,2,0.0,53,1.0,1,1,4.0,21.0,2,4.0
1,1,2,24300.202784396097,18,8.0,1,1,1.0,16.0,1,4.0
1,2,3,79222.56009716258,17,,1,1,,20.0,2,4.0
1,1,3,0.0,2,1.0,1,1,1.0,21.0,2,4.0
1,2,4,0.0,42,3.0,1,1,1.0,19.0,2,4.0
1,2,2,24528.29048818876,2,,1,1,1.0,22.0,2,4.0
1,2,9,,16,1.0,2,1,6.0,18.0,2,4.0
9,1,3,9902.239122747364,51,,1,1,6.0,,2,4.0
1,1,2,26524.684333930418,13,3.0,1,1,6.0,19.0,2,4.0
1,2,1,48245.31027673163,48,1.0,3,2,4.0,,2,4.0
9,1,4,37990.46220340723,48,1.0,2,1,6.0,19.0,2,4.0
1,1,2,2200.6590726665017,36,,1,1,3.0,19.0,1,3.0
1,1,3,61205.1138761781,39,1.0,1,1,6.0,21.0,2,4.0
1,1,4,,5,,1,1,6.0,17.0,2,4.0
1,2,3,38813.174398504205,25,,1,1,6.0,21.0,2,4.0
1,1,9,41225.25434569298,2,1.0,1,1,6.0,16.0,2,4.0
1,1,3,8098.624722335677,42,,1,1,1.0,14.0,2,4.0
1,1,3,,39,,1,1,4.0,1.0,2,4.0
1,2,2,91410.0033691884,6,1.0,1,1,1.0,21.0,2,4.0
1,1,4,107664.84013318407,51,1.0,1,1,1.0,22.0,2,4.0
1,2,4,,51,1.0,1,1,1.0,19.0,2,4.0
1,1,3,32444.43887606929,18,1.0,1,1,4.0,22.0,2,4.0
2,2,2,,36,1.0,1,1,6.0,16.0,2,4.0
1,1,2,36204.02861863106,9,,1,1,4.0,19.0,2,4.0
9,1,3,,29,1.0,1,1,1.0,16.0,2,4.0
1,1,4,95306.11691160509,47,7.0,1,1,1.0,1.0,1,4.0
1,2,3,77502.74865110824,55,,4,1,3.0,22.0,2,4.0
6,2,3,77501.86207049362,47,1.0,1,1,,19.0,2,4.0
1,1,4,129648.83233783487,48,,1,1,5.0,19.0,2,4.0
1,1,2,27398.960283407407,28,1.0,5,1,6.0,21.0,2,4.0
1,1,4,0.0,31,1.0,3,1,1.0,17.0,2,4.0
4,1,4,148118.42293436656,9,,1,1,6.0,16.0,2,4.0
9,2,1,0.0,6,1.0,1,1,6.0,19.0,2,4.0
1,2,4,95291.04588786804,51,,1,1,6.0,,2,4.0
1,2,3,40479.71408417628,12,1.0,1,1,1.0,20.0,2,4.0
1,2,4,0.0,47,2.0,1,1,1.0,20.0,2,4.0
1,1,3,154617.39831615012,18,1.0,1,1,6.0,1.0,2,4.0
1,1,3,35831.00170974563,48,8.0,1,1,1.0,1.0,2,4.0
4,2,4,84851.12000580254,37,1.0,1,1,,19.0,2,4.0
9,1,3,0.0,36,1.0,1,1,1.0,16.0,2,4.0
1,1,4,117659.72370023179,2,1.0,1,1,3.0,21.0,2,1.0
9,1,3,22526.819831716384,6,,1,1,6.0,20.0,2,4.0
1,2,3,46646.87928085319,47,,1,1,1.0,22.0,2,4.0
1,2,4,56656.26165422528,40,1.0,1,1,1.0,19.0,2,4.0
2,1,4,14578.64553711082,34,1.0,1,1,1.0,,2,4.0
1,1,2,0.0,26,1.0,1,1,4.0,22.0,2,4.0
1,1,3,21492.0915063762,27,1.0,1,1,1.0,21.0,2,4.0
2,2,3,70400.92873183997,34,,1,1,6.0,19.0,2,4.0
1,1,3,0.0,55,1.0,1,1,6.0,11.0,2,4.0
9,2,2,21004.663673935764,36,1.0,4,1,6.0,16.0,2,4.0
1,1,3,,42,1.0,1,1,4.0,16.0,2,4.0
9,2,4,0.0,48,1.0,1,1,1.0,21.0,2,4.0
9,2,4,0.0,20,1.0,1,1,6.0,19.0,2,4.0
1,2,4,,41,1.0,1,1,3.0,20.0,2,4.0
1,2,4,0.0,12,1.0,1,1,1.0,17.0,2,4.0
1,1,2,0.0,36,1.0,1,1,1.0,2.0,2,4.0
1,2,1,104012.23470309711,36,1.0,5,1,1.0,19.0,2,4.0
1,2,4,22634.470752060904,37,,1,1,6.0,15.0,2,4.0
1,1,4,80204.20801464109,45,,1,1,,13.0,2,4.0
8,1,1,19556.452088985134,36,1.0,4,1,,16.0,2,4.0
1,1,4,33563.48364786127,48,1.0,1,1,1.0,20.0,2,4.0
1,1,3,162478.92852297288,25,1.0,1,1,1.0,16.0,2,4.0
2,2,4,54980.01447048736,37,1.0,1,1,1.0,16.0,2,4.0
1,2,4,46777.36779260853,47,1.0,1,1,6.0,3.0,2,4.0
9,2,1,55124.50540982068,55,1.0,1,1,6.0,22.0,2,4.0
1,2,3,40256.750450098974,18,,1,1,6.0,2.0,2,1.0
1,2,2,32785.994777882996,32,3.0,1,1,1.0,22.0,2,4.0
1,2,4,60689.83900100538,18,1.0,1,1,1.0,13.0,2,4.0
1,2,3,35494.016942892784,47,,1,1,,22.0,2,4.0
1,2,2,0.0,8,1.0,1,1,1.0,16.0,2,4.0
1,1,4,170445.71832793925,6,1.0,4,1,,19.0,2,4.0
9,1,3,0.0,26,1.0,1,1,1.0,2.0,2,4.0
1,2,4,77734.1492851358,26,1.0,1,1,1.0,20.0,1,4.0
1,2,2,0.0,51,1.0,1,1,4.0,10.0,2,4.0
9,1,4,84094.08735158079,48,1.0,1,1,6.0,21.0,2,4.0
1,2,2,,6,,1,1,,20.0,2,4.0
1,2,9,153312.78652046347,48,1.0,1,1,1.0,22.0,1,4.0
6,1,4,120741.39246322011,26,,1,1,,19.0,2,4.0
1,2,4,28194.591173212088,26,1.0,1,1,6.0,16.0,2,4.0
1,1,2,10572.913186676313,26,1.0,1,1,,22.0,2,4.0
1,2,1,15261.626194258552,35,1.0,1,1,6.0,18.0,2,4.0
4,2,1,52118.746170493665,6,1.0,4,1,1.0,1.0,2,4.0
1,2,3,0.0,2,1.0,1,1,1.0,20.0,2,4.0
1,1,4,97579.42600737828,6,1.0,1,1,1.0,16.0,1,4.0
1,2,3,,36,1.0,1,1,1.0,17.0,2,4.0
2,1,1,10126.56911638016,25,,1,1,6.0,20.0,2,4.0
1,1,2,19107.599798970045,37,1.0,1,1,1.0,21.0,2,4.0
8,1,4,6372.721717142253,6,,4,1,1.0,1.0,2,4.0
9,1,3,,36,,1,1,6.0,21.0,2,1.0
1,2,2,11042.138415687572,55,1.0,1,2,,19.0,2,4.0
1,1,3,74877.51934907062,13,1.0,1,1,,21.0,1,4.0
1,1,1,26238.785361420087,44,,1,1,4.0,22.0,2,4.0
1,1,2,6641.402016350301,49,,1,1,1.0,22.0,2,4.0
8,1,3,9534.808448765143,26,5.0,1,1,1.0,19.0,2,4.0
9,2,3,,9,,1,1,4.0,19.0,2,4.0
1,2,3,169474.34322867013,25,8.0,1,1,6.0,19.0,2,4.0
4,1,4,100008.83355128433,48,1.0,4,1,1.0,19.0,2,4.0
1,1,1,8227.935120017333,51,,1,1,6.0,,2,4.0
4,1,4,58271.31804783397,25,1.0,1,2,1.0,1.0,2,4.0
1,1,3,173130.4843601839,26,5.0,1,1,,20.0,2,4.0
1,1,4,46928.729388522595,9,,1,1,,18.0,2,4.0
1,2,4,,46,1.0,1,1,1.0,19.0,1,4.0
1,2,2,,53,1.0,1,1,6.0,14.0,2,4.0
1,2,3,,6,,1,1,6.0,22.0,2,4.0
1,2,4,,20,1.0,1,1,1.0,19.0,2,4.0
1,1,3,0.0,36,1.0,1,1,5.0,19.0,2,4.0
1,2,4,0.0,48,1.0,1,1,6.0,19.0,2,4.0
1,1,3,,39,1.0,1,1,6.0,18.0,2,4.0
2,1,3,,12,,1,1,3.0,20.0,2,4.0
1,2,3,0.0,51,1.0,1,1,6.0,22.0,2,4.0
9,2,1,22754.993153088642,12,7.0,1,1,1.0,14.0,2,4.0
3,2,1,,17,6.0,5,1,6.0,19.0,2,4.0
1,2,3,35385.50163041754,37,1.0,1,1,6.0,19.0,2,4.0
2,2,3,0.0,36,1.0,1,1,6.0,22.0,2,4.0
1,1,3,105502.21673088777,51,6.0,1,1,1.0,19.0,2,4.0
2,2,4,0.0,55,1.0,1,1,1.0,19.0,2,4.0
6,1,4,136030.68588642793,26,,1,1,6.0,18.0,2,4.0
2,2,3,56602.35608065983,15,3.0,1,1,1.0,16.0,2,4.0
1,1,2,,17,,1,1,1.0,10.0,2,4.0
1,2,2,,6,6.0,1,1,,16.0,2,4.0
1,2,3,0.0,34,1.0,1,1,4.0,17.0,2,4.0
1,1,4,0.0,25,1.0,1,1,1.0,21.0,2,4.0
1,2,3,104420.66393416506,13,1.0,1,1,1.0,17.0,2,4.0
1,1,2,93569.68786358979,51,,1,1,,14.0,2,4.0
1,2,1,81580.67067180172,55,1.0,1,1,6.0,22.0,2,4.0
1,2,2,0.0,53,1.0,1,1,1.0,13.0,1,4.0
9,1,4,198697.34980355282,39,1.0,1,1,1.0,18.0,2,4.0
1,1,4,156738.90260582627,24,1.0,1,1,1.0,22.0,2,4.0
1,1,1,64705.74468419252,36,,2,1,,20.0,2,4.0
9,2,4,46457.03493061556,6,1.0,1,1,1.0,22.0,2,4.0
1,2,3,0.0,12,1.0,1,1,1.0,16.0,1,4.0
1,2,4,0.0,9,1.0,1,1,6.0,16.0,2,4.0
1,2,2,25635.276888157587,6,8.0,1,1,6.0,14.0,2,4.0
4,1,4,0.0,26,1.0,1,1,1.0,16.0,2,4.0
1,2,4,,6,1.0,1,1,6.0,22.0,2,4.0
4,1,3,31202.82815373868,6,1.0,1,1,6.0,17.0,2,4.0
1,1,3,175720.16656357047,2,,1,1,1.0,21.0,2,4.0
1,2,1,149727.459185174,48,6.0,1,1,1.0,22.0,2,4.0
6,1,4,,48,1.0,1,1,6.0,21.0,1,4.0
2,2,4,108510.67818838346,41,,1,1,6.0,24.0,2,4.0
1,1,4,0.0,48,1.0,1,1,4.0,22.0,2,4.0
1,2,3,,42,1.0,1,1,6.0,19.0,2,4.0
1,2,2,92036.78741878862,2,,1,1,1.0,20.0,2,4.0
1,1,4,94284.97097293875,36,1.0,1,2,1.0,21.0,2,4.0
1,2,2,,17,,1,1,6.0,19.0,2,4.0
1,2,4,0.0,9,1.0,1,1,1.0,18.0,2,4.0
8,1,2,0.0,42,1.0,1,1,1.0,14.0,2,4.0
1,2,3,101341.24276281551,13,3.0,1,1,1.0,4.0,2,4.0
1,2,9,61873.371363426675,42,1.0,1,1,,18.0,2,4.0
1,2,4,49652.70832027692,34,1.0,1,1,6.0,14.0,2,4.0
1,1,4,35783.90265134048,39,1.0,1,1,5.0,1.0,2,4.0
1,2,4,80110.61550390572,2,2.0,1,1,1.0,22.0,2,4.0
1,2,2,0.0,42,1.0,1,1,5.0,1.0,2,4.0
1,1,2,64596.10474502163,6,1.0,1,1,6.0,2.0,2,4.0
1,1,2,0.0,17,1.0,1,1,6.0,16.0,2,4.0
1,1,4,41731.998077097334,1,,1,1,1.0,20.0,2,4.0
2,2,3,,29,3.0,4,1,1.0,21.0,2,4.0
1,2,9,93407.75774292601,48,1.0,1,1,1.0,16.0,2,4.0
8,1,3,30469.654252975928,39,1.0,1,1,5.0,22.0,1,4.0
1,1,3,0.0,6,1.0,1,1,6.0,16.0,2,4.0
9,1,2,95388.79718271148,18,3.0,3,1,1.0,21.0,2,4.0
1,1,1,28973.81726299798,39,,1,1,6.0,2.0,2,4.0
1,1,9,20687.520649412807,4,,1,2,6.0,22.0,2,4.0
1,1,3,30507.85590107328,37,,1,1,4.0,12.0,1,2.0
1,2,2,0.0,34,1.0,3,1,1.0,19.0,2,4.0
2,1,4,46508.92194014642,47,1.0,1,1,4.0,21.0,2,4.0
1,1,3,37876.89238621707,37,2.0,1,1,1.0,14.0,2,4.0
1,1,3,19686.08802332153,18,8.0,1,2,1.0,16.0,2,4.0
8,1,2,66384.42984618459,25,,1,1,1.0,22.0,2,4.0
1,1,2,0.0,47,1.0,1,1,6.0,21.0,2,4.0
1,1,3,0.0,34,1.0,1,1,6.0,21.0,2,4.0
1,2,4,15462.460960682245,13,,1,1,5.0,1.0,2,4.0
1,1,4,96991.42872675932,39,7.0,1,1,,16.0,2,4.0
1,2,2,,39,1.0,1,2,,18.0,2,4.0
1,1,3,30667.646373179683,47,1.0,1,1,3.0,16.0,2,4.0
1,2,9,0.0,39,1.0,1,1,4.0,2.0,2,1.0
3,1,4,124744.00405077488,6,1.0,3,2,1.0,16.0,2,4.0
1,2,1,103678.94974809008,26,3.0,1,1,1.0,22.0,2,4.0
1,1,4,17788.890082404912,9,,1,1,4.0,20.0,2,4.0
1,2,4,,8,,1,1,5.0,21.0,2,4.0
1,2,2,143982.28817849042,26,,1,1,1.0,2.0,2,4.0
1,1,4,75208.316805494,39,1.0,1,1,,19.0,1,4.0
1,1,3,92520.18527506152,17,,1,1,,18.0,2,4.0
2,1,2,0.0,36,1.0,1,1,1.0,18.0,2,4.0
1,2,3,,55,,1,1,6.0,19.0,2,4.0
2,2,3,,36,8.0,1,1,1.0,22.0,2,4.0
9,2,3,164052.09117715506,12,1.0,3,2,6.0,1.0,2,4.0
1,2,4,99956.66411469155,17,1.0,1,2,1.0,19.0,2,4.0
1,1,3,47719.49544044006,4,,1,1,1.0,12.0,2,4.0
1,2,3,10127.201015460123,26,1.0,1,1,,1.0,2,4.0
1,2,4,155494.16898180722,13,1.0,1,1,1.0,19.0,2,4.0
1,2,3,,47,1.0,1,1,4.0,1.0,2,4.0
4,1,4,,51,1.0,1,1,1.0,19.0,2,4.0
1,1,4,165633.729754129,6,1.0,1,1,6.0,19.0,2,4.0
1,2,3,0.0,17,1.0,1,2,4.0,4.0,2,1.0
1,1,4,18266.73094883359,47,5.0,1,1,1.0,19.0,2,4.0
1,1,9,0.0,9,1.0,1,1,1.0,20.0,2,4.0
1,2,4,0.0,51,1.0,1,1,1.0,19.0,2,4.0
1,1,4,51612.07028615815,16,3.0,1,1,1.0,21.0,2,4.0
2,1,4,0.0,36,1.0,1,1,6.0,22.0,2,4.0
1,1,4,96376.60810472941,36,1.0,1,1,6.0,1.0,2,4.0
1,1,1,0.0,12,1.0,1,1,6.0,22.0,2,4.0
3,2,4,0.0,17,1.0,1,2,6.0,19.0,2,4.0
1,1,2,35993.49589886931,9,,1,1,,21.0,1,4.0
1,1,2,208105.91817230283,34,1.0,1,1,1.0,20.0,2,4.0
2,1,3,0.0,18,1.0,1,1,6.0,20.0,2,4.0
9,1,9,,25,,1,1,,3.0,2,4.0
1,2,3,,41,1.0,1,1,1.0,22.0,2,4.0
1,1,1,0.0,42,1.0,1,1,1.0,23.0,2,4.0
1,1,4,71256.84272249091,1,1.0,1,1,1.0,2.0,2,4.0
2,2,4,,17,,1,1,6.0,12.0,2,4.0
4,2,3,0.0,48,1.0,1,1,4.0,19.0,2,4.0
1,1,4,111399.57135763607,18,5.0,1,1,1.0,21.0,2,4.0
9,2,4,221.34006140151178,25,1.0,1,1,1.0,17.0,2,4.0
1,2,4,0.0,42,1.0,1,1,1.0,20.0,2,4.0
1,2,4,117196.56493247408,6,1.0,1,1,6.0,10.0,2,4.0
1,1,3,2455.9708244232024,47,1.0,1,1,6.0,16.0,2,4.0
1,2,4,31665.269463340555,26,1.0,1,1,1.0,21.0,2,4.0
1,2,3,108474.06140727675,41,,1,1,6.0,19.0,2,4.0
1,2,4,89428.12857810652,28,,1,1,5.0,3.0,2,4.0
1,2,1,0.0,25,1.0,1,1,1.0,19.0,2,4.0
1,2,3,38650.28345554098,28,,1,1,6.0,11.0,2,4.0
1,1,2,216114.93138468565,20,1.0,1,1,6.0,19.0,2,4.0
1,1,4,169269.7781950123,45,8.0,1,1,,20.0,2,4.0
1,2,2,,2,,1,1,6.0,19.0,2,4.0
1,1,3,88659.7435237543,53,,1,1,1.0,22.0,2,4.0
2,1,4,24055.608961769198,34,1.0,1,1,6.0,19.0,2,4.0
1,1,9,161128.72114481154,34,1.0,1,1,4.0,22.0,2,4.0
1,2,3,0.0,53,1.0,1,2,6.0,5.0,2,4.0
1,2,3,59851.25251668245,26,,1,1,,2.0,2,4.0
1,2,4,38783.08344615186,26,1.0,1,1,1.0,16.0,2,4.0
4,1,3,93297.99991786419,36,1.0,1,1,1.0,16.0,2,4.0
6,2,3,0.0,13,1.0,1,1,1.0,16.0,2,4.0
4,2,3,120748.64831468381,17,1.0,1,1,,21.0,2,4.0
1,2,4,207950.51651399102,6,1.0,1,1,,21.0,2,4.0
1,1,3,,45,1.0,1,1,1.0,17.0,2,4.0
1,1,9,155028.13601208458,48,1.0,4,1,1.0,18.0,1,4.0
1,2,3,37575.83663606474,2,1.0,1,1,6.0,19.0,2,4.0
1,2,3,12247.191010457507,16,1.0,1,1,1.0,18.0,2,4.0
1,1,4,27763.95373529303,6,1.0,1,1,1.0,16.0,2,4.0
1,2,3,40946.89681737413,26,,1,1,,2.0,2,4.0
1,1,3,56251.13727572105,55,1.0,1,1,6.0,16.0,2,4.0
1,1,2,13494.53497593461,18,1.0,1,1,1.0,1.0,2,4.0
1,2,2,57809.34217238911,8,,1,1,6.0,12.0,2,4.0
1,1,4,13374.307048275157,6,,1,1,,21.0,2,4.0
1,2,3,109456.18030876714,2,8.0,1,1,1.0,1.0,2,2.0
1,2,4,90440.97865318097,6,6.0,1,1,6.0,22.0,2,4.0
1,2,1,43028.37974101389,26,,1,1,6.0,16.0,2,4.0
1,2,1,,8,,1,1,4.0,19.0,2,4.0
9,1,9,57487.007843206105,26,,1,1,1.0,20.0,1,4.0
9,2,2,24202.210424542656,2,,1,1,4.0,18.0,2,4.0
1,2,1,64682.66090477943,28,,1,1,4.0,20.0,2,4.0
1,1,3,119238.42311121582,6,1.0,1,1,1.0,20.0,2,4.0
9,2,1,0.0,39,1.0,1,1,6.0,14.0,2,4.0
9,2,3,0.0,2,2.0,1,1,1.0,20.0,2,4.0
9,2,3,19674.327094765114,42,1.0,1,1,6.0,16.0,2,4.0
6,1,1,48507.37396625489,6,1.0,1,1,1.0,20.0,2,4.0
1,2,3,5552.998431033084,13,,1,1,1.0,19.0,2,4.0
1,2,4,,37,1.0,1,1,,21.0,2,4.0
1,1,3,111411.64949663283,6,8.0,1,1,6.0,16.0,2,4.0
1,2,4,,42,,1,1,4.0,2.0,2,4.0
1,1,3,100602.51096733479,25,1.0,1,1,1.0,19.0,2,4.0
1,2,4,0.0,48,1.0,1,1,1.0,22.0,2,4.0
1,1,2,91609.27543522912,24,,1,1,1.0,14.0,2,4.0
1,2,4,15672.278968795825,9,,1,1,6.0,19.0,2,4.0
1,2,4,46899.42237459951,18,,1,1,3.0,22.0,2,4.0
2,1,3,41537.09569665005,42,1.0,1,1,1.0,18.0,2,4.0
1,2,4,115078.2849585746,6,,1,1,,18.0,2,4.0
1,1,4,53944.52840759527,48,1.0,1,1,6.0,19.0,2,4.0
2,2,4,31847.809330360236,39,,1,1,6.0,11.0,2,4.0
9,1,4,40692.41798689493,26,1.0,1,1,,20.0,2,4.0
1,2,4,0.0,48,1.0,1,1,1.0,13.0,2,4.0
1,1,3,0.0,12,1.0,1,1,6.0,19.0,2,4.0
9,1,4,137105.73771399294,16,6.0,1,1,,22.0,2,4.0
1,1,4,0.0,17,1.0,1,1,1.0,21.0,2,4.0
1,2,4,75790.96814434008,17,1.0,1,1,1.0,20.0,1,4.0
1,2,2,0.0,28,1.0,1,1,5.0,21.0,2,4.0
1,2,1,63795.39203385146,42,2.0,1,1,6.0,16.0,2,4.0
1,1,4,0.0,47,1.0,1,1,3.0,16.0,2,4.0
1,2,1,130773.22683417972,4,1.0,1,1,1.0,18.0,2,4.0
1,1,4,120034.66072619054,29,1.0,1,1,1.0,2.0,2,4.0
9,1,9,44668.21623497687,36,,1,1,5.0,,2,2.0
1,1,2,59665.30151079371,27,6.0,1,1,1.0,21.0,2,4.0
1,2,4,6164.508882793532,39,2.0,1,1,1.0,22.0,2,4.0
1,1,4,117442.73846136237,34,,1,1,2.0,1.0,2,4.0
1,1,2,50969.72889867936,17,,1,1,1.0,22.0,2,4.0
1,1,3,13548.71365609728,13,,1,1,1.0,17.0,2,4.0
4,1,9,,6,,1,1,1.0,22.0,2,4.0
1,1,3,100912.49672166104,6,,1,1,1.0,22.0,1,4.0
1,2,3,,26,1.0,1,1,6.0,21.0,2,4.0
4,2,4,110086.65381376848,42,1.0,1,1,6.0,21.0,2,4.0
1,2,3,113389.63395430686,47,1.0,1,1,,20.0,2,4.0
8,2,2,0.0,37,1.0,1,1,6.0,2.0,2,4.0
1,2,4,37810.10330184913,26,8.0,1,1,1.0,16.0,2,4.0
1,2,4,0.0,36,2.0,1,1,1.0,16.0,2,4.0
6,1,3,51369.25946539999,47,8.0,1,2,1.0,16.0,2,4.0
1,1,4,18577.690750962392,42,1.0,1,1,1.0,16.0,2,4.0
1,1,3,107500.47726147443,2,1.0,1,1,6.0,19.0,2,4.0
3,2,4,23435.548488515655,42,1.0,1,2,6.0,20.0,2,4.0
1,2,3,20084.825504939523,51,,1,1,1.0,22.0,2,4.0
1,2,2,109354.67373470092,6,1.0,1,1,1.0,22.0,2,4.0
6,2,3,40774.34100851075,17,1.0,1,1,1.0,16.0,2,4.0
1,2,3,0.0,19,1.0,1,1,1.0,19.0,2,4.0
1,2,1,73108.39514004037,13,,1,1,6.0,7.0,2,4.0
1,2,9,179995.17471135122,37,1.0,1,1,1.0,17.0,1,4.0
1,1,1,0.0,4,1.0,1,1,1.0,18.0,2,4.0
9,1,2,63660.85793023222,13,6.0,1,1,1.0,24.0,2,4.0
1,1,3,99435.8619002284,17,1.0,1,1,6.0,21.0,2,4.0
1,1,2,68927.32694232567,6,1.0,1,1,6.0,12.0,2,4.0
9,1,4,64914.71223154786,53,3.0,1,1,6.0,20.0,2,4.0
1,1,2,155137.7652631003,2,6.0,1,1,6.0,1.0,2,4.0
1,2,3,,28,1.0,1,1,,19.0,2,1.0
1,2,3,64799.27221533051,8,1.0,1,1,1.0,19.0,2,4.0
1,2,1,0.0,34,1.0,1,1,1.0,16.0,2,4.0
1,2,2,68346.73530851217,26,,1,1,6.0,17.0,2,4.0
1,2,2,22095.318336842636,24,6.0,1,1,6.0,21.0,2,4.0
1,1,4,,2,,1,1,1.0,18.0,2,4.0
1,1,3,95849.34550519529,12,1.0,1,2,1.0,20.0,2,4.0
2,1,3,23945.599193757596,6,,1,1,1.0,19.0,2,4.0
1,2,9,175466.06465533344,51,1.0,1,1,,21.0,2,4.0
1,1,2,67907.23769100526,45,1.0,1,1,6.0,18.0,2,4.0
1,1,4,27766.776939855496,26,,2,1,6.0,22.0,2,4.0
1,2,3,0.0,42,1.0,1,1,3.0,18.0,2,4.0
8,1,1,152264.8516365933,53,,1,1,6.0,21.0,2,4.0
1,2,2,,26,1.0,1,1,4.0,24.0,2,4.0
1,2,4,53065.97368599768,29,,1,1,6.0,2.0,2,4.0
1,2,2,53422.568283887726,47,,1,1,1.0,6.0,2,4.0
1,2,2,179548.99758405503,5,1.0,1,1,1.0,16.0,2,4.0
1,2,4,0.0,6,1.0,1,1,1.0,16.0,2,4.0
1,2,4,131725.1939808456,25,1.0,1,1,,12.0,2,4.0
1,2,2,0.0,15,1.0,1,1,1.0,21.0,2,4.0
1,1,2,52663.05896114667,17,8.0,1,1,1.0,12.0,2,4.0
1,1,2,37070.360220448354,6,,1,1,,3.0,2,4.0
8,1,2,287.52711669699056,6,,1,1,,18.0,2,4.0
6,1,3,40042.78914045544,6,6.0,1,2,6.0,20.0,2,2.0
4,2,3,30398.941833789555,8,,1,1,4.0,21.0,2,4.0
1,2,9,0.0,51,1.0,5,1,1.0,16.0,2,4.0
1,1,9,,37,,1,1,6.0,14.0,1,4.0
1,1,3,0.0,28,1.0,1,1,6.0,16.0,2,4.0
1,2,3,20261.754724812,28,,1,1,,2.0,2,4.0
1,1,3,,4,,1,1,6.0,21.0,2,4.0
1,2,4,58429.24002150265,12,1.0,1,1,1.0,21.0,2,4.0
1,1,2,39093.565626613665,48,1.0,4,1,6.0,21.0,2,4.0
1,2,4,,2,,1,1,6.0,20.0,2,4.0
1,2,4,50470.39382294053,51,,1,1,5.0,17.0,2,4.0
6,1,1,109197.08787776894,37,,1,1,4.0,18.0,2,4.0
1,2,3,0.0,9,1.0,1,1,6.0,22.0,2,4.0
1,2,3,,55,1.0,1,1,,21.0,2,4.0
1,1,3,,25,,1,1,,14.0,2,4.0
1,2,4,,6,,1,1,3.0,22.0,2,4.0
2,1,3,0.0,12,1.0,1,1,4.0,4.0,2,4.0
1,2,3,114070.07597564938,53,3.0,1,1,6.0,16.0,2,4.0
1,2,3,0.0,12,1.0,1,1,1.0,21.0,2,4.0
1,2,3,,15,,1,1,1.0,20.0,2,4.0
1,2,4,0.0,46,1.0,1,2,1.0,1.0,2,4.0
1,2,1,143759.0991530398,55,1.0,1,1,,16.0,2,4.0
1,1,2,,55,1.0,1,1,6.0,22.0,2,4.0
1,2,3,92056.02892419028,26,,1,1,,8.0,2,4.0
