RAC1P,SEX,REGION,PINCP,ST,COW,CIT,NATIVITY,MSP,SCHL,DIS,MIL
2,2,4,-8500.0,51,None,1,1,None,20.0,2,4.0
1,1,3,79441.32650404281,6,None,1,1,1.0,19.0,2,None
1,1,3,171989.84277407415,42,None,1,1,1.0,17.0,2,4.0
1,1,4,112514.22498122402,13,1.0,1,1,5.0,17.0,2,4.0
1,2,3,42166.56366436305,56,1.0,1,1,1.0,16.0,2,4.0
8,1,4,55522.03805639529,53,4.0,1,1,1.0,19.0,2,4.0
6,1,4,None,48,1.0,1,1,1.0,19.0,1,4.0
9,1,4,63128.223544814835,4,None,1,1,1.0,1.0,2,None
1,1,3,15668.191719105012,12,1.0,1,1,1.0,16.0,2,4.0
4,1,4,52476.52769995574,37,None,1,1,1.0,21.0,2,4.0
2,1,3,5658.274918295043,56,2.0,1,1,6.0,19.0,2,4.0
9,2,3,-8500.0,56,1.0,1,1,1.0,22.0,2,4.0
9,2,4,13333.729883554923,48,1.0,1,1,6.0,22.0,2,4.0
1,2,4,109501.95833409432,8,1.0,3,1,6.0,9.0,2,4.0
1,2,4,55763.76456673023,8,2.0,1,1,1.0,19.0,2,4.0
1,1,4,-8500.0,37,1.0,1,1,6.0,18.0,2,None
2,2,3,122853.46104422287,6,None,1,1,4.0,15.0,2,4.0
1,1,3,72785.64410046846,36,1.0,1,1,6.0,12.0,2,4.0
1,1,3,-8500.0,12,None,1,1,1.0,16.0,2,4.0
1,1,2,82649.02261345193,38,1.0,1,1,1.0,20.0,2,4.0
1,1,3,124929.35605309458,36,3.0,1,1,1.0,16.0,2,4.0
1,2,3,-8500.0,42,2.0,1,1,6.0,22.0,2,4.0
1,1,4,5446.494784192844,53,1.0,4,1,1.0,20.0,2,4.0
1,2,3,104196.73656388621,12,1.0,1,1,1.0,21.0,2,4.0
1,1,3,14217.79524586851,34,None,1,1,6.0,22.0,2,None
1,1,4,64835.520944329255,55,None,1,1,None,17.0,2,2.0
1,1,3,54476.47336120175,6,1.0,1,1,6.0,4.0,2,4.0
9,2,4,60913.8442705959,25,None,1,1,6.0,22.0,2,None
2,1,4,15512.71033297704,4,1.0,1,1,6.0,20.0,2,4.0
1,1,4,None,37,None,1,1,6.0,19.0,2,4.0
1,2,3,-8500.0,6,1.0,1,1,None,19.0,2,4.0
1,2,3,36863.87169668087,17,3.0,1,1,6.0,22.0,2,4.0
1,2,4,90805.31451155679,48,1.0,1,1,6.0,16.0,2,4.0
4,2,3,-3975.705989675618,36,None,4,1,6.0,18.0,2,4.0
9,1,4,36882.983089205925,26,None,1,1,1.0,21.0,1,4.0
1,2,3,51616.50486753587,6,1.0,4,1,6.0,20.0,2,4.0
1,2,3,None,6,1.0,1,1,6.0,1.0,2,4.0
8,1,4,-8500.0,51,1.0,1,1,1.0,16.0,2,4.0
2,1,3,None,6,1.0,1,1,6.0,14.0,2,None
1,2,4,36047.543150026584,4,1.0,1,1,1.0,18.0,2,4.0
1,2,3,74718.3377889732,39,None,1,1,4.0,20.0,2,None
9,1,4,123764.79926206396,55,None,1,1,6.0,12.0,2,4.0
1,1,3,-8500.0,27,1.0,1,1,4.0,13.0,1,None
2,1,4,-8500.0,13,None,1,1,None,20.0,2,4.0
8,2,4,None,51,None,1,1,1.0,7.0,2,4.0
1,1,3,-8500.0,6,1.0,1,1,1.0,20.0,2,4.0
1,2,4,-8500.0,26,4.0,1,1,6.0,16.0,1,4.0
1,2,4,-8500.0,22,1.0,1,1,1.0,16.0,2,4.0
1,1,4,61346.36300133167,37,1.0,1,1,6.0,20.0,2,4.0
4,2,3,-8500.0,42,1.0,1,1,6.0,16.0,2,4.0
1,2,4,171213.16074406862,45,1.0,1,1,6.0,22.0,2,4.0
1,1,4,-8500.0,25,None,1,1,1.0,20.0,2,4.0
9,1,3,47474.125565299204,17,None,1,1,None,20.0,2,4.0
1,2,3,82787.82465474255,36,1.0,1,1,1.0,19.0,2,4.0
1,1,4,81117.6679509982,48,1.0,1,1,6.0,18.0,2,4.0
2,1,4,None,33,1.0,1,1,6.0,15.0,2,2.0
1,1,4,66623.67897152354,21,1.0,1,1,1.0,20.0,2,4.0
1,1,4,101847.1151759013,37,1.0,1,1,1.0,4.0,2,4.0
2,2,4,None,53,None,1,1,1.0,16.0,2,4.0
1,1,4,185849.79519882725,22,1.0,1,1,4.0,19.0,2,None
1,1,4,26172.401349542546,37,None,1,1,4.0,20.0,1,None
1,1,3,20795.734120403264,17,None,1,1,4.0,19.0,2,None
1,2,3,104131.70419748883,36,1.0,1,1,None,18.0,2,4.0
1,2,3,18558.869176605283,36,1.0,1,1,6.0,19.0,2,4.0
1,1,3,None,36,1.0,4,1,6.0,1.0,1,4.0
9,2,3,-4205.339168501305,6,1.0,1,1,None,22.0,2,4.0
1,2,3,21827.563672877888,34,None,1,1,6.0,20.0,2,4.0
1,1,3,43526.48073442996,17,1.0,1,1,6.0,21.0,2,4.0
1,2,4,125840.50901010123,32,1.0,1,1,1.0,1.0,2,4.0
1,2,4,-8500.0,41,None,1,1,6.0,20.0,2,4.0
1,1,3,None,17,None,1,1,1.0,18.0,2,4.0
1,2,3,103779.14975330626,56,1.0,1,1,6.0,21.0,2,4.0
9,1,3,30516.022470892945,34,None,1,1,5.0,17.0,2,4.0
1,2,3,None,36,1.0,1,1,None,18.0,2,4.0
1,2,3,121432.94207458469,39,1.0,1,1,6.0,2.0,2,4.0
1,2,4,53278.4353047537,29,None,1,1,3.0,4.0,2,4.0
1,1,4,None,20,8.0,1,1,1.0,16.0,2,4.0
1,1,3,78621.32388655082,36,None,1,1,1.0,21.0,2,4.0
9,1,3,None,17,1.0,1,1,6.0,21.0,2,4.0
1,2,4,4476.933219255392,37,1.0,1,1,4.0,21.0,2,4.0
1,2,3,69952.99114486507,49,1.0,1,1,None,6.0,2,4.0
1,2,3,106679.03378931881,6,2.0,1,1,1.0,16.0,2,4.0
9,1,4,-3779.166191748438,8,1.0,1,1,1.0,13.0,2,4.0
1,1,3,-8500.0,6,5.0,1,1,None,16.0,2,4.0
1,2,3,43252.99886985636,56,None,1,1,6.0,16.0,2,4.0
1,1,3,-8500.0,17,None,1,1,6.0,None,2,3.0
1,2,4,115380.08965838372,53,None,1,1,3.0,20.0,2,4.0
1,2,3,35840.861882533995,34,1.0,1,1,6.0,20.0,2,4.0
4,2,4,7233.758122378145,13,2.0,1,1,3.0,None,2,4.0
2,2,4,17005.29027874389,37,1.0,1,1,1.0,19.0,2,4.0
9,2,4,-8500.0,51,None,1,1,3.0,None,2,4.0
1,1,4,75238.68229287644,44,None,1,1,1.0,18.0,2,4.0
1,1,3,18887.92682105969,42,7.0,1,1,6.0,21.0,2,2.0
1,2,4,80728.69810869759,8,1.0,1,1,1.0,19.0,2,4.0
1,2,3,None,36,None,1,1,None,19.0,2,4.0
9,2,3,-8500.0,6,None,1,1,6.0,12.0,2,None
1,1,3,None,39,1.0,1,1,6.0,19.0,2,4.0
1,2,3,None,39,1.0,1,1,1.0,19.0,2,4.0
1,2,4,-8500.0,48,1.0,1,1,1.0,19.0,2,4.0
1,2,3,-8500.0,42,None,1,1,None,21.0,2,4.0
1,2,4,47766.27596136019,22,2.0,1,1,6.0,21.0,2,4.0
1,1,3,None,56,None,1,1,5.0,9.0,1,4.0
9,2,3,18902.50987089435,6,None,1,1,None,11.0,2,4.0
1,1,3,124952.98143082779,42,None,4,1,1.0,20.0,2,4.0
1,2,3,137101.47479826008,6,8.0,1,1,1.0,16.0,2,4.0
1,2,4,None,1,1.0,1,1,6.0,1.0,2,2.0
1,1,4,None,15,None,1,1,6.0,None,2,1.0
1,1,4,-8500.0,48,None,1,1,1.0,18.0,2,4.0
1,1,4,166380.51081440557,48,None,1,1,None,21.0,2,4.0
1,1,3,120700.34742668777,36,None,1,1,1.0,19.0,2,4.0
1,1,3,-7076.834025753771,39,1.0,1,1,5.0,17.0,2,4.0
1,2,4,52530.65177624585,13,8.0,1,1,1.0,20.0,2,4.0
9,2,3,4506.939162519899,6,1.0,1,1,1.0,22.0,2,4.0
1,2,4,-8500.0,48,1.0,1,1,1.0,21.0,2,4.0
2,2,3,None,17,1.0,1,1,None,3.0,2,4.0
9,2,4,37271.0038286695,53,1.0,4,1,6.0,16.0,2,4.0
1,1,4,159139.65992060732,1,1.0,1,1,1.0,21.0,2,None
1,1,4,10832.33163393008,45,1.0,1,1,1.0,16.0,2,4.0
1,2,3,-8500.0,6,None,1,1,6.0,16.0,2,4.0
4,1,3,-8500.0,6,None,1,1,6.0,19.0,2,None
1,2,4,148278.2727516775,22,1.0,1,1,None,19.0,2,4.0
9,2,4,124578.07107960572,37,None,1,1,6.0,19.0,2,4.0
1,2,3,5016.93203726154,34,None,1,1,6.0,13.0,2,4.0
1,2,3,None,27,1.0,1,1,1.0,13.0,2,4.0
3,2,3,92478.20758405112,17,None,1,1,6.0,None,2,4.0
1,1,4,-8500.0,53,1.0,1,1,1.0,16.0,2,4.0
1,2,3,None,34,None,1,1,1.0,14.0,2,4.0
1,1,4,None,41,1.0,3,1,6.0,14.0,2,None
1,2,2,38114.490828949114,24,None,1,1,6.0,23.0,2,None
1,2,3,16048.21372112248,36,5.0,1,1,6.0,10.0,2,4.0
1,2,4,162070.65192415396,37,1.0,1,1,1.0,16.0,2,4.0
1,2,3,-5315.4426139834395,39,None,1,1,None,19.0,2,4.0
1,1,3,125985.08648458627,27,1.0,1,1,None,16.0,2,4.0
1,2,3,-8500.0,6,None,1,1,6.0,21.0,2,4.0
9,1,3,87221.1156315514,12,None,1,1,6.0,19.0,2,4.0
1,2,3,88898.1561601932,42,None,1,1,6.0,18.0,2,4.0
1,1,4,-8500.0,25,1.0,1,1,6.0,22.0,2,4.0
1,2,4,36183.7609245522,26,1.0,1,1,1.0,16.0,2,4.0
1,2,4,None,47,1.0,1,1,None,21.0,2,4.0
1,2,3,7773.807821712675,39,None,1,1,6.0,17.0,2,4.0
1,1,4,42242.79743395513,26,1.0,1,1,6.0,18.0,2,4.0
9,1,4,48354.4311149257,47,None,1,1,4.0,22.0,2,4.0
1,2,3,-8500.0,55,None,1,1,6.0,16.0,2,4.0
1,1,3,None,49,1.0,1,1,6.0,14.0,1,4.0
1,1,3,None,34,1.0,1,1,None,19.0,2,4.0
1,1,4,57653.62872965002,53,1.0,1,1,None,20.0,2,4.0
1,1,4,120670.01818746547,51,4.0,1,1,1.0,16.0,2,4.0
1,2,3,None,36,None,1,1,5.0,14.0,2,4.0
1,2,3,83084.60469255745,17,3.0,1,1,1.0,21.0,2,4.0
1,2,3,66729.6561354055,12,None,1,1,1.0,1.0,2,1.0
1,2,3,-8500.0,36,None,1,1,6.0,15.0,2,None
1,2,3,14865.87209108096,36,1.0,1,1,1.0,18.0,2,4.0
1,1,4,35612.262877291534,18,1.0,1,1,1.0,19.0,2,4.0
1,1,3,None,39,1.0,1,1,1.0,21.0,2,4.0
1,2,4,None,29,1.0,1,1,6.0,16.0,2,4.0
1,2,3,-8500.0,6,1.0,1,1,3.0,18.0,2,4.0
1,2,4,63682.10080374881,41,None,1,1,1.0,18.0,2,4.0
9,2,3,46051.69980096473,56,None,1,1,6.0,16.0,2,4.0
1,1,3,34105.38405797068,17,None,1,1,None,21.0,2,1.0
1,2,4,-8500.0,13,1.0,1,1,None,20.0,2,4.0
1,1,3,-8500.0,42,1.0,1,1,1.0,19.0,2,4.0
1,1,3,196922.54317286616,6,6.0,1,1,1.0,19.0,2,4.0
1,1,3,116185.52641830052,36,1.0,1,1,6.0,19.0,2,4.0
1,2,3,None,6,2.0,1,1,6.0,21.0,2,4.0
1,2,4,46334.305439447955,53,1.0,1,1,6.0,16.0,2,4.0
1,1,4,161660.22978924256,37,1.0,1,1,1.0,21.0,2,4.0
1,1,4,48858.31172016498,26,None,1,1,1.0,4.0,2,None
2,2,4,65805.51459811714,37,1.0,1,1,6.0,18.0,2,4.0
9,1,4,997.4018972844133,26,None,1,1,6.0,19.0,2,1.0
1,1,3,34320.294684826884,39,None,5,1,6.0,21.0,2,4.0
9,1,4,-8500.0,9,None,1,1,6.0,13.0,2,None
1,2,4,80401.56760639261,8,2.0,1,1,1.0,16.0,2,4.0
1,1,4,53743.50950017586,4,None,1,1,1.0,20.0,2,3.0
1,1,3,85272.41045447532,12,1.0,1,1,1.0,4.0,2,4.0
1,2,4,183363.69617680763,18,1.0,1,1,4.0,19.0,2,4.0
1,2,4,-8500.0,26,None,1,1,None,20.0,2,4.0
1,1,3,26663.81645867551,12,None,1,1,6.0,19.0,2,4.0
1,1,4,None,18,None,1,1,1.0,19.0,2,4.0
1,1,4,14886.078191233024,48,None,1,1,5.0,None,2,None
1,1,4,148788.3057726639,37,1.0,1,1,6.0,20.0,2,4.0
1,2,4,8990.607808146298,31,1.0,1,1,None,21.0,2,4.0
1,2,4,4508.929443009685,51,1.0,1,1,1.0,20.0,2,4.0
1,1,3,None,42,None,1,1,1.0,2.0,2,4.0
1,2,3,None,28,1.0,1,1,1.0,19.0,2,4.0
1,2,2,-8500.0,24,1.0,1,1,6.0,18.0,2,4.0
9,1,4,35461.998503965326,26,1.0,1,1,6.0,None,1,4.0
9,2,3,111976.97927040764,6,None,1,1,6.0,18.0,2,4.0
1,2,3,51345.8594491844,36,None,1,1,None,21.0,1,4.0
1,2,4,None,51,5.0,1,1,1.0,16.0,2,4.0
1,2,3,40667.35897530332,56,None,1,1,4.0,4.0,2,4.0
1,2,4,82067.48273271398,48,None,1,1,None,7.0,2,None
1,2,4,-8500.0,29,None,1,1,2.0,13.0,2,None
1,1,4,-8500.0,26,None,1,1,1.0,20.0,2,None
6,2,3,None,17,3.0,1,1,1.0,22.0,2,4.0
9,2,4,29368.98153061419,20,1.0,1,1,6.0,18.0,2,4.0
8,1,3,201181.91874269728,42,3.0,1,1,None,4.0,2,4.0
1,1,4,134851.9407592353,18,1.0,1,1,None,20.0,2,1.0
1,1,2,-8500.0,24,None,1,1,1.0,18.0,2,4.0
1,1,3,61975.84595503684,42,None,1,1,None,4.0,2,None
9,1,2,105197.1601702076,24,1.0,4,1,6.0,20.0,2,4.0
3,1,3,103601.05907637635,12,1.0,1,1,None,21.0,2,4.0
1,1,3,-8500.0,27,1.0,1,1,6.0,21.0,2,4.0
1,1,4,13245.039717910084,25,None,1,1,1.0,4.0,2,4.0
9,2,4,-8458.89185827021,25,None,1,1,1.0,22.0,2,4.0
1,1,4,-8500.0,51,None,1,1,6.0,20.0,2,4.0
1,1,3,-8500.0,12,1.0,1,1,6.0,20.0,2,4.0
1,1,4,71701.08281343138,53,8.0,1,1,1.0,21.0,2,4.0
1,2,2,98439.43206706783,24,1.0,1,1,6.0,19.0,2,4.0
1,1,3,-8500.0,6,1.0,1,1,None,2.0,2,4.0
1,1,4,104259.09105241665,13,None,1,1,1.0,21.0,2,None
1,2,4,91733.80716729353,47,1.0,1,1,6.0,None,2,4.0
1,1,3,89006.56863710002,34,1.0,1,1,None,20.0,1,None
1,2,4,76982.11864807556,13,None,1,1,1.0,10.0,1,4.0
9,1,3,96519.40493204487,56,3.0,1,1,1.0,20.0,2,4.0
1,1,3,86574.56813661318,56,1.0,1,1,6.0,16.0,2,4.0
1,2,4,22826.670327698364,4,1.0,1,1,1.0,21.0,2,4.0
1,1,3,62967.697628324124,36,1.0,1,1,1.0,16.0,2,4.0
1,1,3,None,17,1.0,1,1,1.0,19.0,2,4.0
1,1,4,68133.77548944538,55,1.0,1,1,None,19.0,2,4.0
1,2,4,30478.85572013661,18,None,1,1,None,4.0,2,4.0
9,2,4,143112.199838905,48,1.0,1,1,6.0,19.0,2,4.0
1,1,4,8903.93453968819,18,1.0,1,1,None,21.0,2,None
9,2,3,127792.76063690544,6,1.0,1,1,1.0,16.0,2,4.0
1,1,4,-8500.0,48,None,1,1,None,4.0,2,4.0
2,1,3,11673.624630120394,12,None,1,1,4.0,11.0,2,4.0
1,1,3,45809.653332593225,12,1.0,1,1,6.0,21.0,2,None
1,2,4,55246.47051600802,25,None,1,1,1.0,22.0,2,4.0
1,2,4,None,9,None,1,1,1.0,20.0,2,4.0
1,2,4,70195.3897160663,37,2.0,1,1,5.0,21.0,2,4.0
1,1,3,88466.49487908176,17,1.0,1,1,4.0,19.0,2,4.0
1,2,4,58730.2395031724,37,1.0,1,1,None,1.0,2,4.0
1,1,4,41394.98036182064,48,None,1,1,None,15.0,2,None
1,1,4,None,23,9.0,1,1,1.0,19.0,2,4.0
1,1,4,112580.8597697936,48,None,1,1,1.0,20.0,2,4.0
1,1,4,16542.251261819056,29,1.0,1,1,None,20.0,2,None
1,1,4,-8500.0,13,8.0,1,1,1.0,22.0,2,4.0
1,1,4,54335.15636525424,1,1.0,1,1,1.0,22.0,2,4.0
1,1,3,108995.45473667479,36,8.0,1,1,1.0,16.0,2,4.0
1,1,4,None,53,1.0,1,1,6.0,20.0,2,4.0
2,1,3,-8500.0,17,None,1,1,6.0,16.0,2,4.0
4,2,4,39103.85403651183,48,None,1,1,5.0,13.0,2,4.0
1,1,4,None,50,1.0,1,1,1.0,21.0,1,None
9,1,3,117809.55270886325,12,1.0,1,1,None,18.0,2,4.0
1,1,2,2482.6892599088605,24,1.0,1,1,1.0,21.0,2,4.0
1,1,3,-8500.0,36,None,1,1,6.0,21.0,2,1.0
8,1,4,-8500.0,51,8.0,1,1,None,16.0,2,4.0
8,2,4,115507.91934694842,8,None,1,1,4.0,4.0,2,None
1,1,4,97084.4131846554,29,None,1,1,6.0,20.0,2,4.0
1,2,4,-8500.0,47,None,1,1,6.0,21.0,2,4.0
1,1,3,49371.14619931368,56,1.0,1,1,1.0,16.0,2,4.0
1,1,4,90322.87473584006,4,1.0,1,1,1.0,18.0,2,None
9,1,3,10489.792980522034,12,None,1,1,1.0,19.0,2,4.0
1,2,2,91241.76416116147,24,1.0,1,1,6.0,22.0,2,4.0
1,2,3,None,49,None,1,1,1.0,20.0,2,4.0
1,2,3,-8500.0,34,None,1,1,6.0,9.0,2,None
1,2,4,165016.522952494,48,1.0,1,1,6.0,1.0,2,4.0
1,1,4,None,47,1.0,1,1,6.0,20.0,2,4.0
1,1,4,70579.50249011087,41,1.0,1,1,1.0,21.0,2,4.0
1,1,2,28242.088551682617,24,1.0,1,1,None,22.0,2,4.0
8,2,4,93895.62177998017,47,1.0,1,1,4.0,2.0,2,4.0
1,2,4,None,25,1.0,1,1,1.0,19.0,2,4.0
9,1,3,168701.70749253975,34,None,1,1,None,23.0,2,4.0
8,2,3,95645.38185465422,6,None,1,1,None,4.0,2,2.0
1,2,4,-6533.162018228359,18,1.0,1,1,6.0,19.0,2,None
1,2,4,47959.89892235307,48,1.0,1,1,6.0,21.0,2,4.0
1,1,3,-8500.0,36,1.0,1,1,1.0,22.0,2,4.0
9,2,4,129766.47960391227,53,1.0,1,1,6.0,19.0,2,4.0
1,2,4,None,47,None,1,1,4.0,22.0,2,4.0
1,1,3,115745.92379109739,6,1.0,1,1,1.0,18.0,2,4.0
6,1,3,None,12,1.0,1,1,6.0,4.0,2,4.0
1,2,3,69365.28979949979,12,1.0,1,1,6.0,21.0,2,4.0
1,1,3,88987.22558279868,34,1.0,1,1,6.0,19.0,1,4.0
1,2,4,19984.791038083076,26,1.0,1,1,1.0,19.0,2,4.0
1,2,3,-8500.0,34,None,1,1,4.0,4.0,2,4.0
9,1,4,None,48,None,1,1,None,4.0,2,1.0
1,1,3,56975.63259913203,56,2.0,1,1,1.0,19.0,2,None
1,1,4,46180.73850871285,26,None,1,1,1.0,22.0,2,None
1,2,3,None,12,3.0,4,1,6.0,21.0,2,4.0
1,1,3,58708.10358252976,6,9.0,1,1,1.0,16.0,1,4.0
1,2,4,15291.53987262387,13,1.0,1,1,6.0,15.0,2,4.0
1,1,4,178698.25574010954,13,8.0,1,1,1.0,21.0,2,4.0
1,1,4,145863.42481800404,53,1.0,1,1,1.0,16.0,2,4.0
9,2,2,-8500.0,24,None,1,1,5.0,17.0,2,4.0
1,1,3,18095.232516062682,6,2.0,1,1,1.0,21.0,2,4.0
9,2,3,48456.5063979448,12,1.0,1,1,6.0,16.0,2,4.0
1,2,4,36110.81288071734,44,None,1,1,6.0,1.0,2,1.0
9,1,2,-8500.0,5,None,1,1,5.0,21.0,1,None
1,2,3,109430.47022969782,12,None,1,1,6.0,4.0,2,None
1,2,3,64389.00560603026,42,2.0,1,1,6.0,16.0,2,4.0
9,1,3,152088.95772458529,36,None,1,1,None,9.0,2,4.0
1,2,4,-2036.5266699355925,48,2.0,1,1,3.0,3.0,2,4.0
1,1,4,24934.236685411488,29,1.0,1,1,1.0,19.0,2,4.0
2,2,4,30436.090382208902,48,None,1,1,6.0,16.0,2,4.0
1,2,2,104047.52513786557,5,1.0,4,1,None,16.0,2,4.0
1,2,3,107142.4464130548,12,1.0,1,1,1.0,19.0,2,4.0
1,2,3,76252.96899733297,34,None,1,1,1.0,14.0,1,None
1,2,4,57186.60626964931,25,None,1,1,6.0,19.0,2,4.0
8,1,2,-5445.9816419364,40,None,1,1,1.0,15.0,2,None
9,1,4,None,26,2.0,1,1,1.0,16.0,2,4.0
1,2,3,17824.713348861504,34,1.0,1,1,5.0,20.0,2,4.0
2,1,3,None,17,1.0,1,1,1.0,16.0,2,4.0
1,2,3,None,6,1.0,1,1,6.0,16.0,2,4.0
1,1,4,118828.84542459837,18,7.0,1,1,1.0,22.0,2,4.0
2,1,4,47239.75370029663,37,None,1,1,None,13.0,2,None
1,2,3,2049.7617725971504,34,1.0,1,1,4.0,19.0,2,None
9,1,3,74620.06933932927,6,1.0,3,1,3.0,8.0,2,4.0
1,1,3,11565.336837328192,17,3.0,1,1,1.0,19.0,2,4.0
1,2,4,117263.08748925084,1,8.0,1,1,6.0,22.0,2,4.0
2,2,4,32294.433064313038,37,1.0,1,1,6.0,17.0,2,4.0
9,2,3,15022.59468771379,56,1.0,1,1,6.0,21.0,2,4.0
1,2,3,39290.10764207631,42,1.0,1,1,None,18.0,2,None
1,2,3,None,6,None,1,1,4.0,None,2,4.0
1,1,4,-8500.0,26,1.0,1,1,1.0,21.0,2,4.0
1,1,3,172862.02331347036,36,None,1,1,6.0,17.0,2,4.0
1,1,3,48700.32486005465,12,None,1,1,4.0,22.0,2,4.0
4,2,4,None,26,None,2,1,1.0,17.0,2,4.0
9,2,3,-8500.0,36,1.0,1,1,6.0,1.0,2,4.0
8,1,3,25110.512539971376,42,1.0,1,1,6.0,20.0,2,4.0
2,1,3,74162.87146239662,6,1.0,1,1,None,22.0,2,4.0
1,1,4,-8500.0,13,1.0,1,1,4.0,18.0,1,4.0
1,1,4,-8500.0,32,None,1,1,6.0,21.0,2,4.0
9,1,3,117.94950440200046,6,None,1,1,1.0,18.0,2,4.0
9,2,3,None,36,1.0,1,1,None,22.0,2,4.0
1,2,4,27293.871969975487,26,None,1,1,6.0,22.0,2,4.0
1,1,3,None,39,None,1,1,6.0,18.0,2,None
1,2,4,117258.6136675808,32,1.0,1,1,6.0,19.0,2,4.0
8,1,4,65222.17541088277,26,None,1,1,6.0,20.0,2,4.0
6,2,4,8276.249195997385,1,1.0,4,1,1.0,19.0,2,4.0
2,2,3,48630.010083209374,27,5.0,1,1,1.0,16.0,2,4.0
1,1,4,67711.91963587506,37,None,1,1,1.0,19.0,2,4.0
1,1,4,53412.36171117301,13,1.0,1,1,1.0,21.0,2,4.0
1,1,4,143747.73514409174,37,1.0,1,1,1.0,None,2,None
9,1,4,-630.4367525006455,37,1.0,3,1,6.0,19.0,2,4.0
8,2,3,-8500.0,34,1.0,1,1,1.0,20.0,2,4.0
6,2,3,68103.71452786885,42,5.0,1,1,1.0,24.0,2,None
1,1,3,54991.79163640394,49,1.0,1,1,1.0,21.0,1,4.0
1,2,4,48519.49310524944,29,1.0,1,1,6.0,16.0,2,4.0
1,1,3,44199.52836208813,39,6.0,1,1,6.0,16.0,2,4.0
1,2,4,None,1,None,1,1,1.0,19.0,2,4.0
1,1,3,48585.72736293107,56,1.0,1,1,1.0,19.0,2,4.0
1,2,3,186520.62464803326,17,1.0,1,1,6.0,7.0,2,4.0
1,1,4,66214.5672445619,51,8.0,1,1,1.0,16.0,2,4.0
2,2,4,84386.85756367829,51,1.0,1,1,1.0,21.0,2,4.0
8,1,3,-8500.0,42,None,4,1,3.0,17.0,2,None
1,2,4,-8500.0,45,1.0,1,1,None,19.0,2,4.0
1,1,3,911.011897593009,56,1.0,1,1,1.0,19.0,2,4.0
1,1,4,-6051.109432873462,13,None,1,1,4.0,21.0,2,4.0
2,2,4,-3127.8663673580304,9,1.0,1,1,5.0,16.0,2,4.0
9,2,4,-8500.0,21,None,1,1,4.0,None,2,4.0
2,2,3,139711.3386667572,36,None,1,1,4.0,14.0,2,4.0
1,1,3,-8500.0,42,1.0,1,1,None,1.0,2,4.0
1,1,4,43347.23963177738,26,1.0,1,1,5.0,20.0,1,4.0
2,1,3,None,56,1.0,1,1,5.0,19.0,2,4.0
2,1,3,-8500.0,39,1.0,1,1,6.0,20.0,2,4.0
6,1,4,9544.926224211304,13,1.0,1,1,1.0,19.0,2,4.0
1,2,2,-8500.0,19,1.0,1,1,6.0,21.0,2,4.0
1,2,3,42638.7261423859,42,1.0,1,1,6.0,16.0,2,4.0
1,1,4,61575.40848352091,4,1.0,1,1,6.0,19.0,2,4.0
1,2,3,138109.02276880754,6,None,5,1,6.0,19.0,2,4.0
1,1,3,-8500.0,12,1.0,1,1,None,11.0,2,4.0
1,2,3,-8500.0,36,None,1,1,1.0,22.0,2,2.0
1,2,3,62795.36239980275,56,None,1,1,None,17.0,2,4.0
1,2,4,None,25,None,1,1,6.0,18.0,2,None
1,2,4,109389.40129819447,29,1.0,1,1,6.0,19.0,2,4.0
1,1,3,None,17,1.0,1,1,4.0,19.0,2,4.0
1,1,4,33786.45163254008,53,None,1,1,1.0,19.0,2,None
1,2,4,-8500.0,55,None,1,1,1.0,16.0,2,4.0
2,1,4,41325.42016426864,47,2.0,1,1,6.0,17.0,2,4.0
1,1,4,103418.87301450988,22,None,1,1,6.0,20.0,2,4.0
1,2,4,85493.60497437986,37,None,1,1,1.0,18.0,2,4.0
2,2,3,91413.82223465937,6,3.0,1,1,1.0,16.0,2,4.0
6,1,4,-8500.0,35,1.0,1,1,1.0,21.0,2,4.0
1,1,4,59692.97071589308,51,None,1,1,4.0,4.0,2,4.0
1,2,4,79532.81715435472,1,1.0,1,1,None,2.0,2,2.0
