RAC1P,SEX,REGION,PINCP,ST,COW,CIT,NATIVITY,MSP,SCHL,DIS,MIL
1,2,3,73872.05356347101,6,1.0,1,1,6.0,16.0,2,4.0
1,1,4,None,33,1.0,1,1,None,1.0,2,4.0
1,2,4,51365.33817383344,54,1.0,1,1,6.0,18.0,2,2.0
1,2,4,None,36,1.0,1,1,1.0,19.0,2,4.0
1,2,3,None,4,None,1,1,6.0,21.0,2,4.0
1,2,4,150459.09155900686,18,1.0,1,1,6.0,21.0,2,4.0
1,2,3,None,6,None,1,1,4.0,16.0,2,4.0
1,2,4,None,56,1.0,1,1,1.0,22.0,2,4.0
1,1,4,None,34,1.0,1,1,1.0,19.0,2,4.0
1,2,3,11581.969913539171,6,None,1,1,1.0,21.0,2,4.0
9,2,3,-8500.0,6,None,1,1,None,None,2,4.0
1,1,3,42846.41697198681,39,None,1,1,1.0,21.0,2,4.0
6,2,4,71270.59139013605,40,1.0,1,1,6.0,12.0,2,None
1,2,4,20757.517616398643,56,None,1,1,1.0,19.0,2,4.0
1,2,4,124445.90494900386,26,None,1,1,1.0,22.0,2,4.0
1,1,3,14812.110309217624,17,6.0,1,1,6.0,18.0,2,4.0
2,2,4,164688.83668316237,24,1.0,1,1,None,22.0,2,4.0
1,2,3,3179.3613572707472,2,None,1,1,3.0,4.0,2,4.0
1,1,4,72195.74356896423,12,1.0,1,1,6.0,1.0,2,None
1,2,4,57361.43998366688,9,1.0,1,1,None,20.0,1,4.0
9,1,3,53012.73520491707,6,None,1,1,4.0,19.0,2,4.0
1,1,3,-8500.0,17,None,1,1,None,19.0,2,None
2,1,4,None,34,None,1,1,1.0,17.0,2,4.0
1,2,4,2436.4450290376044,55,1.0,1,1,1.0,21.0,2,4.0
1,2,3,120349.5046575105,39,None,1,1,2.0,14.0,1,None
1,2,3,None,6,1.0,1,1,6.0,14.0,2,1.0
9,2,3,34930.13560259764,6,None,1,1,6.0,17.0,2,4.0
1,1,3,125111.11105532567,48,None,1,1,1.0,4.0,2,None
1,1,3,None,48,None,1,1,6.0,17.0,2,4.0
9,2,4,109215.77721194053,36,1.0,1,1,None,17.0,2,4.0
1,2,4,61228.392975436014,12,None,1,1,6.0,4.0,2,None
1,2,3,78672.68452395171,48,1.0,1,1,6.0,20.0,2,4.0
1,2,2,50551.07867452477,22,8.0,1,1,1.0,21.0,2,4.0
1,2,3,27296.469042188222,48,1.0,1,1,6.0,23.0,2,4.0
1,2,3,-8500.0,4,None,1,1,6.0,16.0,2,1.0
1,1,3,99677.55861834316,39,None,1,1,6.0,20.0,2,4.0
1,2,3,128258.71686379387,37,1.0,1,1,6.0,21.0,2,4.0
1,2,4,107388.296662392,44,2.0,1,1,6.0,20.0,2,4.0
1,2,4,68715.64874100647,24,None,1,1,1.0,21.0,2,4.0
1,1,4,118062.13663251928,45,1.0,1,1,6.0,22.0,2,None
1,2,4,None,56,None,1,1,None,1.0,2,4.0
1,1,4,58445.531167879366,24,1.0,1,1,1.0,16.0,2,4.0
9,2,4,-8500.0,18,None,4,1,None,20.0,2,4.0
2,2,3,-8500.0,48,1.0,5,2,1.0,19.0,2,4.0
1,2,4,-7114.475650281223,26,None,5,1,None,14.0,2,4.0
1,2,3,125430.10013908004,6,None,1,2,6.0,18.0,2,4.0
1,1,3,128909.46296886668,4,8.0,1,1,1.0,16.0,2,4.0
1,2,3,-8500.0,6,1.0,1,1,6.0,19.0,2,4.0
1,1,4,None,56,1.0,1,1,1.0,22.0,2,4.0
1,2,4,None,34,1.0,1,1,1.0,20.0,1,4.0
1,1,4,-8500.0,45,None,1,1,6.0,22.0,1,4.0
1,2,3,64623.46753804824,48,None,1,1,1.0,16.0,2,4.0
1,1,3,21841.30317042569,48,None,1,1,6.0,19.0,2,4.0
1,1,3,None,6,1.0,1,1,1.0,19.0,2,4.0
1,2,4,41652.67179747734,36,None,1,1,6.0,22.0,2,None
1,1,3,70876.66603755241,6,1.0,1,1,6.0,19.0,2,4.0
9,1,3,87721.70189673378,37,None,1,1,3.0,23.0,2,4.0
9,1,4,97541.51661011764,24,None,1,1,6.0,22.0,2,4.0
1,1,3,138412.42609123242,37,8.0,1,1,1.0,21.0,2,4.0
1,1,4,57540.01016250179,55,None,1,1,6.0,19.0,2,4.0
1,1,3,None,48,1.0,1,1,6.0,16.0,1,4.0
2,1,3,78915.21243693496,39,1.0,1,1,6.0,19.0,2,4.0
1,1,4,117588.2055962678,56,None,1,1,5.0,4.0,2,4.0
1,1,4,95999.38488723584,36,None,1,1,None,1.0,2,4.0
9,2,4,68540.52017970892,26,1.0,1,1,1.0,12.0,2,4.0
6,1,3,120220.57829718728,37,1.0,1,1,1.0,16.0,1,4.0
9,1,4,44522.13101266149,34,1.0,1,1,6.0,21.0,2,4.0
1,1,4,44323.93886213445,56,2.0,1,1,1.0,16.0,2,4.0
1,1,3,-8500.0,17,None,1,2,6.0,20.0,2,4.0
1,2,4,27085.265678403342,18,None,1,1,None,7.0,2,4.0
1,1,3,165403.69596702803,6,None,1,1,6.0,None,2,4.0
2,1,4,None,26,1.0,1,1,6.0,1.0,2,None
9,1,4,106578.5002752346,12,1.0,1,1,None,13.0,2,4.0
1,2,4,22198.508398460104,45,None,1,1,None,21.0,2,None
1,1,4,-8500.0,24,None,1,1,5.0,1.0,1,4.0
1,1,4,101093.68561614456,34,1.0,1,1,1.0,14.0,2,4.0
1,1,3,59236.72425932332,39,1.0,1,1,1.0,21.0,2,4.0
1,1,3,82899.08076935797,6,None,1,1,6.0,2.0,2,1.0
1,2,4,69799.14327700468,56,8.0,1,1,1.0,16.0,2,4.0
1,2,4,25691.45933064594,12,None,1,1,6.0,1.0,1,4.0
1,1,4,66726.89517027841,45,1.0,1,1,1.0,22.0,2,4.0
1,1,3,1232.7846897032578,6,1.0,1,1,1.0,21.0,2,4.0
1,1,3,-8500.0,17,1.0,1,1,1.0,11.0,2,4.0
4,1,3,20862.116773304628,6,1.0,1,1,6.0,16.0,2,4.0
6,1,4,-8500.0,26,None,1,1,6.0,20.0,1,None
2,1,4,None,12,1.0,3,1,1.0,16.0,2,4.0
1,2,3,None,48,1.0,1,1,6.0,21.0,2,4.0
1,1,4,76296.52816971853,56,5.0,1,1,1.0,16.0,2,4.0
1,1,4,26655.172308507743,12,8.0,1,1,1.0,21.0,2,4.0
6,1,3,170709.0451200424,6,8.0,1,1,6.0,19.0,2,4.0
1,2,4,-8500.0,36,1.0,1,1,6.0,16.0,2,4.0
1,1,4,84357.15039973886,26,1.0,1,1,1.0,3.0,1,4.0
1,1,4,175660.4799293985,42,3.0,1,1,None,21.0,2,4.0
1,2,4,None,27,None,1,1,6.0,22.0,1,4.0
1,1,4,42168.112580783,12,None,1,2,6.0,4.0,2,None
1,1,4,-8500.0,36,None,1,1,6.0,16.0,2,4.0
1,2,4,23188.707294858206,26,2.0,1,1,1.0,19.0,2,4.0
4,2,3,-8500.0,6,None,1,1,None,21.0,2,None
1,1,4,72012.69148296365,26,None,1,1,1.0,20.0,2,4.0
1,2,3,54403.20513255876,39,1.0,1,1,None,19.0,2,4.0
1,1,4,11567.248954285918,34,1.0,1,1,None,16.0,2,4.0
1,2,4,22950.97001233135,34,None,1,1,None,12.0,1,4.0
4,1,3,161858.58657448948,13,7.0,1,1,1.0,16.0,2,4.0
1,1,3,-4361.015360800717,31,1.0,1,1,2.0,21.0,2,None
1,1,4,17517.474527224607,8,1.0,1,1,6.0,20.0,2,4.0
1,2,4,None,36,7.0,1,1,1.0,16.0,2,4.0
9,2,3,None,48,7.0,1,1,None,16.0,2,4.0
6,1,3,-8500.0,48,None,1,1,4.0,21.0,1,4.0
1,2,4,57923.0588938516,55,None,1,1,None,18.0,2,None
9,2,4,-8500.0,42,1.0,1,1,None,22.0,2,4.0
1,2,4,72543.46603672236,56,3.0,1,1,None,19.0,2,4.0
1,2,4,8506.720185581864,8,8.0,1,1,None,1.0,2,4.0
1,1,3,85635.93545666832,39,None,1,1,6.0,19.0,2,4.0
1,1,4,79738.74271500789,56,None,1,1,6.0,22.0,2,4.0
9,2,3,112362.69850464685,17,1.0,1,1,6.0,21.0,2,4.0
1,2,3,-8500.0,39,None,1,1,5.0,None,1,4.0
1,1,4,53974.05143089698,32,1.0,1,1,None,20.0,2,4.0
1,2,3,7277.190348446107,39,1.0,1,1,1.0,17.0,1,4.0
6,2,3,119654.222647477,4,1.0,1,1,1.0,None,2,4.0
1,2,4,-8500.0,34,2.0,1,1,None,21.0,2,None
1,1,4,78884.88555350395,42,1.0,1,1,1.0,16.0,2,4.0
9,1,4,-6831.821133773912,56,None,1,1,6.0,13.0,2,4.0
9,2,3,41913.11603601156,13,1.0,1,1,6.0,21.0,2,4.0
9,2,4,18161.44817600004,56,1.0,1,1,6.0,16.0,2,4.0
2,1,4,234354.6350990921,25,1.0,1,1,1.0,18.0,2,4.0
9,2,4,74448.42277788275,9,None,1,1,1.0,19.0,2,4.0
9,1,4,224239.77456489336,8,None,1,1,1.0,16.0,2,4.0
9,1,4,163318.74235704326,12,1.0,1,1,6.0,20.0,2,4.0
1,1,4,105390.57934930408,12,1.0,1,1,1.0,19.0,2,4.0
1,1,4,103924.15797066531,26,None,1,1,6.0,20.0,2,None
9,1,4,70734.35351149114,42,None,1,1,6.0,14.0,2,None
1,2,3,112485.94563268268,17,2.0,1,1,None,21.0,2,4.0
9,1,3,None,48,None,1,1,4.0,22.0,2,None
1,1,3,73474.75516377015,48,None,1,1,1.0,21.0,2,4.0
1,2,3,90507.975558455,13,None,1,1,None,20.0,2,4.0
1,2,4,-7022.698453486912,12,None,1,1,5.0,12.0,2,None
1,1,3,70889.52039060934,39,1.0,1,1,None,22.0,2,None
8,1,3,41560.81273345559,48,1.0,1,1,1.0,20.0,2,None
1,1,4,180522.43028954105,32,8.0,1,2,1.0,21.0,2,4.0
1,1,4,152277.56451431545,42,1.0,1,1,6.0,1.0,2,None
1,2,4,70670.97913771746,36,1.0,1,1,6.0,21.0,2,4.0
1,1,3,None,19,5.0,1,1,None,19.0,1,4.0
9,2,4,27227.984297232848,56,None,1,1,5.0,21.0,2,None
1,2,4,-8500.0,25,None,1,1,1.0,21.0,2,4.0
9,1,3,-8500.0,17,None,1,1,6.0,20.0,2,4.0
1,1,4,None,45,None,1,1,1.0,14.0,2,4.0
1,2,3,-8500.0,19,1.0,1,1,1.0,21.0,2,4.0
1,2,4,-8500.0,34,None,1,1,None,14.0,2,4.0
1,1,2,None,16,None,1,1,6.0,12.0,2,4.0
1,1,4,98187.39129727014,12,1.0,1,1,1.0,15.0,2,None
1,2,4,105393.66063168245,36,4.0,1,1,6.0,16.0,2,4.0
1,2,4,13918.280478835408,56,1.0,1,1,1.0,19.0,2,4.0
1,1,4,88643.98681895423,36,1.0,1,1,1.0,1.0,2,4.0
1,2,4,-8500.0,36,None,1,1,1.0,20.0,1,4.0
4,1,4,15678.707094062298,40,None,1,2,1.0,22.0,2,None
1,1,4,177085.56292349857,55,1.0,1,1,1.0,19.0,2,4.0
1,2,4,84143.50645828174,27,1.0,1,1,6.0,16.0,1,4.0
1,2,4,36457.62369638666,32,1.0,1,1,1.0,19.0,2,4.0
9,1,4,44058.49475243103,41,1.0,1,1,6.0,19.0,2,1.0
1,1,3,114076.49579470314,17,1.0,1,1,6.0,21.0,2,4.0
9,2,3,104464.32726176504,13,1.0,1,1,4.0,21.0,2,4.0
8,2,3,59544.60537987024,13,1.0,1,1,6.0,None,2,4.0
1,1,4,96143.57381193552,36,None,1,1,None,19.0,2,4.0
1,1,4,68760.04547818043,36,1.0,1,1,None,22.0,2,4.0
1,2,4,61452.31165311292,42,None,3,2,1.0,19.0,2,4.0
6,2,4,34306.69942229599,34,1.0,5,1,None,21.0,2,4.0
1,2,4,68030.33811288935,40,8.0,1,1,6.0,21.0,2,4.0
4,2,4,53661.41338118937,42,1.0,3,1,1.0,19.0,2,4.0
1,2,4,154922.0064311426,42,1.0,1,2,6.0,12.0,2,4.0
2,1,3,45963.877486031466,17,1.0,1,1,6.0,11.0,2,None
1,2,3,57376.03350717263,17,1.0,1,1,None,21.0,1,4.0
6,2,4,-8500.0,42,1.0,1,1,6.0,21.0,2,None
1,2,4,31342.30448307468,56,None,1,1,6.0,19.0,2,4.0
2,2,4,-8500.0,32,None,1,1,6.0,19.0,2,4.0
1,1,4,95818.71778880834,36,7.0,1,1,6.0,16.0,2,4.0
1,2,4,205762.2141098897,36,8.0,4,1,1.0,16.0,2,4.0
2,1,4,60949.06616270438,36,1.0,1,1,1.0,21.0,2,4.0
1,1,2,None,72,None,1,1,6.0,18.0,2,None
1,2,4,None,25,1.0,1,1,None,18.0,2,4.0
1,2,4,38062.99000830996,42,None,1,1,None,20.0,2,4.0
1,1,4,53265.82316609224,36,1.0,1,1,6.0,19.0,2,4.0
1,1,4,110687.34480926962,36,1.0,1,1,6.0,22.0,2,4.0
4,1,4,44115.42446203389,42,1.0,1,1,6.0,16.0,2,4.0
1,2,4,93949.84211534711,34,1.0,1,1,1.0,19.0,2,4.0
1,2,3,None,13,None,1,1,1.0,19.0,2,4.0
2,1,4,158031.9653578352,27,6.0,1,1,None,19.0,2,4.0
8,1,3,-8500.0,20,1.0,1,1,6.0,16.0,2,4.0
1,1,4,12070.17541243942,36,None,1,1,6.0,19.0,2,4.0
1,1,4,None,42,None,1,1,None,20.0,2,1.0
9,2,4,-8500.0,42,1.0,1,1,4.0,22.0,2,4.0
9,1,3,43119.00885584042,13,1.0,1,1,6.0,20.0,2,4.0
8,2,4,63404.32061378528,8,1.0,1,1,1.0,20.0,2,4.0
1,2,4,35294.50863577046,36,1.0,1,1,6.0,20.0,2,4.0
9,1,3,55413.99033163773,13,1.0,1,1,6.0,21.0,2,None
9,2,3,None,17,None,1,1,None,19.0,2,4.0
1,2,4,None,12,1.0,1,1,6.0,4.0,2,None
1,1,4,100574.57815625794,27,2.0,1,1,1.0,13.0,2,4.0
2,1,3,10215.327766279232,17,1.0,1,1,6.0,14.0,2,1.0
2,2,4,-8500.0,36,None,1,1,3.0,14.0,2,4.0
1,1,3,None,17,1.0,1,1,1.0,22.0,2,4.0
1,2,4,55994.47329502944,56,1.0,1,1,1.0,22.0,2,4.0
1,2,3,43285.99108110049,17,None,1,1,1.0,2.0,2,None
1,2,3,-1055.0796924048627,39,1.0,1,1,3.0,24.0,2,4.0
4,2,4,None,26,None,3,2,6.0,20.0,2,None
1,1,2,84231.46019174732,38,1.0,1,1,1.0,20.0,2,4.0
4,2,4,38893.16885162367,12,1.0,1,1,1.0,16.0,2,4.0
1,2,3,None,39,None,1,1,1.0,16.0,2,4.0
2,1,3,86704.64460628066,17,None,1,1,4.0,11.0,2,4.0
1,2,4,40693.1288027734,36,1.0,1,1,None,1.0,2,4.0
1,2,3,17796.648831198934,13,1.0,1,1,1.0,16.0,2,4.0
1,1,3,106035.34244165792,39,1.0,1,1,1.0,21.0,2,4.0
2,2,4,None,34,1.0,1,1,1.0,21.0,2,4.0
1,2,4,-8500.0,34,1.0,1,1,None,4.0,2,1.0
9,1,3,146603.02220429594,39,1.0,1,1,6.0,18.0,2,4.0
1,2,4,62317.71574620508,9,None,1,1,1.0,20.0,2,4.0
8,1,3,58188.63597126093,39,1.0,1,1,1.0,19.0,2,4.0
1,2,3,None,13,3.0,1,2,1.0,21.0,2,4.0
1,1,3,None,13,8.0,1,1,6.0,16.0,2,4.0
8,2,4,None,12,None,1,1,None,8.0,2,4.0
1,2,3,69135.32982554754,13,None,1,1,None,18.0,2,None
9,1,4,5986.029238167401,36,1.0,1,1,4.0,4.0,2,4.0
1,2,4,74634.45154166553,12,None,1,1,4.0,20.0,2,4.0
1,1,3,43285.50602611692,19,1.0,1,1,1.0,16.0,2,None
1,2,3,None,13,None,1,1,1.0,19.0,2,4.0
1,1,4,None,25,None,1,1,4.0,1.0,2,4.0
1,2,4,68242.79001377718,25,1.0,1,1,1.0,18.0,2,4.0
1,2,2,67111.3894170397,16,1.0,1,1,1.0,21.0,2,4.0
1,2,4,None,36,1.0,1,1,6.0,23.0,2,4.0
1,2,4,98018.5691486063,12,1.0,1,1,6.0,19.0,2,4.0
9,2,4,None,25,1.0,1,1,1.0,19.0,2,4.0
1,2,4,35571.19835947491,12,1.0,1,1,6.0,21.0,2,4.0
1,1,4,19421.913467857667,36,1.0,3,1,None,16.0,2,4.0
6,1,4,None,36,None,1,2,1.0,19.0,2,4.0
9,1,4,-8500.0,12,1.0,1,1,6.0,19.0,2,4.0
1,2,3,71956.57061222078,17,1.0,1,1,1.0,12.0,2,4.0
6,2,4,None,36,1.0,1,1,6.0,16.0,2,4.0
1,2,4,99933.9751063502,42,None,1,1,1.0,14.0,2,4.0
1,2,3,-8500.0,39,None,1,1,None,14.0,2,3.0
9,1,4,45328.49399763601,27,1.0,1,1,1.0,19.0,2,4.0
1,2,4,56553.12399544283,34,None,1,1,1.0,16.0,1,4.0
1,2,4,56101.41101364525,45,None,1,1,6.0,18.0,2,None
1,1,4,58614.694622610536,56,1.0,1,1,6.0,16.0,2,4.0
1,2,4,5329.815635360792,26,None,1,1,6.0,18.0,2,None
1,1,3,None,39,8.0,1,1,1.0,21.0,2,4.0
1,1,4,58987.71930148395,36,1.0,1,1,None,9.0,2,None
1,1,3,None,39,8.0,1,1,1.0,22.0,2,4.0
9,2,2,68922.58856929948,72,None,1,1,None,4.0,1,None
1,2,4,9172.744751900922,34,None,1,1,1.0,19.0,2,4.0
1,2,4,38110.5032929696,34,None,1,1,6.0,21.0,2,4.0
1,2,4,-8500.0,34,None,1,1,6.0,17.0,2,4.0
1,1,4,108532.50432405248,26,1.0,1,1,1.0,19.0,2,4.0
9,1,4,-8500.0,9,None,1,1,6.0,19.0,2,4.0
1,1,4,140902.95819042024,12,None,1,2,6.0,1.0,2,4.0
1,1,9,None,50,None,1,1,None,21.0,1,4.0
1,2,3,146441.57798809765,39,1.0,1,1,1.0,19.0,2,4.0
9,1,4,107026.52611827364,56,1.0,1,1,6.0,19.0,2,1.0
2,2,4,35112.78573653629,12,None,1,1,5.0,None,2,4.0
1,1,4,32645.043941026917,34,1.0,1,1,1.0,21.0,2,4.0
1,2,3,26474.193543339097,17,1.0,1,1,1.0,16.0,2,4.0
4,1,4,62382.99760096491,32,1.0,1,1,6.0,22.0,2,4.0
1,1,4,88397.50784071485,8,None,1,1,None,16.0,2,4.0
2,2,4,-8500.0,55,None,1,1,6.0,16.0,2,4.0
1,1,3,-8500.0,13,None,1,1,6.0,21.0,2,4.0
1,2,4,20024.848124138247,34,1.0,1,1,6.0,19.0,2,4.0
9,2,3,52943.19465697805,13,8.0,1,1,6.0,16.0,2,4.0
2,2,3,-8500.0,17,None,1,1,None,17.0,2,None
1,1,4,None,26,None,1,1,None,20.0,1,None
1,2,4,97641.55135093542,34,1.0,1,1,1.0,22.0,2,4.0
1,1,3,191030.1640139165,13,1.0,1,1,1.0,20.0,2,4.0
1,1,2,-8500.0,16,1.0,1,1,None,19.0,2,4.0
1,1,4,173113.80690838644,45,1.0,1,1,1.0,18.0,2,4.0
1,1,3,33820.332495074166,39,5.0,1,1,1.0,19.0,2,4.0
1,1,4,20323.025327292904,12,1.0,1,1,1.0,4.0,2,4.0
1,1,4,53486.36383941223,34,None,1,1,1.0,21.0,2,4.0
2,1,3,71708.70020215979,39,1.0,1,1,1.0,16.0,2,None
1,2,4,3216.5613934473586,26,None,1,1,6.0,1.0,2,4.0
9,2,4,33612.49434184675,45,None,1,1,1.0,23.0,2,4.0
1,2,4,2616.663633018965,42,1.0,1,1,1.0,16.0,2,4.0
2,2,3,17846.08512734778,39,1.0,1,1,1.0,16.0,2,4.0
9,1,3,59808.41145116906,13,None,1,1,6.0,18.0,2,None
1,1,4,-8500.0,56,1.0,1,1,None,19.0,1,4.0
1,1,4,145407.87743212286,25,2.0,1,1,1.0,18.0,2,4.0
1,2,4,208625.147649808,8,None,1,1,None,19.0,2,4.0
1,1,4,-8500.0,36,1.0,1,1,6.0,16.0,2,4.0
1,2,4,None,26,None,1,1,6.0,17.0,2,4.0
1,2,4,34245.00268723328,56,3.0,1,1,1.0,16.0,2,4.0
8,1,4,180524.270579599,26,5.0,1,1,5.0,11.0,2,4.0
1,1,4,134337.48108277284,12,7.0,1,1,4.0,19.0,2,4.0
1,2,4,16736.859502797368,55,1.0,1,1,6.0,19.0,2,None
9,2,3,-8500.0,13,None,1,1,6.0,20.0,2,4.0
4,2,4,95985.32651643272,34,None,1,1,6.0,18.0,2,None
2,1,4,51871.84156763675,36,1.0,1,1,6.0,22.0,1,4.0
1,1,4,143474.72421516263,27,1.0,1,1,6.0,19.0,2,None
2,2,4,140210.7987615004,12,1.0,1,1,5.0,20.0,2,None
1,2,3,21403.54633960238,39,None,1,1,1.0,20.0,1,4.0
9,2,4,61103.09037655369,42,None,1,1,None,19.0,2,None
1,2,4,-8500.0,56,1.0,1,1,5.0,19.0,2,4.0
