RAC1P,SEX,REGION,PINCP,ST,COW,CIT,NATIVITY,MSP,SCHL,DIS,MIL
4,2,3,-3975.705989675618,36,None,4,1,6.0,18.0,2,4.0
9,1,4,36882.983089205925,26,None,1,1,1.0,21.0,1,4.0
1,2,2,76892.7969512456,47,1.0,1,1,2.0,20.0,2,4.0
1,1,4,87359.19381836301,39,None,1,1,6.0,21.0,2,4.0
1,2,3,51616.50486753587,6,1.0,4,1,6.0,20.0,2,4.0
1,2,3,None,6,1.0,1,1,6.0,1.0,2,4.0
8,1,4,-8500.0,51,1.0,1,1,1.0,16.0,2,4.0
2,1,3,None,6,1.0,1,1,6.0,14.0,2,None
2,1,4,-8500.0,13,None,1,1,None,20.0,2,4.0
8,2,4,None,51,None,1,1,1.0,7.0,2,4.0
9,2,2,None,47,1.0,1,1,6.0,23.0,2,None
1,1,3,-8500.0,6,1.0,1,1,1.0,20.0,2,4.0
1,2,4,-8500.0,26,4.0,1,1,6.0,16.0,1,4.0
1,1,4,61346.36300133167,37,1.0,1,1,6.0,20.0,2,4.0
1,2,4,171213.16074406862,45,1.0,1,1,6.0,22.0,2,4.0
1,1,4,-8500.0,25,None,1,1,1.0,20.0,2,4.0
9,1,3,47474.1255652992,17,None,1,1,None,20.0,2,4.0
1,2,4,113457.37886771894,39,8.0,5,1,1.0,21.0,2,4.0
1,2,3,82787.82465474255,36,1.0,1,1,1.0,19.0,2,4.0
1,1,4,81117.6679509982,48,1.0,1,1,6.0,18.0,2,4.0
1,1,4,101847.1151759013,37,1.0,1,1,1.0,4.0,2,4.0
1,1,4,26172.401349542542,37,None,1,1,4.0,20.0,1,None
1,1,3,20795.734120403264,17,None,1,1,4.0,19.0,2,None
1,2,3,104131.70419748884,36,1.0,1,1,None,18.0,2,4.0
1,2,3,18558.869176605283,36,1.0,1,1,6.0,19.0,2,4.0
1,1,3,None,36,1.0,4,1,6.0,1.0,1,4.0
9,2,3,-4205.339168501305,6,1.0,1,1,None,22.0,2,4.0
1,2,3,21827.563672877888,34,None,1,1,6.0,20.0,2,4.0
1,2,4,None,1,1.0,1,1,6.0,1.0,2,2.0
1,1,3,43526.48073442996,17,1.0,1,1,6.0,21.0,2,4.0
1,2,4,125840.50901010125,32,1.0,1,1,1.0,1.0,2,4.0
1,2,4,-8500.0,41,None,1,1,6.0,20.0,2,4.0
1,1,3,None,17,None,1,1,1.0,18.0,2,4.0
1,2,3,103779.14975330626,56,1.0,1,1,6.0,21.0,2,4.0
1,1,3,None,21,8.0,1,1,1.0,19.0,2,4.0
9,1,3,30516.022470892945,34,None,1,1,5.0,17.0,2,4.0
1,2,3,None,36,1.0,1,1,None,18.0,2,4.0
1,1,4,None,20,8.0,1,1,1.0,16.0,2,4.0
1,2,3,None,6,1.0,3,2,1.0,19.0,2,4.0
1,1,3,78621.32388655082,36,None,1,1,1.0,21.0,2,4.0
9,1,3,None,17,1.0,1,1,6.0,21.0,2,4.0
1,2,4,4476.933219255392,37,1.0,1,1,4.0,21.0,2,4.0
1,2,3,106679.0337893188,6,2.0,1,1,1.0,16.0,2,4.0
1,1,4,-8500.0,49,2.0,1,1,1.0,16.0,2,4.0
1,1,3,-8500.0,6,5.0,1,1,None,16.0,2,4.0
1,2,3,43252.99886985636,56,None,1,1,6.0,16.0,2,4.0
9,2,3,-8500.0,36,1.0,1,2,5.0,20.0,2,None
1,1,3,-8500.0,17,None,1,1,6.0,None,2,3.0
1,2,3,35840.861882533995,34,1.0,1,1,6.0,20.0,2,4.0
4,2,4,7233.758122378145,13,2.0,1,1,3.0,None,2,4.0
2,2,4,17005.29027874389,37,1.0,1,1,1.0,19.0,2,4.0
9,2,4,-8500.0,51,None,1,1,3.0,None,2,4.0
1,1,4,75238.68229287644,44,None,1,1,1.0,18.0,2,4.0
1,1,4,-8500.0,49,None,1,1,None,12.0,2,4.0
1,2,3,None,36,None,1,1,None,19.0,2,4.0
9,2,3,-8500.0,6,None,1,1,6.0,12.0,2,None
1,2,4,-8500.0,48,1.0,1,1,1.0,19.0,2,4.0
1,1,3,None,56,None,1,1,5.0,9.0,1,4.0
9,2,3,18902.50987089435,6,None,1,1,None,11.0,2,4.0
1,2,3,137101.47479826008,6,8.0,1,1,1.0,16.0,2,4.0
1,1,4,None,15,None,1,1,6.0,None,2,1.0
1,1,4,-8500.0,48,None,1,1,1.0,18.0,2,4.0
1,1,4,166380.51081440557,48,None,1,1,None,21.0,2,4.0
1,1,3,120700.34742668776,36,None,1,1,1.0,19.0,2,4.0
1,2,4,52530.65177624585,13,8.0,1,1,1.0,20.0,2,4.0
9,2,3,4506.939162519899,6,1.0,1,1,1.0,22.0,2,4.0
1,2,4,-8500.0,48,1.0,1,1,1.0,21.0,2,4.0
9,2,4,-8500.0,39,1.0,1,1,None,18.0,2,4.0
2,2,3,None,17,1.0,1,1,None,3.0,2,4.0
1,1,4,159139.65992060732,1,1.0,1,1,1.0,21.0,2,None
1,1,4,10832.33163393008,45,1.0,1,1,1.0,16.0,2,4.0
1,2,3,-8500.0,6,None,1,1,6.0,16.0,2,4.0
4,1,3,-8500.0,6,None,1,1,6.0,19.0,2,None
9,2,4,124578.07107960572,37,None,1,1,6.0,19.0,2,4.0
1,2,3,5016.93203726154,34,None,1,1,6.0,13.0,2,4.0
3,2,3,92478.20758405112,17,None,1,1,6.0,None,2,4.0
1,2,3,None,34,None,1,1,1.0,14.0,2,4.0
1,1,4,None,41,1.0,3,1,6.0,14.0,2,None
1,2,2,38114.49082894912,24,None,1,1,6.0,23.0,2,None
1,2,3,16048.21372112248,36,5.0,1,1,6.0,10.0,2,4.0
9,1,3,59049.95729532076,36,5.0,1,2,1.0,21.0,2,4.0
1,2,4,162070.65192415396,37,1.0,1,1,1.0,16.0,2,4.0
1,2,3,-8500.0,6,None,1,1,6.0,21.0,2,4.0
9,1,3,87221.1156315514,12,None,1,1,6.0,19.0,2,4.0
1,2,4,-8500.0,39,None,1,1,6.0,4.0,2,4.0
1,1,4,-8500.0,25,1.0,1,1,6.0,22.0,2,4.0
1,2,4,36183.7609245522,26,1.0,1,1,1.0,16.0,2,4.0
1,1,3,None,12,1.0,1,2,None,13.0,2,1.0
1,1,4,42242.79743395513,26,1.0,1,1,6.0,18.0,2,4.0
1,1,3,None,34,1.0,1,1,None,19.0,2,4.0
1,1,4,120670.01818746548,51,4.0,1,1,1.0,16.0,2,4.0
1,2,3,None,36,None,1,1,5.0,14.0,2,4.0
1,2,3,83084.60469255745,17,3.0,1,1,1.0,21.0,2,4.0
1,2,3,66729.6561354055,12,None,1,1,1.0,1.0,2,1.0
1,2,3,-8500.0,36,None,1,1,6.0,15.0,2,None
1,2,3,14865.87209108096,36,1.0,1,1,1.0,18.0,2,4.0
9,2,4,-8500.0,45,None,1,2,None,12.0,2,4.0
1,2,3,-8500.0,6,1.0,1,1,3.0,18.0,2,4.0
1,1,4,-8500.0,39,4.0,1,1,1.0,16.0,2,4.0
1,2,4,63682.10080374881,41,None,1,1,1.0,18.0,2,4.0
9,2,3,46051.69980096473,56,None,1,1,6.0,16.0,2,4.0
1,1,3,34105.38405797068,17,None,1,1,None,21.0,2,1.0
1,2,4,-8500.0,13,1.0,1,1,None,20.0,2,4.0
1,1,3,196922.54317286616,6,6.0,1,1,1.0,19.0,2,4.0
1,1,3,116185.52641830052,36,1.0,1,1,6.0,19.0,2,4.0
1,2,3,None,6,2.0,1,1,6.0,21.0,2,4.0
1,1,4,161660.22978924256,37,1.0,1,1,1.0,21.0,2,4.0
1,1,4,48858.31172016498,26,None,1,1,1.0,4.0,2,None
2,2,4,65805.51459811714,37,1.0,1,1,6.0,18.0,2,4.0
9,1,4,997.4018972844132,26,None,1,1,6.0,19.0,2,1.0
1,1,3,85272.41045447532,12,1.0,1,1,1.0,4.0,2,4.0
1,2,4,-8500.0,26,None,1,1,None,20.0,2,4.0
1,1,3,26663.81645867551,12,None,1,1,6.0,19.0,2,4.0
1,1,4,14886.078191233024,48,None,1,1,5.0,None,2,None
1,1,4,148788.3057726639,37,1.0,1,1,6.0,20.0,2,4.0
1,2,4,8990.607808146298,31,1.0,1,1,None,21.0,2,4.0
1,2,4,4508.929443009685,51,1.0,1,1,1.0,20.0,2,4.0
1,2,2,-8500.0,24,1.0,1,1,6.0,18.0,2,4.0
9,1,4,35461.998503965326,26,1.0,1,1,6.0,None,1,4.0
9,2,3,111976.97927040764,6,None,1,1,6.0,18.0,2,4.0
1,2,3,51345.8594491844,36,None,1,1,None,21.0,1,4.0
1,2,4,-8500.0,39,1.0,1,1,6.0,4.0,1,4.0
1,2,4,None,51,5.0,1,1,1.0,16.0,2,4.0
1,2,3,40667.35897530332,56,None,1,1,4.0,4.0,2,4.0
1,2,4,82067.48273271398,48,None,1,1,None,7.0,2,None
1,1,4,-8500.0,26,None,1,1,1.0,20.0,2,None
6,2,3,None,17,3.0,1,1,1.0,22.0,2,4.0
9,2,4,29368.98153061419,20,1.0,1,1,6.0,18.0,2,4.0
8,2,3,-8467.533674010549,19,1.0,1,1,3.0,9.0,2,1.0
1,1,2,-8500.0,24,None,1,1,1.0,18.0,2,4.0
9,1,2,105197.1601702076,24,1.0,4,1,6.0,20.0,2,4.0
3,1,3,103601.05907637636,12,1.0,1,1,None,21.0,2,4.0
1,1,4,13245.039717910084,25,None,1,1,1.0,4.0,2,4.0
9,2,4,-8458.89185827021,25,None,1,1,1.0,22.0,2,4.0
1,1,4,-8500.0,51,None,1,1,6.0,20.0,2,4.0
1,1,3,-8500.0,12,1.0,1,1,6.0,20.0,2,4.0
1,2,2,98439.43206706784,24,1.0,1,1,6.0,19.0,2,4.0
1,1,3,-8500.0,6,1.0,1,1,None,2.0,2,4.0
2,1,3,-8500.0,19,None,1,1,1.0,19.0,2,4.0
4,1,2,118907.20747302416,5,None,1,2,None,16.0,2,4.0
1,1,4,104259.09105241664,13,None,1,1,1.0,21.0,2,None
1,1,3,89006.56863710002,34,1.0,1,1,None,20.0,1,None
1,2,4,76982.11864807556,13,None,1,1,1.0,10.0,1,4.0
9,1,3,96519.40493204488,56,3.0,1,1,1.0,20.0,2,4.0
1,1,3,86574.56813661318,56,1.0,1,1,6.0,16.0,2,4.0
1,1,3,62967.69762832413,36,1.0,1,1,1.0,16.0,2,4.0
1,1,3,None,17,1.0,1,1,1.0,19.0,2,4.0
9,2,4,143112.199838905,48,1.0,1,1,6.0,19.0,2,4.0
9,2,3,127792.76063690544,6,1.0,1,1,1.0,16.0,2,4.0
1,1,4,-8500.0,48,None,1,1,None,4.0,2,4.0
2,1,3,11673.624630120394,12,None,1,1,4.0,11.0,2,4.0
1,1,3,45809.653332593225,12,1.0,1,1,6.0,21.0,2,None
1,2,4,55246.47051600802,25,None,1,1,1.0,22.0,2,4.0
1,2,4,70195.3897160663,37,2.0,1,1,5.0,21.0,2,4.0
1,1,3,88466.49487908176,17,1.0,1,1,4.0,19.0,2,4.0
1,2,4,58730.2395031724,37,1.0,1,1,None,1.0,2,4.0
1,1,4,41394.98036182064,48,None,1,1,None,15.0,2,None
1,2,3,29867.518152641307,21,1.0,1,1,6.0,16.0,2,None
1,2,2,-3191.031984253743,47,2.0,1,1,None,21.0,2,4.0
1,1,4,None,23,9.0,1,1,1.0,19.0,2,4.0
1,1,4,112580.8597697936,48,None,1,1,1.0,20.0,2,4.0
1,1,4,-8500.0,13,8.0,1,1,1.0,22.0,2,4.0
1,1,4,54335.15636525424,1,1.0,1,1,1.0,22.0,2,4.0
1,2,4,18759.36714362872,39,None,1,1,1.0,19.0,2,4.0
1,1,3,108995.4547366748,36,8.0,1,1,1.0,16.0,2,4.0
2,1,3,-8500.0,17,None,1,1,6.0,16.0,2,4.0
4,2,4,39103.85403651183,48,None,1,1,5.0,13.0,2,4.0
1,1,4,None,50,1.0,1,1,1.0,21.0,1,None
9,1,3,117809.55270886324,12,1.0,1,1,None,18.0,2,4.0
1,1,2,2482.6892599088605,24,1.0,1,1,1.0,21.0,2,4.0
1,1,3,-8500.0,36,None,1,1,6.0,21.0,2,1.0
8,1,4,-8500.0,51,8.0,1,1,None,16.0,2,4.0
1,1,3,49371.14619931368,56,1.0,1,1,1.0,16.0,2,4.0
9,1,3,10489.792980522034,12,None,1,1,1.0,19.0,2,4.0
1,2,2,91241.76416116148,24,1.0,1,1,6.0,22.0,2,4.0
1,1,3,None,21,1.0,1,1,6.0,22.0,2,4.0
1,2,3,-8500.0,34,None,1,1,6.0,9.0,2,None
1,2,4,165016.522952494,48,1.0,1,1,6.0,1.0,2,4.0
9,2,4,None,39,1.0,1,1,1.0,16.0,2,4.0
1,1,4,70579.50249011087,41,1.0,1,1,1.0,21.0,2,4.0
1,1,2,28242.088551682617,24,1.0,1,1,None,22.0,2,4.0
1,2,4,None,25,1.0,1,1,1.0,19.0,2,4.0
9,1,3,168701.70749253975,34,None,1,1,None,23.0,2,4.0
1,1,4,80873.56448225342,39,None,1,1,None,19.0,2,4.0
8,2,3,95645.38185465422,6,None,1,1,None,4.0,2,2.0
1,1,4,111489.73976764256,39,1.0,1,1,None,22.0,2,4.0
1,2,4,118254.36934416664,39,None,1,1,None,4.0,2,4.0
1,2,4,47959.89892235307,48,1.0,1,1,6.0,21.0,2,4.0
1,1,3,-8500.0,36,1.0,1,1,1.0,22.0,2,4.0
1,1,3,115745.9237910974,6,1.0,1,1,1.0,18.0,2,4.0
6,1,3,None,12,1.0,1,1,6.0,4.0,2,4.0
1,2,3,69365.28979949979,12,1.0,1,1,6.0,21.0,2,4.0
1,1,3,88987.22558279868,34,1.0,1,1,6.0,19.0,1,4.0
1,2,4,19984.79103808308,26,1.0,1,1,1.0,19.0,2,4.0
1,2,3,-8500.0,34,None,1,1,4.0,4.0,2,4.0
9,1,4,None,48,None,1,1,None,4.0,2,1.0
1,1,3,56975.63259913203,56,2.0,1,1,1.0,19.0,2,None
1,1,4,46180.73850871285,26,None,1,1,1.0,22.0,2,None
1,2,3,None,12,3.0,4,1,6.0,21.0,2,4.0
1,1,3,58708.10358252976,6,9.0,1,1,1.0,16.0,1,4.0
1,2,4,15291.53987262387,13,1.0,1,1,6.0,15.0,2,4.0
1,1,4,178698.25574010954,13,8.0,1,1,1.0,21.0,2,4.0
9,2,2,-8500.0,24,None,1,1,5.0,17.0,2,4.0
1,1,3,18095.23251606268,6,2.0,1,1,1.0,21.0,2,4.0
9,2,3,48456.5063979448,12,1.0,1,1,6.0,16.0,2,4.0
1,2,4,36110.81288071734,44,None,1,1,6.0,1.0,2,1.0
9,1,2,-8500.0,5,None,1,1,5.0,21.0,1,None
1,2,3,109430.47022969782,12,None,1,1,6.0,4.0,2,None
9,1,3,152088.95772458529,36,None,1,1,None,9.0,2,4.0
1,2,4,-2036.5266699355925,48,2.0,1,1,3.0,3.0,2,4.0
2,2,4,30436.090382208906,48,None,1,1,6.0,16.0,2,4.0
1,2,2,104047.52513786557,5,1.0,4,1,None,16.0,2,4.0
1,2,3,107142.4464130548,12,1.0,1,1,1.0,19.0,2,4.0
1,1,2,60143.69422650286,47,1.0,1,1,6.0,20.0,2,4.0
1,2,3,76252.96899733297,34,None,1,1,1.0,14.0,1,None
1,2,4,57186.60626964931,25,None,1,1,6.0,19.0,2,4.0
9,1,4,None,26,2.0,1,1,1.0,16.0,2,4.0
1,2,3,17824.713348861504,34,1.0,1,1,5.0,20.0,2,4.0
2,1,3,None,17,1.0,1,1,1.0,16.0,2,4.0
1,2,3,None,6,1.0,1,1,6.0,16.0,2,4.0
2,1,4,47239.75370029663,37,None,1,1,None,13.0,2,None
1,2,3,2049.7617725971504,34,1.0,1,1,4.0,19.0,2,None
9,1,3,74620.06933932927,6,1.0,3,1,3.0,8.0,2,4.0
1,1,3,11565.336837328192,17,3.0,1,1,1.0,19.0,2,4.0
1,2,4,117263.08748925084,1,8.0,1,1,6.0,22.0,2,4.0
2,2,4,32294.43306431304,37,1.0,1,1,6.0,17.0,2,4.0
1,2,2,37769.89356167313,47,1.0,1,1,1.0,19.0,2,None
1,1,2,111395.22827837888,47,2.0,1,1,6.0,19.0,2,4.0
9,2,3,15022.59468771379,56,1.0,1,1,6.0,21.0,2,4.0
1,2,3,None,6,None,1,1,4.0,None,2,4.0
1,1,4,-8500.0,26,1.0,1,1,1.0,21.0,2,4.0
1,1,3,172862.02331347036,36,None,1,1,6.0,17.0,2,4.0
1,2,4,-8500.0,49,5.0,1,1,1.0,21.0,2,4.0
1,1,3,48700.32486005465,12,None,1,1,4.0,22.0,2,4.0
4,2,4,None,26,None,2,1,1.0,17.0,2,4.0
9,2,3,-8500.0,36,1.0,1,1,6.0,1.0,2,4.0
2,1,3,74162.87146239662,6,1.0,1,1,None,22.0,2,4.0
1,1,4,-8500.0,13,1.0,1,1,4.0,18.0,1,4.0
1,1,4,-8500.0,32,None,1,1,6.0,21.0,2,4.0
9,1,3,117.94950440200046,6,None,1,1,1.0,18.0,2,4.0
9,2,3,None,36,1.0,1,1,None,22.0,2,4.0
1,2,4,27293.871969975487,26,None,1,1,6.0,22.0,2,4.0
1,1,2,-8500.0,47,None,1,1,4.0,21.0,2,4.0
1,2,4,117258.6136675808,32,1.0,1,1,6.0,19.0,2,4.0
8,1,4,65222.17541088277,26,None,1,1,6.0,20.0,2,4.0
6,2,4,8276.249195997385,1,1.0,4,1,1.0,19.0,2,4.0
1,1,4,67711.91963587506,37,None,1,1,1.0,19.0,2,4.0
1,1,4,53412.36171117301,13,1.0,1,1,1.0,21.0,2,4.0
1,1,4,143747.73514409174,37,1.0,1,1,1.0,None,2,None
9,1,4,-630.4367525006455,37,1.0,3,1,6.0,19.0,2,4.0
8,2,3,-8500.0,34,1.0,1,1,1.0,20.0,2,4.0
1,1,3,114603.3991250958,21,1.0,1,1,6.0,22.0,2,4.0
1,1,4,102543.88959347951,39,3.0,1,1,None,19.0,2,4.0
1,2,4,-8500.0,27,None,1,1,5.0,17.0,2,None
1,1,4,62335.36725458848,25,1.0,1,1,6.0,22.0,2,4.0
1,2,4,78456.17403623194,39,1.0,1,1,6.0,19.0,2,4.0
1,2,3,None,36,2.0,1,1,1.0,19.0,2,4.0
1,2,4,132933.28203826785,29,7.0,1,1,1.0,16.0,2,4.0
2,2,3,115108.44808575162,36,2.0,1,1,6.0,16.0,2,4.0
1,1,2,None,5,None,1,1,1.0,19.0,2,4.0
1,2,4,None,42,None,1,1,1.0,13.0,2,1.0
8,2,3,-8500.0,17,1.0,1,1,6.0,20.0,2,4.0
9,2,3,14437.561415537632,19,3.0,1,1,1.0,19.0,2,4.0
1,2,3,141407.49891661375,17,1.0,1,1,None,20.0,2,4.0
1,1,4,202970.37887120905,1,6.0,1,1,6.0,19.0,2,4.0
2,2,4,55938.157598786245,39,None,4,1,1.0,21.0,2,4.0
1,1,2,None,22,6.0,1,1,6.0,16.0,2,None
1,2,4,24284.403060363817,9,None,1,1,1.0,21.0,2,4.0
1,2,2,138470.9275481677,22,1.0,1,1,1.0,9.0,2,4.0
1,2,3,78847.8357109962,12,3.0,1,1,1.0,21.0,2,4.0
1,1,3,None,12,1.0,1,1,1.0,18.0,2,4.0
1,2,2,57704.48404896776,5,1.0,1,1,6.0,18.0,2,4.0
1,1,4,167767.3740857366,39,8.0,1,1,1.0,16.0,2,4.0
9,2,4,46063.4040623948,42,None,1,1,4.0,12.0,2,None
4,2,3,-8500.0,12,None,1,1,4.0,19.0,2,4.0
1,1,3,80378.24564215486,17,None,1,1,3.0,22.0,2,4.0
9,1,4,52743.436555305954,42,1.0,1,1,1.0,None,2,4.0
4,2,3,-8500.0,36,1.0,1,1,5.0,19.0,2,4.0
1,1,4,None,1,4.0,4,1,6.0,19.0,2,4.0
1,2,4,90233.86775953331,42,1.0,1,1,2.0,19.0,2,4.0
1,2,4,-8500.0,42,None,1,1,6.0,1.0,2,1.0
9,1,4,None,42,1.0,1,1,3.0,13.0,2,4.0
1,2,4,38813.72312777428,9,1.0,1,1,6.0,1.0,2,None
1,2,3,-8500.0,36,None,1,1,None,21.0,2,4.0
9,2,3,-8500.0,12,3.0,1,2,3.0,16.0,2,4.0
1,1,3,None,17,None,1,1,6.0,21.0,2,4.0
1,1,4,35197.8705833428,26,1.0,1,1,1.0,16.0,2,4.0
1,1,3,-8500.0,19,2.0,1,1,1.0,21.0,2,4.0
1,1,4,None,29,1.0,1,1,6.0,16.0,2,4.0
9,1,3,72226.16923490168,36,None,1,1,6.0,17.0,2,4.0
9,1,4,81650.82863240727,42,1.0,1,1,None,20.0,2,1.0
1,1,4,195203.73324798312,25,1.0,1,1,6.0,16.0,2,4.0
1,2,3,None,36,6.0,1,1,6.0,10.0,2,4.0
1,1,4,76711.12707164396,42,1.0,1,1,6.0,13.0,2,4.0
1,2,3,46963.18189784791,17,None,1,1,3.0,None,2,4.0
1,2,4,155537.05477868867,39,1.0,1,1,6.0,22.0,2,4.0
8,1,4,143152.5214673509,26,8.0,1,1,1.0,18.0,2,4.0
1,1,4,13735.2698025941,39,1.0,1,1,1.0,11.0,2,4.0
1,2,3,72712.77614624173,12,1.0,1,1,6.0,19.0,2,4.0
9,1,3,95164.3224214718,36,1.0,1,1,1.0,21.0,2,4.0
2,1,3,38134.02749751683,17,1.0,1,1,1.0,21.0,2,4.0
2,1,4,68813.75483253812,25,1.0,1,1,1.0,21.0,2,4.0
1,1,4,32898.09868875792,29,1.0,1,1,1.0,16.0,2,4.0
1,1,4,86984.03680702156,55,None,1,1,1.0,9.0,2,1.0
1,2,3,99637.37888841456,17,1.0,1,1,6.0,21.0,2,4.0
1,2,3,-8500.0,36,None,1,1,4.0,20.0,2,4.0
1,2,4,-8500.0,25,1.0,1,1,6.0,21.0,2,None
1,2,4,None,29,1.0,1,1,4.0,22.0,2,4.0
1,2,4,-8500.0,26,2.0,1,1,None,22.0,2,4.0
1,2,3,None,17,None,1,1,6.0,21.0,2,4.0
