RAC1P,SEX,REGION,PINCP,ST,COW,CIT,NATIVITY,MSP,SCHL,DIS,MIL
6,1,3,82746.94562796174,6,None,1,2,6.0,14.0,2,4.0
1,2,4,8035.232556157367,18,1.0,1,1,6.0,21.0,2,None
1,1,4,65739.91510238212,12,1.0,1,1,1.0,None,1,4.0
1,1,2,118968.75319967695,53,None,1,1,6.0,22.0,2,1.0
1,2,4,54650.393248109904,51,1.0,1,1,1.0,21.0,2,4.0
1,2,4,99899.40154120594,1,8.0,1,1,1.0,19.0,2,4.0
1,1,3,None,25,None,1,1,6.0,22.0,1,4.0
1,1,4,72674.15397451453,56,None,1,1,6.0,18.0,1,4.0
6,1,4,95318.11395615464,12,4.0,1,1,1.0,19.0,2,4.0
1,1,4,113960.75726973543,51,1.0,1,1,6.0,1.0,2,4.0
1,2,3,-8500.0,34,1.0,1,1,None,16.0,2,4.0
1,2,4,-8500.0,42,None,1,1,6.0,18.0,2,4.0
1,1,4,-8500.0,24,3.0,1,1,1.0,16.0,2,4.0
4,2,3,-8500.0,6,None,1,2,None,13.0,2,4.0
1,2,3,145291.27769946013,36,8.0,1,1,1.0,20.0,2,None
1,1,4,None,12,None,1,1,4.0,15.0,2,2.0
1,1,3,133198.54186263256,72,1.0,1,2,6.0,22.0,2,4.0
1,2,3,47844.48926044184,6,None,1,1,6.0,21.0,2,4.0
1,2,4,177374.6858148718,4,1.0,1,1,6.0,16.0,2,4.0
1,1,3,131082.18273008327,6,None,1,1,1.0,20.0,2,4.0
1,1,4,136758.1980228863,42,None,1,1,None,22.0,2,4.0
9,2,3,None,39,1.0,1,1,1.0,18.0,2,4.0
1,1,4,None,18,3.0,1,1,6.0,21.0,2,4.0
1,2,3,122437.13017746924,6,4.0,1,2,6.0,21.0,2,4.0
4,1,2,None,53,1.0,1,1,1.0,20.0,2,4.0
9,2,3,-8500.0,34,1.0,1,1,5.0,16.0,2,4.0
1,2,3,146406.22337011647,36,2.0,1,1,1.0,19.0,2,4.0
1,1,4,25465.558087056765,47,None,1,1,1.0,18.0,1,4.0
1,1,4,None,26,None,1,1,None,8.0,2,4.0
1,2,4,None,42,1.0,4,1,None,20.0,2,4.0
1,1,4,-8500.0,56,None,1,2,4.0,18.0,2,None
9,2,2,96377.34753337406,53,1.0,5,1,None,2.0,2,1.0
1,1,4,70109.25388269492,51,None,1,1,6.0,20.0,2,4.0
1,1,3,29037.178642953597,6,None,1,1,6.0,22.0,2,4.0
1,1,3,None,34,3.0,1,1,1.0,13.0,2,4.0
4,1,4,63672.01213515343,12,3.0,5,2,None,19.0,2,4.0
9,2,4,28159.75470884151,12,1.0,1,1,1.0,16.0,2,4.0
9,1,3,162434.13582671064,13,None,1,1,1.0,12.0,2,None
1,1,3,146516.55318773334,6,1.0,1,2,1.0,20.0,2,4.0
2,1,3,67096.29631246816,34,1.0,1,1,1.0,8.0,2,4.0
1,2,3,160256.1073681766,45,7.0,1,1,6.0,17.0,2,4.0
4,2,3,94604.68293325104,6,1.0,1,1,6.0,8.0,2,4.0
9,2,3,-8500.0,13,1.0,1,1,1.0,20.0,2,4.0
1,1,4,12765.239201790584,12,1.0,1,1,1.0,19.0,2,4.0
1,1,3,149869.14512266603,36,1.0,1,1,6.0,10.0,2,4.0
1,1,3,35149.741356621016,13,1.0,1,1,6.0,17.0,2,1.0
1,2,3,None,6,2.0,1,1,1.0,16.0,2,4.0
1,1,4,None,56,1.0,1,1,6.0,1.0,2,4.0
2,1,4,39867.79044796304,26,3.0,1,1,1.0,None,2,4.0
1,2,3,-8500.0,36,None,1,1,6.0,21.0,2,4.0
1,1,4,None,4,None,1,1,1.0,16.0,1,None
8,1,3,34479.75091735258,39,None,1,1,None,19.0,1,None
1,2,3,-8500.0,39,1.0,1,1,None,11.0,2,4.0
1,1,3,156130.53155679806,6,4.0,1,1,1.0,None,2,None
4,1,3,84403.98413578281,39,None,5,2,6.0,22.0,2,4.0
1,1,4,66994.85321993608,56,1.0,1,1,1.0,21.0,1,4.0
1,1,4,38798.87578919045,51,1.0,1,1,None,None,2,4.0
1,2,2,None,41,1.0,1,1,1.0,21.0,2,4.0
1,1,3,None,36,1.0,1,1,1.0,19.0,2,4.0
1,1,4,115291.93655327124,12,None,1,2,1.0,19.0,2,4.0
1,1,3,29630.82672494607,39,1.0,1,1,1.0,19.0,2,4.0
1,1,4,-8500.0,51,None,1,1,1.0,20.0,2,None
9,1,3,67705.80604864268,25,None,1,1,6.0,23.0,2,4.0
1,2,4,46129.77518693739,51,1.0,1,1,None,19.0,2,4.0
1,1,4,129779.42010550488,26,1.0,1,1,6.0,17.0,2,4.0
9,1,3,-8500.0,34,1.0,1,1,6.0,21.0,2,4.0
1,1,4,28993.85897771023,12,1.0,1,1,6.0,19.0,2,4.0
1,1,4,144991.54468231098,4,1.0,1,1,1.0,14.0,2,4.0
1,2,4,15951.984214387518,42,None,1,1,6.0,21.0,2,4.0
9,2,3,None,36,3.0,1,1,1.0,16.0,2,4.0
1,2,3,75713.64238586168,13,1.0,1,1,1.0,14.0,2,4.0
1,1,4,67756.69322403707,56,None,1,1,4.0,10.0,2,None
2,2,4,-5239.1650121382845,12,None,4,2,6.0,4.0,2,None
1,2,3,102235.75791513103,36,1.0,1,1,1.0,16.0,2,4.0
1,1,4,-8500.0,18,1.0,1,1,None,10.0,2,None
1,1,4,48034.83941906411,26,1.0,1,1,None,17.0,2,4.0
9,1,4,150389.6551788745,12,None,1,1,None,20.0,2,4.0
1,1,3,117128.8202101673,36,1.0,1,1,5.0,23.0,2,1.0
1,1,4,-8500.0,4,None,1,1,1.0,23.0,2,4.0
9,1,2,-8500.0,53,1.0,1,1,6.0,21.0,2,4.0
1,1,4,45142.1667193214,42,1.0,1,1,1.0,19.0,2,4.0
2,1,3,-8500.0,36,6.0,1,1,None,21.0,2,4.0
6,2,3,-8500.0,34,None,1,1,None,18.0,2,4.0
1,1,3,95127.2486451048,6,1.0,1,1,1.0,5.0,2,4.0
1,1,3,103280.8201268966,6,1.0,1,1,None,16.0,2,None
9,2,2,-4002.594906116952,53,1.0,1,1,6.0,19.0,2,None
4,2,4,-8500.0,26,7.0,1,1,None,18.0,2,4.0
1,1,4,None,4,None,1,1,6.0,20.0,2,2.0
1,2,3,1454.6864778800227,39,6.0,1,1,1.0,19.0,2,4.0
1,2,4,None,42,None,1,1,None,19.0,2,4.0
9,1,4,-4507.034192480838,12,1.0,3,1,6.0,None,2,4.0
1,1,3,102364.35570310976,36,6.0,1,1,1.0,21.0,2,4.0
1,2,4,98111.27537793102,56,1.0,1,1,1.0,16.0,2,4.0
1,1,4,118434.5451617915,56,1.0,1,1,None,18.0,2,4.0
1,2,3,-8500.0,13,None,1,1,None,12.0,2,1.0
1,1,3,None,34,None,1,1,5.0,22.0,2,4.0
1,2,3,57895.46903812376,36,None,1,1,None,11.0,2,4.0
1,1,3,98122.5492978166,25,None,1,1,1.0,16.0,2,4.0
1,1,4,41042.24525319431,51,1.0,1,1,6.0,23.0,2,4.0
1,1,4,76977.81544546076,29,1.0,1,1,6.0,4.0,2,None
1,2,3,12013.16212992758,36,None,1,1,5.0,21.0,1,4.0
6,1,4,-8500.0,12,1.0,1,1,1.0,21.0,2,4.0
1,1,2,138043.8317587531,22,7.0,1,1,1.0,21.0,2,4.0
1,2,3,55236.956651221626,6,2.0,1,1,6.0,22.0,2,4.0
1,2,3,27219.35316276712,25,1.0,1,1,1.0,16.0,2,4.0
1,1,4,3491.500848529002,47,1.0,1,1,None,16.0,2,4.0
1,1,4,60665.6965195063,56,1.0,1,1,6.0,21.0,2,4.0
1,1,3,22388.065385822367,25,None,1,1,1.0,21.0,2,None
1,1,4,54047.97192255619,29,1.0,1,1,None,19.0,2,4.0
1,1,4,94123.80017613144,42,None,1,1,1.0,1.0,2,4.0
1,1,4,17351.190216644085,18,1.0,1,1,1.0,22.0,2,None
2,1,3,None,13,1.0,1,1,None,23.0,2,4.0
1,2,3,-8500.0,36,1.0,1,1,4.0,18.0,2,4.0
1,1,4,None,56,1.0,1,1,6.0,21.0,2,4.0
2,1,2,-8500.0,22,6.0,5,1,1.0,21.0,2,4.0
1,1,3,97907.7930634545,13,1.0,1,1,5.0,19.0,2,4.0
1,1,4,53300.18050251959,26,None,1,1,5.0,18.0,2,None
1,1,3,13282.587300773248,25,None,1,1,None,13.0,2,4.0
1,1,3,None,45,6.0,1,1,1.0,16.0,2,4.0
1,2,4,91789.57262236948,56,2.0,1,1,1.0,18.0,2,4.0
1,1,3,14269.169668778108,25,None,1,1,6.0,18.0,2,4.0
1,1,3,70161.50322510608,6,None,1,1,1.0,22.0,2,4.0
3,2,3,-8500.0,5,1.0,3,1,None,22.0,2,4.0
1,1,4,None,4,1.0,1,2,1.0,20.0,2,4.0
1,1,4,16432.399474225484,42,1.0,1,1,None,21.0,2,4.0
2,1,4,34220.10406400388,29,None,1,1,6.0,19.0,2,4.0
1,2,2,51992.56038354799,41,1.0,1,1,6.0,16.0,1,4.0
1,2,3,-8500.0,6,1.0,1,1,None,9.0,2,4.0
1,1,4,-8500.0,28,None,1,1,None,14.0,2,4.0
1,2,4,50973.4868867111,47,1.0,1,1,6.0,22.0,2,4.0
1,2,3,1320.017099925768,36,8.0,1,1,1.0,16.0,2,4.0
1,2,3,-3536.780213555663,39,None,1,1,1.0,19.0,2,4.0
1,1,4,38489.40456087716,18,None,1,1,1.0,19.0,2,4.0
1,1,3,89693.31159985298,36,None,1,1,1.0,20.0,2,4.0
9,2,4,-2023.862453052854,56,1.0,1,1,6.0,19.0,2,4.0
1,2,3,58133.456879138175,6,1.0,1,1,6.0,19.0,2,4.0
1,1,2,43901.0767457881,53,None,1,1,6.0,20.0,2,4.0
1,1,3,26602.21503206706,36,1.0,1,1,6.0,4.0,2,4.0
1,2,3,113713.75212191849,6,None,1,1,1.0,16.0,2,4.0
1,2,4,56957.690432054325,12,2.0,1,2,4.0,22.0,2,4.0
1,2,4,-8500.0,26,None,1,1,None,20.0,2,4.0
1,1,4,-8500.0,56,1.0,1,1,6.0,21.0,1,4.0
9,2,4,-8500.0,51,None,1,1,None,17.0,2,4.0
1,2,3,113100.0605488595,6,None,1,1,6.0,22.0,2,4.0
1,2,4,108138.54390293412,26,None,1,1,6.0,22.0,2,None
4,1,4,130510.7778778098,47,1.0,1,1,6.0,22.0,2,4.0
1,2,4,-8500.0,4,8.0,1,1,6.0,21.0,2,4.0
1,1,4,71383.67171168173,51,None,1,1,1.0,19.0,2,4.0
1,1,4,106027.7360278164,42,1.0,1,1,6.0,11.0,2,4.0
1,2,2,100734.29070115526,22,None,1,1,5.0,4.0,2,1.0
1,1,3,110549.35027985656,6,1.0,1,1,1.0,18.0,2,4.0
9,1,4,-8500.0,51,1.0,1,1,6.0,16.0,2,4.0
1,1,4,None,18,None,1,1,6.0,18.0,2,1.0
1,2,4,None,4,None,4,1,6.0,22.0,2,4.0
1,2,3,63314.51299865093,39,None,1,1,1.0,4.0,2,4.0
1,1,4,-8500.0,56,None,1,1,6.0,19.0,2,4.0
1,2,3,53735.34909096574,20,5.0,1,1,6.0,17.0,2,4.0
1,1,3,134151.12317431782,13,2.0,1,1,6.0,16.0,2,4.0
1,1,3,124799.8756630446,25,None,1,1,5.0,18.0,2,None
1,2,4,96055.16510085195,4,None,1,2,None,11.0,1,4.0
1,1,3,36847.128849662986,36,1.0,1,1,1.0,20.0,2,4.0
1,1,4,-8500.0,42,None,1,1,6.0,1.0,2,4.0
1,1,4,121526.23707387046,12,1.0,1,1,6.0,13.0,2,None
1,2,3,46637.3295687642,39,1.0,1,1,1.0,21.0,1,4.0
1,1,3,177616.39286882494,20,8.0,1,1,6.0,21.0,2,1.0
1,1,4,None,18,5.0,1,1,None,18.0,2,4.0
1,1,3,-8500.0,34,None,1,1,1.0,21.0,2,None
1,2,3,5134.139648378063,5,None,1,1,1.0,20.0,2,None
1,2,2,106619.58248133324,53,1.0,1,1,6.0,15.0,2,4.0
9,1,3,-8500.0,36,None,1,1,5.0,22.0,2,4.0
1,2,4,-4065.6648439077617,12,None,1,1,6.0,16.0,2,4.0
1,1,4,11443.103956378676,42,None,1,1,3.0,19.0,2,4.0
1,2,3,165159.47238903996,6,None,1,1,1.0,21.0,2,4.0
1,1,2,None,53,None,1,1,1.0,16.0,2,4.0
1,1,3,-6046.416168316704,39,1.0,1,1,1.0,18.0,2,4.0
1,1,4,None,4,1.0,1,1,1.0,22.0,2,4.0
1,1,3,691.8241537892827,39,None,1,1,None,15.0,2,1.0
1,1,4,None,51,None,1,1,5.0,19.0,2,1.0
3,1,4,42814.57943645971,47,1.0,1,1,None,22.0,2,1.0
1,2,3,None,6,1.0,1,1,6.0,6.0,2,4.0
9,1,2,23026.544526465528,53,None,1,1,5.0,13.0,2,2.0
1,1,4,14501.421261879696,29,1.0,1,1,None,20.0,2,4.0
4,1,3,61615.703737707925,13,None,1,1,None,14.0,2,4.0
1,1,4,79127.69250435263,42,1.0,1,1,1.0,18.0,2,4.0
1,1,4,107581.44843268876,47,1.0,1,1,None,9.0,2,4.0
9,2,4,-8500.0,12,None,1,1,1.0,21.0,2,4.0
1,1,4,-8500.0,42,None,1,1,None,19.0,2,4.0
1,1,3,None,6,1.0,1,1,1.0,17.0,2,4.0
1,2,4,None,56,None,1,1,6.0,4.0,2,None
1,1,4,97583.51039138688,26,1.0,1,1,1.0,None,2,4.0
1,2,4,None,26,None,1,1,4.0,1.0,2,None
1,2,4,12265.35997800412,56,1.0,1,1,6.0,23.0,2,None
9,2,4,None,18,1.0,1,1,1.0,21.0,2,4.0
6,1,3,29204.30621761918,6,None,1,1,1.0,21.0,2,4.0
1,2,3,-8500.0,6,None,1,1,1.0,20.0,2,4.0
1,2,3,33157.67540117362,6,None,1,1,6.0,22.0,2,None
1,1,4,None,18,None,1,1,None,21.0,2,1.0
1,2,3,53293.89115491354,34,None,1,1,None,16.0,2,4.0
2,2,3,-4654.183283681748,25,None,1,1,6.0,22.0,2,4.0
1,2,2,None,53,1.0,1,1,2.0,20.0,2,4.0
9,1,3,None,6,None,1,1,3.0,4.0,2,None
9,1,4,30970.75109577262,4,1.0,1,1,3.0,8.0,2,4.0
1,1,4,6812.427764009655,47,1.0,1,1,1.0,18.0,2,4.0
1,2,4,75510.39814187889,26,None,1,1,1.0,13.0,2,4.0
1,2,3,11999.253928568423,13,None,1,1,1.0,22.0,2,None
1,1,2,68201.90036111035,22,1.0,1,1,6.0,16.0,2,4.0
1,2,3,-8500.0,34,1.0,1,1,1.0,20.0,2,4.0
1,2,3,109417.58025153822,34,1.0,5,1,6.0,21.0,2,4.0
1,1,3,128524.11900535258,6,2.0,4,1,6.0,20.0,2,None
1,2,2,-8500.0,53,None,1,1,6.0,19.0,2,4.0
1,1,3,100567.9674149655,5,None,1,1,None,19.0,1,None
1,1,4,None,51,None,1,1,6.0,21.0,2,4.0
1,1,3,None,34,1.0,1,1,None,22.0,2,4.0
1,2,4,60541.77446107804,51,1.0,1,1,6.0,21.0,2,4.0
2,1,4,135548.31431578353,26,None,1,1,None,21.0,2,4.0
1,1,3,114479.9406388416,6,None,1,1,1.0,1.0,2,4.0
1,1,3,30702.614855153224,36,1.0,1,1,1.0,1.0,2,4.0
8,2,3,None,36,1.0,1,2,1.0,1.0,2,4.0
9,2,3,56050.45588544966,34,None,1,1,1.0,9.0,2,None
1,2,4,45620.98998504849,26,1.0,1,1,1.0,9.0,2,4.0
9,2,4,-8500.0,42,1.0,1,1,None,18.0,2,2.0
1,2,4,15917.649960159555,18,1.0,1,1,None,21.0,2,4.0
1,2,3,71163.2793644192,25,5.0,1,1,1.0,21.0,2,4.0
1,1,4,133904.0360673493,26,2.0,1,1,1.0,21.0,2,4.0
1,2,4,None,56,None,1,1,None,16.0,2,4.0
1,1,4,55663.70322845061,4,1.0,1,1,1.0,19.0,2,4.0
9,1,3,-8500.0,6,None,1,1,1.0,None,2,4.0
1,2,3,139543.06253062357,34,1.0,1,1,None,4.0,2,None
9,2,4,24708.47229336808,12,None,1,1,None,17.0,2,4.0
1,2,3,-8500.0,6,1.0,1,1,1.0,18.0,2,4.0
2,2,3,None,6,1.0,3,2,1.0,21.0,2,4.0
1,1,3,-8500.0,6,1.0,1,1,6.0,19.0,2,4.0
1,2,4,553.5116631653145,42,None,1,1,3.0,13.0,2,None
1,2,4,-8500.0,30,1.0,1,1,1.0,19.0,2,4.0
1,1,3,-8500.0,13,1.0,1,1,1.0,22.0,2,4.0
1,2,3,None,25,None,1,1,6.0,18.0,2,4.0
1,2,3,111992.36939804518,39,1.0,3,1,1.0,4.0,2,4.0
1,2,3,85409.28985602572,13,1.0,1,1,6.0,21.0,2,4.0
1,2,4,-8500.0,18,1.0,1,1,6.0,22.0,2,4.0
1,2,4,48199.96221916947,47,1.0,1,1,1.0,23.0,2,4.0
1,2,4,111441.57467711892,26,1.0,1,1,6.0,16.0,2,4.0
1,2,3,10671.51677657874,6,1.0,1,1,1.0,16.0,2,4.0
1,1,3,-8500.0,39,1.0,1,1,6.0,18.0,2,4.0
9,1,4,46116.28410804681,47,1.0,1,1,6.0,19.0,2,4.0
1,1,3,26556.755418846544,45,None,1,1,6.0,21.0,2,4.0
1,1,3,128005.44389010523,39,1.0,1,1,6.0,16.0,2,4.0
1,2,3,-8500.0,6,None,1,1,6.0,19.0,2,4.0
1,2,4,58091.225697877686,26,7.0,1,1,1.0,16.0,2,4.0
1,2,4,62089.164602526,51,1.0,1,1,6.0,16.0,2,4.0
1,2,3,-8500.0,45,None,1,1,6.0,19.0,2,4.0
2,2,2,116243.3635531362,41,3.0,1,1,6.0,20.0,2,4.0
1,2,3,8518.141999572254,13,4.0,1,1,1.0,20.0,2,None
2,2,4,91655.5773592552,51,1.0,1,1,1.0,1.0,2,4.0
1,2,3,None,39,2.0,1,1,4.0,22.0,2,4.0
