RAC1P,SEX,REGION,PINCP,ST,COW,CIT,NATIVITY,MSP,SCHL,DIS,MIL
1,1,3,100840.5201641968,48,1.0,1,1,1.0,16.0,2,4.0
1,1,3,None,48,None,5,1,None,19.0,2,4.0
1,2,2,82555.69575951825,56,1.0,1,1,1.0,21.0,2,4.0
1,1,4,76635.15790148114,4,None,1,1,None,18.0,2,None
2,1,4,None,6,1.0,1,1,6.0,14.0,2,1.0
1,2,4,None,51,None,1,1,1.0,16.0,2,4.0
1,1,4,39521.14239654344,1,None,1,1,None,16.0,2,4.0
1,1,3,None,48,None,1,1,None,13.0,2,4.0
9,1,4,72057.93958902342,47,1.0,1,1,6.0,19.0,2,None
1,1,4,None,17,1.0,1,2,6.0,20.0,2,4.0
1,1,2,-8500.0,55,None,1,1,6.0,15.0,2,1.0
1,2,4,75981.41170647481,39,1.0,1,1,6.0,16.0,2,4.0
1,2,4,-8500.0,47,None,1,1,1.0,16.0,2,4.0
1,2,3,188223.57587708623,72,None,1,1,None,1.0,2,4.0
1,1,4,82193.60433023647,17,8.0,1,1,1.0,17.0,2,4.0
9,2,4,-8500.0,6,None,1,1,6.0,20.0,2,2.0
1,2,4,13664.055718555766,51,2.0,1,1,1.0,16.0,2,4.0
1,1,4,14870.744103063447,27,7.0,1,1,1.0,12.0,2,4.0
9,2,4,None,47,5.0,1,1,6.0,21.0,2,4.0
1,1,4,-8500.0,35,None,1,1,6.0,18.0,2,4.0
1,2,4,66368.85802515846,45,None,1,1,None,18.0,2,4.0
1,1,4,133528.57731702563,51,None,1,1,6.0,4.0,2,None
3,2,4,None,4,None,1,1,None,1.0,2,4.0
1,1,4,-8500.0,6,None,1,1,None,21.0,2,4.0
1,2,3,-8500.0,48,1.0,1,1,1.0,16.0,2,4.0
1,1,4,None,5,None,1,1,5.0,20.0,2,4.0
9,1,2,None,55,1.0,1,1,4.0,19.0,2,4.0
1,2,2,55762.09285458135,56,1.0,1,1,6.0,21.0,2,None
1,2,4,39520.39228524281,37,1.0,1,1,1.0,16.0,2,4.0
1,2,4,None,6,1.0,1,1,6.0,19.0,2,4.0
1,1,4,-8500.0,37,None,1,1,3.0,13.0,2,4.0
2,1,2,-8500.0,2,1.0,1,1,4.0,4.0,2,None
9,1,4,106.87987631719444,39,6.0,1,1,None,19.0,2,4.0
1,1,4,-8500.0,17,1.0,1,1,6.0,12.0,2,4.0
1,2,4,88539.37613822406,51,1.0,1,1,1.0,18.0,2,4.0
1,2,3,-8500.0,48,None,1,1,6.0,15.0,2,4.0
4,1,4,-8500.0,6,None,1,1,None,4.0,2,4.0
9,2,4,116108.96392982431,6,None,1,1,None,14.0,2,4.0
9,1,4,-8500.0,4,None,1,1,None,12.0,2,None
4,1,2,28904.626857629755,24,1.0,1,1,1.0,17.0,2,4.0
1,2,4,111397.63467904324,6,1.0,1,1,6.0,22.0,2,4.0
1,1,2,131775.3444880257,56,None,1,1,6.0,21.0,2,4.0
1,2,4,None,6,2.0,1,1,None,18.0,2,4.0
1,2,4,122921.30171627492,47,1.0,1,1,1.0,19.0,2,4.0
1,2,2,-8500.0,56,1.0,1,1,1.0,21.0,2,4.0
1,2,4,112743.04643966106,39,None,1,1,1.0,11.0,2,None
1,1,3,49818.90489665992,50,None,1,1,1.0,14.0,2,4.0
6,1,4,58631.32377982447,47,None,1,1,6.0,22.0,2,4.0
1,1,4,-5362.961640408452,37,1.0,1,1,1.0,19.0,2,4.0
2,2,3,-8500.0,48,1.0,1,1,6.0,22.0,2,4.0
1,1,3,142316.46984726685,32,1.0,1,1,1.0,21.0,2,4.0
1,2,4,-8500.0,17,None,1,1,None,9.0,2,None
1,2,3,24993.31247784364,48,1.0,1,1,3.0,21.0,2,4.0
4,2,2,93275.96774267274,56,1.0,1,1,1.0,19.0,2,4.0
1,1,4,None,4,1.0,1,1,1.0,20.0,2,None
1,1,4,7791.102707596176,39,None,1,1,6.0,18.0,2,None
1,1,3,62940.39068722258,48,None,1,1,None,21.0,2,4.0
4,2,4,66730.58819351718,6,None,1,1,1.0,21.0,2,1.0
1,1,4,107091.0718081345,17,1.0,1,1,None,22.0,2,4.0
2,1,3,140657.81235399478,48,6.0,1,1,6.0,16.0,2,4.0
1,2,4,-8500.0,39,None,1,1,6.0,18.0,2,4.0
1,1,4,-8500.0,35,None,5,1,6.0,20.0,2,4.0
2,2,4,83137.57950370463,6,2.0,1,1,1.0,13.0,2,None
1,2,3,47538.41453812252,72,1.0,1,1,6.0,21.0,2,4.0
1,1,4,64363.93063885179,39,None,1,2,6.0,20.0,2,4.0
1,1,3,None,32,2.0,1,1,1.0,16.0,2,4.0
9,2,4,-8500.0,27,None,1,1,None,16.0,2,4.0
1,1,4,97050.1893615914,27,1.0,1,1,1.0,21.0,2,4.0
1,1,4,-8500.0,1,None,1,1,1.0,18.0,2,4.0
1,2,4,42806.39398736338,47,1.0,1,1,5.0,20.0,2,4.0
9,1,4,43428.94241578585,27,None,1,1,6.0,1.0,2,2.0
9,1,4,13769.412141245975,51,1.0,1,1,6.0,16.0,2,4.0
9,2,2,93340.86443674644,56,None,1,1,6.0,17.0,1,4.0
1,1,3,45814.18209185424,48,1.0,1,1,6.0,2.0,2,4.0
1,1,4,None,39,None,1,1,6.0,12.0,2,4.0
1,2,3,None,32,None,1,1,None,16.0,2,4.0
4,1,3,9348.688048262477,48,None,1,1,1.0,16.0,2,4.0
1,2,4,25949.7217673758,39,1.0,1,1,None,19.0,2,4.0
1,2,4,8484.109447652896,17,1.0,1,1,2.0,22.0,2,4.0
1,1,4,-7040.461966747105,4,None,1,1,6.0,21.0,2,4.0
1,2,4,70319.28563324964,37,7.0,1,1,6.0,18.0,2,4.0
1,1,4,-8500.0,37,1.0,1,1,6.0,22.0,2,4.0
1,1,2,-8500.0,56,None,1,1,1.0,16.0,1,4.0
1,2,4,130639.29688193624,22,None,1,1,6.0,12.0,2,4.0
9,2,4,35981.90915028827,4,None,1,1,4.0,11.0,2,4.0
1,1,4,76764.66936371369,5,1.0,1,1,6.0,12.0,2,4.0
1,1,4,65562.28932556797,1,8.0,1,1,6.0,22.0,2,4.0
1,1,3,167618.0869639608,48,5.0,1,1,4.0,20.0,2,4.0
1,1,3,96441.7967549102,48,1.0,1,1,6.0,22.0,2,4.0
1,2,4,64804.64309196239,51,None,1,1,6.0,12.0,2,None
1,2,4,-5258.745843463694,17,None,1,1,6.0,15.0,2,4.0
1,1,4,None,17,3.0,1,1,6.0,19.0,2,4.0
1,2,3,None,48,2.0,1,1,1.0,16.0,2,4.0
6,1,4,34829.67013046057,6,4.0,1,2,6.0,18.0,2,4.0
1,2,4,-8500.0,37,1.0,1,1,5.0,20.0,2,None
1,2,2,25665.008635130445,56,None,1,1,None,4.0,2,4.0
1,1,4,None,6,None,1,1,6.0,20.0,2,4.0
1,2,4,7574.5370839843745,47,1.0,1,1,1.0,16.0,2,4.0
1,1,4,99741.09414222332,6,None,1,1,1.0,20.0,2,4.0
1,2,4,None,17,None,1,1,None,4.0,2,4.0
9,2,3,61650.49532803915,49,1.0,1,1,4.0,13.0,2,4.0
9,1,4,1221.9370441252177,39,None,4,1,6.0,22.0,2,4.0
1,1,4,187522.5948961876,17,1.0,1,1,None,18.0,2,4.0
2,2,3,5823.68073642152,49,2.0,1,1,1.0,22.0,2,4.0
8,1,3,179364.71211624486,48,None,1,1,None,None,2,4.0
1,1,2,98535.00167167644,56,1.0,1,1,None,21.0,2,4.0
1,2,4,20818.26353011116,17,2.0,1,1,4.0,21.0,2,4.0
1,1,4,19464.636325439496,34,1.0,1,1,6.0,16.0,2,4.0
1,1,3,60500.45428211667,26,None,1,1,3.0,21.0,2,4.0
1,1,3,None,13,8.0,1,1,6.0,21.0,2,4.0
1,2,3,12126.035103535673,26,None,1,1,1.0,19.0,2,4.0
1,1,3,40089.28187329018,42,1.0,1,1,6.0,16.0,2,4.0
1,2,4,130541.6246094956,47,None,3,2,5.0,18.0,2,4.0
9,2,2,None,24,4.0,1,1,6.0,16.0,2,4.0
9,2,4,-8500.0,27,1.0,1,1,1.0,22.0,2,4.0
1,2,3,None,32,None,1,1,6.0,21.0,2,4.0
6,1,4,-5577.253824690342,40,None,5,2,1.0,16.0,2,4.0
1,2,4,22778.268226517197,47,1.0,1,1,6.0,19.0,2,4.0
1,2,3,22045.74414172545,49,1.0,1,1,6.0,19.0,2,None
1,2,3,59251.73971777767,13,1.0,1,1,6.0,14.0,2,4.0
1,2,4,55614.680918788974,20,None,1,1,6.0,8.0,2,2.0
1,2,4,106266.47641719224,37,1.0,1,1,None,20.0,2,4.0
1,2,3,129276.491978333,13,1.0,1,1,1.0,16.0,2,4.0
1,1,3,None,72,8.0,1,1,1.0,16.0,2,4.0
1,2,4,132198.75541504406,36,None,1,1,1.0,19.0,2,None
1,1,3,28934.88212990452,13,1.0,1,1,6.0,16.0,1,4.0
1,1,4,41418.61905086581,36,1.0,1,1,1.0,20.0,2,4.0
1,1,3,93519.4459247649,13,1.0,1,1,None,19.0,2,4.0
9,1,3,85677.0373030374,72,1.0,1,1,1.0,17.0,2,4.0
6,1,3,63578.76789007095,26,2.0,4,1,6.0,20.0,2,4.0
2,2,3,62386.591389040834,42,1.0,1,1,1.0,19.0,2,4.0
1,2,4,133094.589736212,39,1.0,1,1,1.0,19.0,2,4.0
1,2,3,9374.633516488066,48,None,1,1,1.0,19.0,2,4.0
8,2,4,57209.38389280347,37,8.0,1,2,1.0,20.0,2,4.0
1,1,4,117870.53724787028,17,None,1,1,1.0,17.0,2,4.0
1,2,3,None,13,None,1,1,6.0,4.0,2,4.0
1,1,4,37557.11246315732,1,6.0,1,1,1.0,16.0,2,4.0
1,1,4,96088.26417972142,37,1.0,1,1,1.0,21.0,2,4.0
1,1,4,None,1,None,1,1,6.0,21.0,2,4.0
4,2,3,4310.6195964446015,26,None,1,1,6.0,18.0,2,2.0
1,2,3,24364.59703958289,42,1.0,1,1,1.0,20.0,2,4.0
1,1,3,40314.08963796248,42,2.0,1,1,6.0,20.0,2,4.0
9,1,4,45401.69467598903,17,None,1,1,1.0,21.0,2,4.0
1,2,4,97422.91446088535,45,1.0,1,1,6.0,20.0,2,4.0
1,1,4,-8500.0,34,None,1,1,1.0,19.0,2,4.0
9,2,4,-8500.0,1,1.0,1,1,6.0,19.0,2,4.0
2,1,4,1369.4851272948,17,None,1,1,None,1.0,2,4.0
1,1,3,-8500.0,26,5.0,1,1,1.0,19.0,2,4.0
2,1,4,149869.2242064308,1,1.0,1,1,1.0,21.0,2,4.0
1,1,4,-8500.0,41,None,4,1,None,21.0,2,4.0
1,2,3,134857.78178047133,26,1.0,1,2,1.0,16.0,2,4.0
1,1,2,124240.49169051393,24,7.0,1,1,1.0,19.0,2,4.0
1,1,3,57784.03040103276,42,None,1,1,6.0,19.0,2,4.0
1,2,4,None,41,1.0,1,1,6.0,22.0,2,4.0
1,1,4,43938.43456277605,47,1.0,1,1,6.0,1.0,2,4.0
9,1,2,142713.75701520732,24,1.0,1,1,1.0,20.0,2,4.0
1,1,2,138462.9356191551,24,6.0,3,1,1.0,22.0,2,4.0
1,1,3,None,26,None,1,1,6.0,None,2,4.0
1,1,4,103849.12469413952,37,1.0,1,2,1.0,19.0,2,4.0
1,2,4,204985.475023041,17,1.0,1,1,1.0,23.0,2,4.0
1,2,4,153661.07638732693,39,8.0,1,1,1.0,2.0,2,4.0
1,1,4,97614.15260257416,36,1.0,1,1,1.0,20.0,2,4.0
1,2,4,105633.3704493676,39,8.0,1,1,1.0,17.0,2,4.0
1,2,4,153368.67990447083,45,2.0,1,1,6.0,21.0,2,4.0
1,1,3,135120.92073189977,48,1.0,1,2,6.0,16.0,2,4.0
1,2,3,9959.073121212554,13,1.0,1,1,6.0,20.0,2,4.0
1,2,3,128895.25035550995,50,1.0,1,1,1.0,21.0,2,4.0
1,1,4,53546.65747507959,20,1.0,1,1,1.0,20.0,2,4.0
1,2,4,-8500.0,39,None,1,1,6.0,None,2,4.0
1,2,3,4971.755333496309,32,None,1,1,5.0,4.0,2,4.0
2,2,4,104340.88469160128,36,1.0,1,1,6.0,None,2,4.0
1,2,3,30851.981793138155,48,1.0,1,1,6.0,21.0,1,4.0
2,2,4,None,34,None,1,1,4.0,1.0,2,4.0
1,2,4,68709.69746740037,5,1.0,1,1,4.0,19.0,2,4.0
1,2,4,48011.033748012895,34,None,1,1,6.0,16.0,2,4.0
1,1,4,None,17,6.0,1,1,1.0,22.0,2,4.0
1,2,4,71368.46470170678,37,None,1,1,6.0,18.0,2,None
1,2,4,67859.35305364702,27,1.0,1,1,None,20.0,2,4.0
9,1,3,11723.238306211642,13,None,1,1,5.0,18.0,2,4.0
1,1,3,None,42,1.0,1,1,6.0,22.0,2,4.0
1,1,3,89330.90107173685,26,None,1,1,None,16.0,2,4.0
1,1,3,105055.988703017,21,None,1,1,6.0,23.0,2,4.0
1,1,3,23606.391086698302,42,None,1,1,6.0,22.0,2,4.0
1,1,4,-8500.0,37,1.0,1,1,None,16.0,2,4.0
9,2,3,11651.413659176746,48,1.0,1,1,6.0,20.0,2,4.0
9,2,3,77561.94242427514,13,None,1,1,6.0,19.0,2,4.0
1,1,4,-8500.0,45,None,1,1,None,11.0,2,2.0
1,2,4,59359.740328310174,36,3.0,1,1,4.0,22.0,2,4.0
1,1,4,None,17,1.0,1,1,6.0,23.0,2,4.0
9,1,4,114958.48301755157,37,1.0,1,1,4.0,19.0,2,4.0
1,1,3,-8500.0,48,1.0,1,1,6.0,19.0,2,None
1,1,2,-5246.240282720559,24,1.0,1,1,1.0,19.0,1,4.0
1,2,3,None,26,2.0,1,1,1.0,16.0,2,4.0
1,1,4,70178.14526159603,20,3.0,1,1,1.0,19.0,2,4.0
8,2,4,-8500.0,39,1.0,1,1,6.0,22.0,2,4.0
4,1,3,163922.03285465494,48,1.0,1,1,None,4.0,2,1.0
1,2,4,78115.98123496314,1,None,1,1,1.0,4.0,2,None
1,1,4,108895.31876220986,37,1.0,1,1,1.0,24.0,2,4.0
9,2,3,-8500.0,42,1.0,1,1,6.0,14.0,2,None
1,2,4,50346.715827544846,41,None,1,1,1.0,4.0,2,4.0
1,1,4,None,17,1.0,1,1,None,20.0,2,None
1,2,4,-8500.0,27,None,1,1,6.0,19.0,2,4.0
8,2,3,49322.14996774406,13,6.0,1,1,1.0,None,2,4.0
8,2,3,None,26,None,1,1,None,22.0,2,4.0
1,1,4,94417.45804194432,37,None,1,1,1.0,2.0,2,None
1,1,4,159036.23086020368,27,1.0,1,1,1.0,18.0,2,4.0
1,2,3,36227.634123651966,13,1.0,4,2,1.0,19.0,2,4.0
9,2,3,None,48,None,1,1,6.0,19.0,2,4.0
1,2,3,-8500.0,48,None,1,1,None,22.0,2,4.0
8,1,4,117087.66184872328,39,None,1,2,6.0,13.0,2,None
1,2,4,-8500.0,17,None,1,1,5.0,20.0,1,4.0
1,2,4,120412.57603623065,34,2.0,1,1,1.0,16.0,2,4.0
1,1,3,12490.101521387029,42,None,1,1,None,22.0,2,4.0
1,2,4,27402.292212176817,47,1.0,4,1,1.0,21.0,2,4.0
2,1,3,39173.26887742856,26,None,1,2,None,17.0,2,4.0
1,1,4,88652.54577810864,39,2.0,1,1,None,None,2,4.0
1,2,4,41993.387241131815,36,1.0,2,1,6.0,21.0,2,4.0
1,1,4,-8500.0,37,None,1,1,1.0,19.0,2,4.0
1,2,3,17593.56946693318,48,1.0,1,1,1.0,16.0,2,4.0
5,2,4,None,37,None,1,1,4.0,19.0,2,None
1,1,3,90090.0439842708,26,None,1,1,6.0,13.0,2,None
1,1,3,41973.44014779557,42,2.0,1,2,6.0,21.0,2,4.0
1,2,2,47660.76703701666,31,None,4,2,4.0,20.0,2,1.0
1,2,4,17566.183062451237,37,None,1,1,1.0,1.0,2,4.0
1,1,4,41140.103920983696,41,1.0,1,1,1.0,19.0,2,4.0
1,1,4,61827.30691422457,39,8.0,1,1,1.0,16.0,2,4.0
1,2,3,210601.7168789981,21,1.0,1,1,1.0,6.0,2,None
1,1,4,None,36,1.0,1,1,1.0,16.0,1,4.0
4,1,4,73635.06139025098,34,4.0,1,1,None,16.0,2,4.0
1,2,3,4580.377728682368,21,3.0,1,1,1.0,20.0,2,4.0
1,1,4,70151.0984180895,17,None,1,2,4.0,22.0,1,4.0
9,2,4,14413.793759040733,5,1.0,1,1,1.0,14.0,2,4.0
4,2,3,62880.0225270942,48,1.0,3,1,None,1.0,2,4.0
1,2,4,63881.67197226073,36,1.0,1,1,6.0,19.0,1,4.0
1,2,4,17658.707952278277,45,None,1,1,6.0,15.0,2,4.0
1,2,3,-8500.0,48,1.0,1,1,5.0,7.0,2,None
1,2,4,46007.79727673552,41,1.0,1,1,1.0,19.0,2,4.0
1,2,4,None,45,None,1,1,6.0,22.0,2,None
1,2,4,64230.32355008446,17,None,1,1,6.0,20.0,2,4.0
1,2,4,10852.896565451245,36,2.0,1,1,1.0,19.0,2,4.0
1,2,3,100121.73426893452,21,1.0,1,1,1.0,18.0,2,4.0
3,2,4,94069.64219671482,27,1.0,1,1,None,22.0,2,4.0
1,2,4,-8500.0,36,4.0,1,1,6.0,21.0,2,4.0
2,2,3,-2218.033572944209,48,1.0,1,2,1.0,21.0,2,4.0
1,2,4,161390.663107844,20,2.0,1,1,1.0,22.0,2,4.0
9,1,4,48422.3693174661,37,None,1,1,4.0,4.0,2,1.0
1,2,4,59804.200328403815,34,1.0,1,1,1.0,16.0,2,4.0
2,2,3,None,48,1.0,1,1,6.0,22.0,2,4.0
1,2,4,-8500.0,17,1.0,1,1,6.0,18.0,2,4.0
4,2,3,29283.41905083828,26,None,1,1,None,4.0,2,None
1,1,3,None,13,1.0,1,1,6.0,21.0,2,4.0
1,1,4,109625.97526215891,17,1.0,1,1,1.0,21.0,2,4.0
1,2,4,None,41,None,1,1,5.0,4.0,2,None
4,2,3,101305.4550600859,13,None,1,1,1.0,2.0,2,4.0
4,1,4,None,39,1.0,1,1,1.0,18.0,2,4.0
1,1,4,-8500.0,39,None,1,1,6.0,19.0,2,None
1,2,4,None,39,1.0,1,1,1.0,19.0,2,4.0
9,1,4,10557.812209040489,36,3.0,1,1,6.0,21.0,2,4.0
1,2,3,104914.8284380166,42,None,1,1,None,13.0,2,1.0
1,2,3,93739.33453975598,48,7.0,1,1,6.0,16.0,2,4.0
1,2,4,26345.577089189566,47,None,1,1,1.0,19.0,2,4.0
9,2,4,None,37,1.0,1,1,1.0,16.0,2,4.0
8,1,2,136073.68089267876,24,3.0,4,1,1.0,22.0,2,4.0
6,1,3,2084.855175627694,42,1.0,1,1,1.0,20.0,2,4.0
1,2,4,9587.596553878531,36,None,1,1,4.0,14.0,2,4.0
1,1,3,-8500.0,42,None,1,1,6.0,23.0,2,4.0
1,1,4,-7319.490858712219,36,None,1,1,None,19.0,2,4.0
1,2,3,12377.016507612916,42,1.0,3,2,3.0,23.0,2,4.0
2,2,3,None,26,None,1,1,6.0,4.0,1,None
1,1,4,64288.8949111992,34,1.0,1,1,4.0,22.0,2,4.0
1,1,3,-8500.0,42,None,1,1,6.0,16.0,2,4.0
4,2,3,1100.6156920072535,13,1.0,1,1,3.0,18.0,1,4.0
1,1,4,75655.93430422647,5,None,1,1,6.0,17.0,2,4.0
1,1,4,None,41,1.0,1,1,6.0,3.0,2,None
2,1,4,116300.33322583162,36,None,1,1,6.0,18.0,2,4.0
1,2,4,-8500.0,36,1.0,1,1,6.0,16.0,2,4.0
8,2,4,-8500.0,37,None,1,1,5.0,None,2,2.0
1,1,4,63728.64738644418,17,6.0,1,1,None,18.0,2,4.0
9,1,4,None,39,3.0,1,1,6.0,9.0,2,4.0
1,2,3,19785.748842554785,42,None,1,1,2.0,20.0,2,4.0
1,1,4,18261.021941701594,27,1.0,1,1,6.0,13.0,2,None
1,2,3,None,13,None,1,1,3.0,12.0,2,4.0
1,1,4,-8500.0,1,1.0,1,1,5.0,16.0,1,4.0
1,2,3,None,48,None,1,1,1.0,1.0,2,None
2,2,4,-8500.0,17,None,1,1,6.0,11.0,2,1.0
1,1,4,14751.805028257222,36,1.0,4,1,1.0,20.0,2,4.0
1,2,4,-8500.0,20,None,1,1,None,19.0,2,4.0
9,2,3,-8500.0,48,None,1,1,3.0,20.0,2,None
1,2,4,85191.59861862937,34,1.0,1,1,6.0,11.0,2,4.0
1,1,3,-8500.0,26,1.0,1,1,1.0,21.0,2,4.0
9,1,4,53489.795471209065,47,1.0,1,1,1.0,16.0,2,4.0
1,1,4,43541.168497038,36,1.0,1,1,6.0,13.0,2,4.0
1,2,4,82603.12414716021,36,1.0,1,1,6.0,18.0,2,4.0
1,2,4,102363.40611641535,17,1.0,1,1,6.0,22.0,2,4.0
1,2,4,57244.34867693616,34,None,1,1,6.0,20.0,2,4.0
1,2,4,44637.05839953904,45,1.0,1,1,1.0,16.0,2,4.0
6,1,3,127645.49192681607,48,1.0,1,1,6.0,22.0,2,4.0
1,1,4,68626.24720638007,17,2.0,1,1,1.0,21.0,2,4.0
1,2,2,75269.67143234664,31,1.0,1,1,5.0,4.0,2,4.0
1,2,4,None,36,1.0,1,1,None,19.0,2,4.0
1,1,2,29854.636867477704,24,None,1,1,1.0,21.0,2,4.0
1,1,4,57957.69472974245,36,1.0,1,1,6.0,19.0,2,4.0
1,1,4,99679.11713555492,45,None,1,1,6.0,19.0,1,None
1,2,3,-6373.683671142535,42,1.0,1,1,1.0,22.0,2,4.0
1,2,4,-8500.0,39,3.0,1,1,1.0,16.0,2,4.0
1,2,4,205886.7565203421,39,3.0,1,1,1.0,19.0,2,4.0
1,2,3,None,26,4.0,1,1,None,16.0,1,4.0
9,1,4,-8500.0,37,None,1,1,6.0,23.0,2,None
1,2,4,105378.0234133231,27,6.0,1,1,6.0,17.0,2,4.0
1,1,4,143063.45884355117,39,1.0,1,1,6.0,24.0,2,None
1,2,3,64272.64468356865,48,None,1,1,5.0,14.0,2,4.0
1,2,4,30720.307505461133,37,1.0,1,1,1.0,21.0,2,4.0
