RAC1P,SEX,REGION,PINCP,ST,COW,CIT,NATIVITY,MSP,SCHL,DIS,MIL
1,1,4,170394.66998996004,21,None,1,1,6.0,19.0,2,4.0
2,1,3,1583.113041036544,4,1.0,1,1,6.0,21.0,2,4.0
9,1,4,81579.79880499048,53,1.0,1,2,None,21.0,2,4.0
1,1,3,38825.83158684002,6,None,1,1,6.0,23.0,2,4.0
1,1,4,24428.97341320716,34,1.0,1,1,1.0,17.0,2,4.0
1,2,4,56486.67097604617,36,1.0,1,1,6.0,21.0,2,4.0
1,2,3,None,18,4.0,1,1,1.0,22.0,2,None
1,2,4,-8500.0,49,3.0,1,1,4.0,21.0,2,None
2,1,3,133053.35588825273,4,1.0,1,1,None,9.0,2,4.0
1,1,2,15967.081395254583,17,None,1,1,6.0,22.0,2,4.0
1,2,3,25194.778361046832,18,None,1,1,6.0,12.0,2,4.0
9,2,4,-8500.0,51,1.0,1,1,1.0,16.0,2,4.0
9,1,2,None,37,1.0,3,1,6.0,12.0,2,4.0
1,1,4,43304.531616311,51,None,1,1,6.0,16.0,2,4.0
1,1,4,48285.72998931296,42,1.0,1,1,6.0,22.0,2,4.0
1,1,4,50752.8145672032,56,None,1,1,6.0,16.0,2,4.0
1,1,3,66688.20454302855,48,None,1,1,1.0,21.0,2,4.0
8,1,3,73678.4154878846,48,1.0,1,1,6.0,14.0,2,None
6,2,3,55129.62760953195,6,1.0,1,1,6.0,21.0,2,4.0
9,1,4,None,36,1.0,4,1,1.0,1.0,2,4.0
1,2,4,-7712.206981644093,9,None,1,1,6.0,14.0,2,1.0
8,1,3,-3938.672411892985,6,8.0,5,1,1.0,16.0,2,4.0
1,1,4,-4915.03607550577,36,1.0,1,1,1.0,21.0,2,4.0
1,1,2,75743.6367167935,17,1.0,1,1,5.0,14.0,1,None
1,1,4,27256.112561340426,53,None,1,1,None,16.0,2,4.0
1,2,4,-8500.0,36,None,1,1,1.0,21.0,2,4.0
1,2,4,111224.9023776094,39,None,1,1,None,21.0,2,4.0
1,2,4,73420.75823089968,47,None,1,1,None,19.0,1,4.0
4,2,3,19259.016564381745,48,None,1,1,1.0,14.0,2,4.0
1,1,4,None,47,3.0,1,1,6.0,18.0,2,4.0
9,1,4,130832.56878494562,51,None,1,1,6.0,20.0,2,2.0
1,1,3,None,6,8.0,1,1,1.0,16.0,2,4.0
2,2,3,117703.73167286758,48,9.0,1,1,6.0,18.0,2,4.0
1,2,4,None,27,None,1,1,6.0,19.0,2,4.0
1,2,3,78371.49737060284,6,1.0,1,1,6.0,17.0,2,4.0
1,1,4,-8500.0,19,1.0,1,1,1.0,19.0,2,4.0
6,2,3,None,6,None,4,1,4.0,18.0,2,4.0
1,2,3,142741.55036364068,48,1.0,1,1,None,16.0,2,4.0
1,1,2,91848.71212794913,45,1.0,1,1,None,16.0,2,4.0
1,2,3,115030.2888303242,6,None,1,1,1.0,18.0,2,4.0
2,1,4,34171.43457504153,39,None,1,1,None,13.0,2,4.0
1,2,4,20967.6272212366,36,8.0,1,1,1.0,21.0,2,4.0
1,1,2,94545.1736768312,33,1.0,1,1,6.0,19.0,2,4.0
1,2,4,-8500.0,42,1.0,1,1,1.0,21.0,1,4.0
1,1,4,67374.39107510485,36,None,1,1,1.0,18.0,2,None
1,2,4,None,51,1.0,1,1,3.0,16.0,2,4.0
1,1,4,14692.868539942254,22,6.0,1,1,1.0,21.0,2,4.0
1,2,4,132069.07287232907,46,1.0,1,1,1.0,18.0,2,None
1,2,4,180716.88440714224,39,1.0,1,1,1.0,23.0,2,4.0
1,1,2,-8500.0,17,None,1,1,6.0,19.0,2,4.0
9,2,4,52974.63573870798,42,None,1,1,4.0,18.0,2,4.0
2,2,3,29939.02470378336,48,None,1,1,6.0,10.0,2,None
2,2,2,33441.01475572524,45,2.0,1,1,1.0,16.0,2,4.0
1,2,4,-8500.0,36,None,1,1,6.0,1.0,2,4.0
6,2,4,-3985.1452591064008,42,None,1,1,4.0,19.0,2,None
1,2,3,-8500.0,4,None,1,1,1.0,22.0,2,4.0
2,2,2,50863.95085843623,37,None,1,1,None,22.0,2,4.0
9,1,4,-8500.0,36,1.0,1,1,1.0,21.0,1,4.0
9,2,3,None,6,1.0,1,1,6.0,21.0,2,4.0
1,1,4,-1959.2579049555789,47,None,1,1,5.0,16.0,2,4.0
1,2,3,None,18,1.0,1,1,1.0,19.0,2,4.0
1,1,4,47461.37371182787,51,None,1,1,1.0,9.0,2,None
7,2,3,None,6,1.0,1,1,6.0,21.0,2,4.0
1,1,2,None,33,1.0,1,1,1.0,14.0,2,4.0
1,2,4,-8500.0,51,1.0,1,1,6.0,18.0,2,4.0
1,2,4,60648.25325429984,36,4.0,1,1,6.0,19.0,2,4.0
1,1,4,None,53,None,1,1,6.0,16.0,1,4.0
1,2,4,None,51,None,1,1,None,1.0,2,1.0
1,1,4,47259.510965969865,49,1.0,1,1,5.0,17.0,2,4.0
1,1,4,22672.74655169916,42,2.0,4,1,None,16.0,2,4.0
1,2,4,32233.78417676865,53,None,1,1,4.0,4.0,2,1.0
1,2,4,94135.31002861226,22,8.0,1,1,1.0,21.0,2,4.0
1,2,4,103582.87269531137,42,1.0,1,1,1.0,21.0,2,4.0
1,2,4,61763.14584766706,29,8.0,1,1,1.0,21.0,2,4.0
1,1,4,-8500.0,53,None,1,1,4.0,20.0,2,None
1,2,4,None,39,None,1,1,6.0,19.0,2,4.0
1,2,4,85721.2300121203,36,None,1,1,6.0,11.0,2,4.0
1,2,4,150080.66169811017,21,2.0,1,1,1.0,19.0,2,4.0
1,2,2,-3876.180639989492,72,2.0,1,1,6.0,21.0,2,4.0
1,2,3,None,6,4.0,1,1,6.0,22.0,2,4.0
1,2,4,82208.04547587203,36,None,1,1,3.0,3.0,2,4.0
1,2,4,49257.30577698644,51,None,1,1,6.0,8.0,2,4.0
1,1,3,135079.1596319346,26,1.0,1,1,6.0,16.0,2,4.0
8,1,3,84829.41919062822,6,None,1,1,6.0,4.0,2,4.0
1,2,2,11581.803843995913,37,1.0,1,1,1.0,22.0,2,4.0
1,2,2,None,28,1.0,1,1,1.0,22.0,2,4.0
1,1,2,None,72,None,1,1,6.0,14.0,2,2.0
9,2,3,26083.040297876607,4,3.0,1,1,1.0,21.0,2,4.0
1,2,3,66348.07568371533,6,2.0,1,1,1.0,19.0,2,None
9,2,3,3401.8960363402875,48,1.0,1,1,None,14.0,2,4.0
1,2,3,9311.236967390534,6,6.0,1,1,1.0,16.0,2,4.0
1,1,4,20134.60051273745,36,None,1,1,6.0,19.0,1,None
8,1,4,63116.363601833626,36,None,1,1,None,17.0,2,4.0
1,2,3,None,26,None,1,1,1.0,19.0,2,4.0
1,1,3,95254.89967296211,6,7.0,1,1,1.0,19.0,2,4.0
1,1,3,30040.51648688062,26,1.0,1,1,6.0,21.0,2,4.0
4,1,4,78126.39653511674,42,1.0,1,1,6.0,13.0,2,None
1,1,4,-8500.0,53,None,1,1,6.0,21.0,2,4.0
1,1,4,61630.26983806695,25,1.0,1,1,6.0,20.0,2,4.0
1,1,4,None,51,1.0,1,1,1.0,21.0,2,None
1,1,4,61984.41720239559,56,None,1,1,1.0,22.0,2,None
9,2,4,-7667.737679173879,42,1.0,3,1,6.0,20.0,2,4.0
2,2,3,-8500.0,6,None,1,1,6.0,4.0,2,4.0
1,1,3,168472.71820406773,6,None,1,1,None,9.0,2,4.0
9,1,3,124531.41433327657,6,1.0,1,2,None,24.0,2,4.0
9,2,4,108041.34219973776,51,None,1,1,None,4.0,2,4.0
1,1,4,-8500.0,8,None,1,1,None,7.0,2,4.0
9,2,4,-8500.0,53,None,1,1,6.0,19.0,1,4.0
6,1,3,78658.99008063144,6,1.0,1,1,6.0,16.0,2,4.0
1,1,4,None,53,None,1,1,None,16.0,2,4.0
1,1,2,36217.037909312334,40,1.0,1,1,1.0,20.0,2,4.0
1,2,4,47542.12005322038,42,None,1,1,5.0,19.0,2,4.0
1,2,3,45305.297297757184,41,None,1,1,None,22.0,2,None
1,1,3,130218.23251431968,6,6.0,1,1,1.0,16.0,2,4.0
1,2,4,154477.41359239764,51,8.0,1,1,6.0,21.0,2,4.0
7,1,3,-5764.754628943047,48,None,1,1,6.0,23.0,2,4.0
1,1,4,1207.7504928275666,29,1.0,1,1,None,2.0,2,4.0
1,2,4,1812.661958369012,56,1.0,1,1,6.0,21.0,2,4.0
9,1,4,None,42,1.0,1,1,3.0,13.0,2,4.0
8,2,3,126560.70851480996,6,1.0,1,1,1.0,20.0,2,4.0
1,1,4,134716.92924198354,56,None,1,1,6.0,15.0,2,None
1,1,4,-8500.0,8,None,1,1,None,9.0,2,4.0
1,2,4,-8500.0,42,1.0,1,1,6.0,16.0,2,4.0
1,2,4,119584.62811895677,8,1.0,1,1,1.0,16.0,2,4.0
9,2,4,-8500.0,51,1.0,1,1,None,16.0,2,4.0
1,2,4,87972.67087591047,56,1.0,1,1,6.0,17.0,2,4.0
1,2,3,64153.92372214002,48,1.0,1,1,5.0,14.0,2,4.0
1,2,4,None,56,1.0,1,1,6.0,21.0,2,4.0
1,1,4,25635.78556717666,25,None,1,1,None,5.0,2,1.0
1,2,3,-8027.897592315676,5,None,5,2,None,19.0,1,4.0
1,2,4,133157.0265913965,42,1.0,1,1,1.0,21.0,2,4.0
1,2,4,None,23,1.0,1,1,6.0,19.0,2,4.0
1,2,4,None,39,1.0,1,1,3.0,22.0,2,4.0
9,2,3,None,26,None,1,1,1.0,21.0,2,None
1,1,4,-8500.0,27,None,1,1,3.0,5.0,1,4.0
9,1,4,5402.734357705864,36,None,1,1,None,15.0,2,4.0
2,2,4,-8500.0,39,1.0,5,2,1.0,19.0,2,4.0
1,1,2,56893.18509672059,37,None,1,1,1.0,16.0,2,4.0
1,1,3,-8500.0,6,1.0,1,2,6.0,21.0,2,4.0
2,2,3,20060.70337418288,6,1.0,1,1,1.0,16.0,2,4.0
4,1,3,-8500.0,48,None,1,1,1.0,22.0,2,4.0
1,2,4,20593.305953328785,42,None,1,1,6.0,21.0,2,4.0
2,2,4,-8500.0,36,None,1,1,5.0,19.0,1,2.0
1,2,3,-8500.0,6,1.0,1,1,None,19.0,2,4.0
2,2,3,None,6,9.0,1,1,1.0,21.0,2,4.0
1,2,4,None,36,1.0,1,1,6.0,16.0,2,4.0
4,2,4,112738.71174673784,39,1.0,1,1,1.0,14.0,1,4.0
1,1,2,-8500.0,37,None,1,1,1.0,22.0,2,4.0
8,1,2,88563.63837022052,37,1.0,1,1,6.0,22.0,2,4.0
9,2,4,16050.894746183943,8,1.0,4,1,1.0,16.0,2,4.0
2,2,4,-8500.0,42,1.0,1,1,None,19.0,2,4.0
9,2,4,49546.00276497941,56,1.0,1,1,1.0,1.0,2,4.0
1,2,4,14699.58393525385,23,1.0,1,1,1.0,21.0,2,4.0
9,2,4,-8500.0,39,None,1,1,3.0,20.0,2,4.0
1,2,4,None,39,1.0,1,1,None,16.0,2,4.0
6,2,3,None,6,1.0,1,1,6.0,21.0,2,4.0
1,2,4,109676.90753007492,51,1.0,1,1,1.0,16.0,2,4.0
1,1,2,-8500.0,37,None,1,1,4.0,17.0,2,1.0
9,1,4,None,56,2.0,1,1,2.0,19.0,2,4.0
1,2,4,105989.57407549264,27,1.0,1,1,1.0,16.0,2,4.0
9,1,3,102671.16280130883,6,2.0,1,1,1.0,16.0,2,4.0
1,1,3,40015.63888542721,26,2.0,1,1,6.0,21.0,2,4.0
1,2,4,-8500.0,25,1.0,1,1,6.0,22.0,1,4.0
1,1,4,58470.94941508092,56,1.0,1,1,1.0,16.0,2,4.0
4,2,4,-8500.0,36,1.0,1,1,6.0,19.0,2,4.0
9,2,3,46406.03418713463,6,1.0,1,1,6.0,20.0,2,4.0
1,2,3,-7771.807254754865,26,1.0,1,1,1.0,16.0,2,4.0
1,1,4,72374.24087906192,36,None,4,1,6.0,18.0,2,None
1,1,3,85588.95945324999,26,None,1,1,4.0,16.0,2,4.0
8,2,4,30558.23277279667,25,None,1,1,6.0,8.0,2,4.0
1,1,3,-8500.0,41,None,1,1,None,20.0,2,1.0
1,2,3,58434.79613272179,6,1.0,1,1,6.0,20.0,2,4.0
1,1,3,72042.76133719206,32,1.0,1,1,1.0,22.0,2,4.0
1,1,4,84025.81240737495,42,1.0,1,1,6.0,21.0,2,4.0
9,1,4,-8500.0,25,None,1,1,6.0,17.0,2,4.0
1,1,3,-8500.0,6,None,1,1,1.0,16.0,2,4.0
1,2,3,-8500.0,26,None,1,1,6.0,21.0,2,4.0
1,1,4,66621.72952405798,36,5.0,1,1,6.0,21.0,2,4.0
1,1,4,29600.028848392954,56,8.0,1,1,1.0,16.0,2,4.0
1,2,4,None,42,None,1,1,6.0,4.0,2,4.0
1,1,4,-8500.0,56,1.0,1,1,None,16.0,2,4.0
9,1,3,None,48,None,1,1,1.0,18.0,2,4.0
8,1,3,33795.025748742584,48,1.0,1,1,None,11.0,2,4.0
1,2,2,82319.78652696469,16,None,1,1,None,20.0,2,4.0
1,2,3,63785.55750221363,48,1.0,1,1,5.0,21.0,2,4.0
1,1,3,60993.4266381246,6,1.0,1,1,1.0,1.0,2,4.0
1,2,3,-8500.0,48,1.0,1,1,6.0,21.0,1,4.0
9,2,3,None,6,None,1,1,1.0,None,2,None
1,1,4,34671.60269824306,39,1.0,1,1,6.0,3.0,2,4.0
1,1,4,-8500.0,36,1.0,1,1,None,19.0,2,4.0
1,1,4,109011.83714330148,51,1.0,1,1,1.0,19.0,2,4.0
1,1,3,31557.673645902767,6,1.0,1,1,6.0,16.0,2,4.0
1,2,2,-3169.819999501793,37,None,1,1,1.0,None,2,4.0
1,1,3,11590.205342904212,26,6.0,1,1,6.0,16.0,2,4.0
1,1,2,-5423.904551966589,28,1.0,1,1,1.0,19.0,2,4.0
1,1,3,86337.67100831048,6,6.0,1,1,1.0,19.0,2,4.0
1,1,3,34514.79210404923,48,1.0,1,1,1.0,1.0,2,4.0
1,1,4,17196.506762137706,36,None,1,1,6.0,11.0,2,4.0
2,2,4,-8500.0,25,None,1,1,4.0,4.0,2,4.0
1,1,4,56767.22019835673,56,None,1,1,None,18.0,2,4.0
1,2,4,-8500.0,56,1.0,1,1,6.0,21.0,2,4.0
8,2,4,108641.48905543968,39,None,5,1,None,1.0,2,4.0
9,1,3,120559.26630932125,6,1.0,1,1,None,4.0,2,4.0
9,2,4,19855.394428710963,19,None,1,1,6.0,24.0,2,4.0
8,1,2,115075.13710299152,37,None,1,1,6.0,21.0,2,4.0
9,1,4,None,36,1.0,1,1,6.0,21.0,2,4.0
9,2,4,-8500.0,29,1.0,1,1,1.0,16.0,2,4.0
2,2,4,-8500.0,25,None,1,1,1.0,12.0,2,4.0
6,2,3,-8500.0,26,8.0,1,1,None,None,2,4.0
1,1,2,128644.66662579824,40,1.0,1,1,6.0,17.0,2,4.0
2,1,2,20706.02245853515,40,1.0,1,1,None,16.0,2,4.0
1,2,4,135892.18739178826,36,1.0,1,1,5.0,16.0,2,4.0
1,2,4,-8500.0,25,None,1,1,6.0,22.0,2,1.0
1,2,4,-4772.046637456682,42,1.0,1,1,1.0,None,2,4.0
1,2,4,None,56,1.0,1,1,1.0,16.0,2,4.0
1,2,3,39034.27951317583,6,None,1,1,5.0,18.0,2,2.0
1,1,4,61337.851242259705,42,2.0,1,1,6.0,2.0,2,4.0
1,1,4,None,51,None,1,1,1.0,22.0,2,4.0
1,2,2,None,37,1.0,4,1,1.0,20.0,2,4.0
1,2,3,62788.28191870919,26,1.0,1,1,1.0,4.0,2,None
9,2,4,64423.846263517815,42,None,1,1,1.0,18.0,2,1.0
1,2,4,81588.60488281629,56,1.0,1,1,6.0,17.0,2,4.0
1,1,3,16383.668655622145,48,None,1,1,6.0,19.0,2,4.0
1,2,4,76195.24034861324,42,1.0,1,1,6.0,16.0,2,4.0
4,2,3,3110.5466583784078,6,None,1,1,5.0,23.0,1,None
2,2,3,None,48,None,1,1,1.0,22.0,1,None
1,2,3,None,48,1.0,1,1,6.0,19.0,2,4.0
1,1,4,101488.29419646224,25,8.0,1,1,1.0,22.0,2,4.0
8,1,4,73563.65578036055,36,None,5,1,None,4.0,2,4.0
1,2,3,11490.18880637519,48,None,1,1,6.0,16.0,1,4.0
1,1,4,None,56,1.0,1,1,6.0,16.0,1,4.0
1,2,4,-2523.6523060870604,8,None,1,1,None,18.0,2,1.0
1,1,3,79659.89344993107,41,None,1,1,1.0,21.0,2,4.0
9,1,3,191693.7315148127,6,None,4,2,6.0,20.0,2,4.0
1,1,4,-8500.0,36,1.0,1,1,1.0,21.0,2,4.0
1,2,3,109333.72611230495,41,1.0,1,1,1.0,12.0,2,None
1,1,3,126321.08549363224,48,1.0,1,1,1.0,21.0,2,4.0
1,2,3,5264.27255934439,6,1.0,1,1,1.0,22.0,2,4.0
9,2,3,-8500.0,6,None,1,1,5.0,4.0,2,4.0
1,1,3,64507.82045942785,6,1.0,4,1,1.0,16.0,2,4.0
1,2,4,-8500.0,29,None,1,1,6.0,17.0,2,None
1,2,4,151917.87044657284,29,1.0,1,1,1.0,22.0,2,4.0
2,1,4,152992.46588612234,51,2.0,1,1,6.0,9.0,2,4.0
1,2,4,None,25,8.0,1,1,1.0,16.0,2,4.0
1,1,4,45351.28344617636,42,1.0,1,1,6.0,22.0,2,4.0
1,2,3,107410.00637275189,48,1.0,1,1,1.0,19.0,2,4.0
1,2,3,143744.17939577598,6,1.0,1,1,4.0,21.0,2,4.0
1,2,4,68821.95048400771,56,1.0,1,1,1.0,19.0,2,4.0
1,2,4,-8500.0,36,1.0,1,1,1.0,21.0,2,4.0
6,1,3,56394.11014680455,26,6.0,1,1,1.0,14.0,2,4.0
1,2,3,-8500.0,26,None,1,1,1.0,21.0,2,4.0
1,2,3,82662.28447235038,26,1.0,1,1,None,19.0,2,4.0
1,2,4,13194.151590511356,39,1.0,1,1,None,3.0,1,None
1,1,4,None,51,8.0,1,1,1.0,16.0,2,4.0
1,2,3,None,48,1.0,1,1,1.0,18.0,2,4.0
2,1,4,63016.02154353866,36,None,1,1,None,17.0,2,None
1,1,3,99337.98603708862,48,None,1,1,6.0,21.0,2,2.0
1,2,4,-8500.0,25,1.0,1,1,6.0,22.0,2,4.0
1,2,4,102658.85258997625,36,None,1,1,6.0,19.0,2,4.0
1,2,3,91611.3100661,6,1.0,1,1,6.0,22.0,2,4.0
1,2,4,-8274.489400279861,31,7.0,1,1,6.0,16.0,2,4.0
1,2,4,862.4516980597837,36,1.0,1,1,None,19.0,2,4.0
9,1,4,104976.07304729428,36,None,1,1,6.0,18.0,2,4.0
1,2,3,-8500.0,6,None,1,1,4.0,21.0,2,4.0
1,2,3,-8500.0,48,None,1,1,1.0,21.0,2,4.0
6,2,3,79292.94851501871,6,2.0,3,2,1.0,19.0,2,4.0
1,1,4,95995.73561714296,19,None,1,1,6.0,17.0,2,None
1,2,4,None,36,1.0,1,1,1.0,16.0,2,4.0
1,1,3,-8500.0,6,None,1,1,1.0,20.0,2,4.0
1,1,4,122272.3187293626,23,1.0,1,1,1.0,21.0,2,4.0
9,2,3,56190.16646202379,6,None,1,1,None,17.0,2,4.0
4,1,3,142378.6000411557,6,None,1,1,6.0,1.0,2,2.0
1,1,4,71077.62485477606,25,None,1,1,1.0,21.0,2,4.0
1,2,4,12652.593411577527,36,1.0,1,1,6.0,19.0,2,4.0
1,2,3,94622.78277515544,26,2.0,1,1,1.0,21.0,2,4.0
1,2,3,205159.8204585716,6,None,1,1,4.0,4.0,2,None
1,1,3,140995.92608139152,6,None,1,1,None,18.0,2,None
1,2,3,3684.108876079517,26,None,1,1,6.0,16.0,2,4.0
1,2,4,128380.520098276,39,None,1,1,6.0,None,2,4.0
9,1,3,92967.52429785726,26,None,1,1,4.0,6.0,2,None
1,2,2,62525.288611967975,37,1.0,1,1,None,21.0,2,4.0
1,2,3,8894.555991107787,26,None,1,1,1.0,14.0,1,4.0
9,1,4,189070.94530433044,42,1.0,4,1,1.0,18.0,2,4.0
1,1,3,57808.08893558338,48,1.0,1,1,None,16.0,2,4.0
1,2,4,None,39,2.0,1,1,1.0,22.0,2,4.0
1,1,4,26469.111054937646,31,1.0,1,1,1.0,20.0,2,None
1,1,4,None,19,None,1,1,1.0,None,2,4.0
1,2,4,22308.761267563823,51,1.0,1,1,6.0,22.0,2,4.0
1,1,2,-6842.606876339727,37,1.0,1,1,5.0,20.0,2,4.0
1,1,4,229221.1165155001,23,1.0,1,1,1.0,16.0,2,4.0
1,1,3,77919.68645424249,6,1.0,1,1,None,21.0,2,4.0
2,1,3,-8500.0,48,None,1,1,4.0,13.0,2,1.0
1,2,3,None,41,None,1,1,2.0,16.0,2,4.0
2,1,3,146501.78743916808,6,1.0,1,1,1.0,16.0,2,4.0
1,1,4,179555.07016248838,29,1.0,1,1,6.0,7.0,2,4.0
1,1,4,38423.39401944161,39,1.0,1,1,None,19.0,2,4.0
3,1,3,10232.52964711035,48,None,1,1,1.0,18.0,2,4.0
1,2,4,754.8406652566628,51,1.0,1,1,6.0,22.0,2,4.0
1,2,4,5692.527015617263,39,1.0,1,1,1.0,21.0,2,4.0
1,2,2,105636.96980262594,37,1.0,1,1,None,22.0,2,4.0
1,2,3,9894.874519175197,26,1.0,1,1,6.0,21.0,2,4.0
8,2,4,91061.11373296936,42,1.0,1,1,None,22.0,2,4.0
1,2,3,-8500.0,48,2.0,1,1,5.0,21.0,2,4.0
9,1,4,11410.946779366355,39,1.0,4,1,1.0,21.0,2,4.0
8,2,4,-8500.0,30,None,1,1,6.0,2.0,2,1.0
1,2,4,-8500.0,39,1.0,1,1,1.0,22.0,2,4.0
9,2,4,None,51,2.0,1,1,1.0,21.0,2,None
1,2,2,-8500.0,40,1.0,1,1,6.0,16.0,2,4.0
9,1,3,-8500.0,48,None,1,1,6.0,4.0,1,4.0
1,2,4,95755.36379516924,42,1.0,1,1,6.0,16.0,2,4.0
9,2,4,32552.312403695487,36,1.0,1,1,6.0,22.0,2,4.0
1,1,4,150819.55931263903,51,None,1,1,4.0,19.0,2,4.0
1,2,4,22375.84905108653,39,1.0,1,1,1.0,16.0,2,4.0
4,1,3,75729.49789538347,6,1.0,1,1,1.0,19.0,2,4.0
2,2,3,50461.65237173959,48,None,5,1,6.0,17.0,2,4.0
1,2,3,135894.91402625688,48,4.0,1,1,6.0,17.0,2,4.0
1,1,4,-8500.0,36,1.0,4,1,None,20.0,2,None
1,2,4,40823.10305894399,36,None,4,1,6.0,6.0,2,4.0
