RAC1P,SEX,REGION,PINCP,ST,COW,CIT,NATIVITY,MSP,SCHL,DIS,MIL
1,2,4,55669.618708678725,53,None,1,1,None,22.0,2,4.0
1,1,4,11018.358011033342,37,1.0,1,1,6.0,11.0,2,4.0
1,2,4,98204.51661369804,26,None,1,1,1.0,22.0,2,4.0
1,2,3,57518.33401783635,27,1.0,1,1,6.0,4.0,2,4.0
1,2,3,-8500.0,48,1.0,1,1,6.0,21.0,2,4.0
1,1,3,125859.10724885704,50,1.0,1,1,1.0,19.0,2,4.0
1,2,4,-8500.0,40,None,1,1,5.0,13.0,2,None
1,1,4,None,39,1.0,1,1,6.0,21.0,2,4.0
1,2,3,None,27,1.0,1,1,1.0,19.0,2,4.0
1,1,4,119823.01089867168,47,1.0,1,1,4.0,19.0,2,4.0
9,1,4,-7180.560907578481,37,None,1,1,1.0,21.0,2,4.0
2,2,3,89879.88266330649,42,1.0,1,1,1.0,18.0,2,4.0
8,1,2,60828.637463603016,4,None,1,1,1.0,21.0,2,4.0
1,2,3,90539.3340741089,27,1.0,1,1,1.0,16.0,2,4.0
1,1,4,1313.44762975708,34,None,1,1,5.0,21.0,2,None
1,1,2,None,23,1.0,1,1,1.0,18.0,2,4.0
1,1,3,27166.475193205457,42,1.0,1,1,6.0,21.0,1,4.0
9,2,4,None,56,3.0,1,1,1.0,20.0,2,4.0
1,2,3,-3601.003404192153,48,None,1,1,6.0,1.0,2,4.0
1,1,1,170977.12897951622,44,8.0,1,1,1.0,16.0,2,4.0
1,2,4,1874.4540763375264,17,None,1,1,1.0,16.0,2,4.0
2,2,2,4687.251144229071,1,4.0,1,1,1.0,21.0,2,4.0
1,1,3,-8500.0,48,1.0,1,1,1.0,21.0,1,4.0
1,1,4,35386.0168983773,47,None,1,1,1.0,4.0,2,3.0
1,2,2,42487.19481652557,24,1.0,1,1,1.0,22.0,2,4.0
1,2,3,24249.747902238,48,6.0,1,1,1.0,19.0,2,4.0
9,2,4,-8500.0,39,None,1,1,None,1.0,2,1.0
9,2,4,32107.776490110933,47,None,1,1,1.0,20.0,2,4.0
6,1,4,168484.41576504288,53,1.0,1,1,6.0,12.0,2,None
1,2,2,-8500.0,24,1.0,1,1,1.0,21.0,2,4.0
1,1,4,-8500.0,26,None,1,1,5.0,19.0,2,4.0
1,2,4,119951.21004250189,37,8.0,1,1,1.0,16.0,2,4.0
1,1,4,-8500.0,17,1.0,1,1,None,19.0,2,1.0
1,1,4,49656.93824143914,39,1.0,1,1,1.0,1.0,2,4.0
9,1,2,-8500.0,24,None,1,2,6.0,21.0,2,4.0
1,1,4,-8500.0,53,1.0,1,1,6.0,21.0,2,4.0
1,1,2,65900.45140152711,72,None,1,1,5.0,21.0,2,4.0
1,2,4,76184.58566077238,56,1.0,1,1,6.0,19.0,2,4.0
9,1,4,52222.187301856175,39,5.0,1,1,1.0,22.0,2,4.0
2,2,3,-8500.0,48,None,1,1,None,19.0,2,4.0
1,2,4,128869.27005330753,35,1.0,1,1,6.0,19.0,2,4.0
1,1,3,57597.39326244661,29,None,1,1,6.0,18.0,2,4.0
9,1,2,None,24,2.0,1,1,1.0,19.0,2,4.0
1,2,4,71952.62226082566,17,None,1,1,1.0,19.0,2,4.0
1,1,4,81349.09206623577,40,None,1,1,6.0,22.0,2,4.0
1,1,4,27390.346582744056,39,1.0,1,1,6.0,19.0,2,4.0
4,2,4,55638.46631951344,17,1.0,1,1,5.0,16.0,2,4.0
1,2,3,-8500.0,27,None,1,1,1.0,19.0,2,4.0
1,1,4,-8500.0,37,1.0,1,1,1.0,21.0,2,4.0
4,2,4,166926.33369099794,39,1.0,1,1,1.0,14.0,2,4.0
1,2,4,None,34,None,1,1,None,4.0,2,1.0
9,2,3,None,36,None,1,1,None,14.0,2,None
1,2,2,8446.906573667467,4,None,1,1,4.0,1.0,2,4.0
1,1,3,123923.68820340392,42,None,1,1,5.0,23.0,2,None
1,1,3,64979.73908099249,42,1.0,1,1,1.0,18.0,1,4.0
1,1,2,106461.42124591928,24,1.0,1,1,1.0,22.0,2,4.0
1,2,4,54683.93694897805,26,3.0,1,1,4.0,1.0,2,4.0
1,1,3,41048.72753659882,36,None,1,1,1.0,14.0,2,4.0
1,1,2,84903.29922114543,24,2.0,1,1,6.0,19.0,2,4.0
1,1,2,9549.359461528758,30,1.0,1,1,6.0,12.0,2,4.0
6,2,4,None,17,None,1,1,None,17.0,2,4.0
9,1,2,-8500.0,1,1.0,1,1,1.0,20.0,2,4.0
1,2,4,26555.381265691634,39,1.0,1,1,6.0,18.0,2,4.0
1,1,4,None,47,6.0,1,1,1.0,16.0,2,4.0
1,1,4,7021.623703851386,26,8.0,1,1,6.0,21.0,2,4.0
1,2,4,None,17,1.0,1,1,6.0,20.0,2,4.0
1,1,4,176447.56173601668,32,None,1,1,1.0,20.0,2,4.0
1,2,4,-8500.0,26,None,1,1,5.0,19.0,2,None
1,2,4,16442.54701544687,17,2.0,1,1,1.0,16.0,2,4.0
1,1,4,62147.43753292861,17,2.0,1,1,6.0,None,2,4.0
9,2,3,-8500.0,13,None,1,1,1.0,1.0,2,4.0
1,2,3,127260.10546761852,13,1.0,1,1,6.0,22.0,2,4.0
1,1,2,None,4,1.0,1,1,6.0,20.0,2,4.0
1,2,4,None,56,3.0,1,1,None,12.0,2,4.0
6,1,3,-3988.7483555974686,29,None,1,1,5.0,17.0,2,4.0
1,1,4,4228.387947691015,26,None,1,1,6.0,21.0,1,4.0
1,2,3,26046.00943083042,13,None,1,1,None,21.0,2,4.0
1,1,3,56727.50147463315,36,1.0,1,1,1.0,20.0,1,4.0
1,1,3,31214.22520823418,13,None,1,1,6.0,22.0,2,4.0
1,1,4,51925.60790334422,39,1.0,1,1,1.0,None,2,None
1,1,4,17414.363776650232,47,1.0,1,1,1.0,21.0,1,4.0
1,2,3,-8500.0,15,None,1,1,None,21.0,2,4.0
2,2,3,70964.873713282,48,None,1,1,4.0,11.0,2,4.0
9,1,3,None,13,1.0,1,1,1.0,20.0,2,None
1,2,2,8336.978199622296,24,2.0,1,1,None,16.0,2,4.0
9,1,4,None,56,None,1,1,1.0,22.0,2,4.0
1,1,3,-626.2161231772261,36,1.0,1,1,1.0,22.0,2,4.0
6,2,4,-8500.0,37,3.0,1,1,6.0,21.0,2,4.0
1,2,2,50173.517856033024,1,None,1,1,2.0,16.0,2,4.0
1,2,4,None,56,None,1,1,6.0,16.0,2,4.0
4,1,4,57246.1826010367,34,1.0,1,1,1.0,18.0,2,4.0
1,2,4,63036.51218593976,37,1.0,4,2,1.0,18.0,2,4.0
1,2,4,20976.53255606978,39,6.0,1,1,6.0,19.0,2,4.0
1,2,2,946.3557646689223,19,1.0,1,1,None,20.0,2,4.0
1,1,3,None,48,None,1,1,1.0,21.0,2,4.0
1,2,4,122788.7513554242,56,8.0,1,1,1.0,16.0,2,4.0
1,1,4,105143.31772818616,34,2.0,1,1,1.0,16.0,2,4.0
9,1,3,9057.733574836544,13,None,1,1,6.0,4.0,2,1.0
1,2,2,34185.64153247593,23,None,1,1,None,24.0,2,4.0
1,2,2,49741.69731572998,4,1.0,1,1,1.0,19.0,2,4.0
1,2,4,-8500.0,39,None,1,1,6.0,16.0,2,4.0
9,2,4,74282.04603031157,26,None,1,1,5.0,None,2,4.0
1,2,2,-8500.0,4,None,1,1,None,21.0,2,4.0
1,2,4,20409.76812751705,37,None,1,1,1.0,18.0,2,None
1,2,4,27315.34078392188,53,1.0,1,1,4.0,4.0,2,None
1,2,4,123671.64504381738,40,1.0,1,1,6.0,16.0,2,4.0
2,1,4,37850.80123958781,37,1.0,1,1,1.0,20.0,2,4.0
6,2,4,-8500.0,37,1.0,1,1,None,20.0,2,4.0
1,2,3,1286.6924774377549,42,1.0,1,1,6.0,22.0,2,4.0
1,2,4,-8500.0,17,None,1,1,1.0,1.0,2,4.0
1,1,4,None,34,None,1,1,None,4.0,2,2.0
1,1,3,140955.91480374392,48,None,1,1,1.0,22.0,2,None
1,1,2,None,4,3.0,1,1,1.0,19.0,2,4.0
1,2,4,None,39,None,1,1,1.0,22.0,2,4.0
1,2,4,-8500.0,37,1.0,1,1,6.0,18.0,2,4.0
2,2,3,-8500.0,42,1.0,1,1,1.0,21.0,2,4.0
1,1,3,-8500.0,42,2.0,1,1,6.0,21.0,2,1.0
1,1,3,22162.797877902954,36,None,1,1,6.0,14.0,2,None
1,2,3,66967.07872996945,48,8.0,1,1,1.0,21.0,2,4.0
9,2,4,-8500.0,53,6.0,1,1,1.0,16.0,2,4.0
1,2,3,23371.264020927585,29,1.0,1,1,6.0,22.0,2,None
2,2,3,-8500.0,36,None,2,1,None,21.0,2,4.0
9,2,4,66401.8428254071,34,None,1,1,6.0,23.0,2,4.0
9,1,4,78531.79199142629,39,None,1,1,1.0,21.0,2,1.0
1,1,4,120042.95770002808,17,None,1,1,6.0,4.0,2,None
1,1,3,70382.50337971437,48,6.0,1,1,1.0,22.0,2,4.0
1,1,4,None,39,1.0,1,1,6.0,16.0,2,4.0
1,1,3,158735.26795022466,48,1.0,1,2,1.0,16.0,2,4.0
6,1,4,66682.6669528888,56,1.0,1,1,6.0,22.0,2,4.0
1,2,2,None,4,None,1,1,4.0,9.0,2,1.0
9,1,3,101731.45676349192,29,1.0,1,1,4.0,3.0,2,4.0
1,2,4,22305.33366865532,39,1.0,1,1,None,22.0,2,4.0
1,2,3,40972.13650441823,42,None,1,1,6.0,11.0,2,None
1,2,4,None,37,1.0,1,1,1.0,21.0,2,4.0
1,2,3,38779.51717099144,48,1.0,1,1,1.0,22.0,2,4.0
9,2,4,125815.3149185354,56,2.0,1,2,1.0,21.0,2,4.0
1,2,3,None,36,1.0,1,1,None,12.0,2,4.0
1,2,4,23936.49268458878,56,1.0,1,1,None,22.0,2,4.0
1,2,3,80991.42814431274,13,1.0,1,1,6.0,19.0,2,None
1,2,4,None,56,None,4,1,4.0,4.0,2,4.0
1,2,4,144.38562896822987,56,None,1,1,None,5.0,2,1.0
1,2,3,None,48,None,1,1,6.0,21.0,2,4.0
1,2,3,50523.77093446597,13,1.0,1,1,3.0,4.0,2,4.0
9,2,4,74423.47428615304,17,1.0,1,1,1.0,22.0,2,4.0
1,1,4,134383.64766026023,37,1.0,1,1,1.0,4.0,2,4.0
1,1,4,112579.03844840008,34,None,1,1,1.0,23.0,2,None
1,2,4,None,53,None,1,1,None,13.0,2,4.0
1,1,3,None,48,1.0,1,1,1.0,16.0,1,4.0
9,2,3,56938.21934048612,36,1.0,3,1,4.0,None,2,4.0
1,1,4,116508.7352181216,26,1.0,1,1,1.0,19.0,2,4.0
1,2,3,-742.1472538846283,42,None,1,1,1.0,24.0,2,None
1,2,2,16922.415786634207,1,1.0,1,1,6.0,10.0,2,4.0
1,2,3,None,48,5.0,1,1,None,18.0,2,4.0
2,2,4,26487.39118655669,39,1.0,1,2,4.0,21.0,2,4.0
1,2,3,-8500.0,29,1.0,1,1,6.0,19.0,1,4.0
1,2,3,11356.641244112412,27,1.0,1,1,1.0,16.0,2,4.0
1,2,4,None,39,None,1,1,5.0,19.0,2,4.0
6,1,4,96505.604552113,37,None,1,1,1.0,19.0,2,4.0
8,1,3,96221.64830997758,27,1.0,1,1,1.0,20.0,2,4.0
1,2,3,82228.8715207892,15,None,1,1,1.0,22.0,2,4.0
1,2,3,None,42,1.0,1,1,None,21.0,2,4.0
1,1,3,None,13,None,1,1,None,19.0,2,4.0
2,1,4,None,17,1.0,1,1,None,21.0,2,4.0
1,2,2,None,19,1.0,1,1,1.0,18.0,2,4.0
1,1,3,-8500.0,36,1.0,1,1,5.0,19.0,2,None
1,2,3,31010.338503681727,36,1.0,1,1,1.0,21.0,2,4.0
8,1,2,24728.538923499047,72,1.0,1,1,1.0,20.0,2,4.0
9,1,3,95988.9096572926,48,3.0,1,1,1.0,21.0,2,4.0
9,2,3,-4464.078408515459,29,None,1,1,6.0,21.0,2,None
1,2,4,43871.64760303038,17,None,1,1,5.0,5.0,2,4.0
1,2,3,None,48,None,1,1,6.0,22.0,2,4.0
2,2,3,None,36,1.0,1,1,1.0,11.0,2,4.0
1,1,4,128453.76699482618,39,1.0,1,1,6.0,20.0,2,4.0
1,2,4,49369.32770214337,6,None,1,2,1.0,22.0,2,4.0
1,2,4,63855.66409394826,6,3.0,1,1,6.0,19.0,2,4.0
1,2,4,49289.225388535626,37,1.0,1,1,1.0,16.0,2,4.0
1,1,4,82449.42549308938,39,None,1,1,1.0,16.0,2,None
1,1,4,-8500.0,17,3.0,4,1,1.0,22.0,2,4.0
1,1,4,56443.492013584495,34,6.0,1,1,1.0,21.0,2,4.0
1,1,4,-8500.0,17,None,1,1,6.0,1.0,2,4.0
4,2,4,61631.41327700822,39,2.0,1,1,1.0,16.0,2,4.0
4,1,4,None,6,None,4,1,None,20.0,2,4.0
1,2,4,10628.258419277314,6,None,1,1,1.0,12.0,2,None
1,1,4,80607.04369199295,37,None,1,1,None,16.0,2,4.0
1,1,4,None,12,3.0,1,1,1.0,None,2,4.0
2,1,4,114969.28755269342,12,2.0,1,1,1.0,11.0,2,None
1,1,4,93180.97931747348,17,None,1,1,1.0,1.0,2,4.0
9,2,4,-2510.24902974355,17,1.0,1,1,6.0,22.0,2,4.0
3,1,4,64845.83790047046,12,1.0,1,1,6.0,13.0,2,4.0
1,1,3,88741.88834671228,48,8.0,1,1,1.0,21.0,2,4.0
1,1,3,116896.20863341152,36,1.0,1,1,6.0,23.0,2,4.0
9,2,4,56433.21406462904,6,1.0,1,1,4.0,19.0,2,4.0
1,2,4,None,56,1.0,1,1,None,10.0,2,None
1,1,3,105627.53163474116,29,None,1,1,6.0,22.0,2,4.0
1,1,4,18489.46340340064,39,1.0,1,1,6.0,19.0,2,4.0
1,2,3,135726.83694617994,36,1.0,1,1,1.0,16.0,2,4.0
1,1,4,46820.61629531045,17,1.0,1,1,6.0,20.0,2,4.0
1,2,4,92111.94948189548,39,1.0,1,1,1.0,16.0,2,4.0
1,1,4,40692.99294725493,5,1.0,1,1,6.0,19.0,1,4.0
1,1,4,57106.26929746241,34,1.0,1,1,6.0,19.0,2,4.0
1,2,4,29676.430080851373,37,None,1,1,6.0,21.0,2,4.0
1,1,4,None,53,6.0,1,1,1.0,16.0,2,4.0
9,2,4,9938.148810672012,6,None,1,1,4.0,18.0,2,4.0
1,2,4,14655.013835746307,6,1.0,1,1,6.0,16.0,2,4.0
1,2,4,None,6,2.0,1,1,6.0,21.0,2,4.0
2,1,4,34195.067051823054,17,None,1,1,None,2.0,2,4.0
1,1,3,84648.3496080541,29,1.0,4,2,6.0,19.0,2,4.0
9,1,4,None,34,None,1,1,None,1.0,1,4.0
1,1,4,77687.58523680684,53,None,1,1,1.0,21.0,2,4.0
1,1,4,131999.08754708257,56,1.0,1,1,1.0,16.0,2,4.0
9,2,3,102668.09669033263,22,None,1,1,None,4.0,2,None
2,2,4,15838.880038486528,38,None,1,1,None,11.0,2,4.0
2,1,4,-8500.0,34,1.0,1,1,4.0,19.0,1,4.0
1,1,4,110796.74236345864,56,3.0,1,1,1.0,21.0,2,4.0
1,1,2,11191.5563006694,4,None,1,1,1.0,16.0,2,4.0
1,1,2,6691.089798264446,4,2.0,1,1,6.0,20.0,2,4.0
1,1,4,179610.88153251485,6,4.0,1,1,1.0,22.0,2,4.0
9,2,4,133076.15157418037,12,6.0,1,2,1.0,19.0,2,4.0
2,1,4,105645.80307777975,12,None,1,1,None,None,2,4.0
1,1,4,67307.29987362001,53,8.0,1,1,6.0,4.0,2,4.0
1,1,4,71408.90696717317,34,1.0,1,1,6.0,16.0,2,4.0
1,1,4,34087.1758851083,49,3.0,1,1,1.0,16.0,2,4.0
1,2,4,9940.292617616113,17,1.0,1,1,6.0,None,2,4.0
1,2,3,19572.805212798703,36,1.0,1,1,1.0,18.0,2,4.0
1,2,3,None,48,1.0,1,1,1.0,16.0,2,4.0
1,1,3,14015.349243750155,48,None,1,1,None,20.0,2,4.0
8,2,4,-8500.0,12,None,1,1,None,20.0,2,4.0
1,1,4,99732.64147863604,17,None,1,1,3.0,3.0,2,4.0
1,1,4,93231.53217803864,56,1.0,1,1,1.0,22.0,2,4.0
1,2,4,-8500.0,6,1.0,1,1,None,16.0,2,4.0
1,1,4,-5862.45723595345,37,None,1,1,1.0,20.0,2,4.0
1,1,4,131415.53864407208,6,1.0,1,1,6.0,20.0,2,None
1,1,3,48823.9037772914,48,None,1,1,4.0,4.0,2,1.0
1,2,4,4454.914728895637,17,None,1,1,6.0,None,2,4.0
1,2,3,20265.808842265527,48,None,1,1,6.0,20.0,2,None
4,1,4,-8500.0,17,1.0,1,2,3.0,4.0,2,1.0
1,2,3,55683.52322189654,22,1.0,1,1,5.0,4.0,2,4.0
1,1,2,None,4,None,1,1,6.0,21.0,1,None
1,1,4,39092.10052141869,53,1.0,1,1,6.0,14.0,2,4.0
1,2,4,-8500.0,56,None,1,1,1.0,19.0,2,4.0
1,1,4,41109.81427066159,12,None,1,1,6.0,23.0,2,4.0
9,2,4,None,6,5.0,4,1,1.0,16.0,2,4.0
1,1,4,12721.567525346418,39,5.0,1,1,6.0,20.0,2,4.0
1,2,3,120925.22271002826,10,None,1,1,1.0,7.0,2,4.0
1,1,4,None,34,None,1,1,4.0,10.0,2,4.0
1,2,3,114260.50955133936,36,1.0,1,1,None,21.0,2,4.0
9,1,4,57109.74884320923,17,1.0,1,1,None,21.0,2,4.0
9,1,3,None,29,1.0,1,1,5.0,22.0,2,4.0
4,1,3,86818.79342388175,48,7.0,1,1,1.0,21.0,2,4.0
1,2,4,41069.246870570605,17,1.0,1,1,None,5.0,2,4.0
9,2,4,-2602.452989170189,17,1.0,1,1,1.0,22.0,2,4.0
1,1,3,84592.28579567658,36,1.0,1,1,6.0,16.0,2,4.0
1,2,2,-8500.0,4,None,1,1,1.0,16.0,2,4.0
1,1,3,106491.37381015084,36,None,1,1,6.0,16.0,2,4.0
1,2,4,145591.65517891958,17,1.0,1,1,1.0,19.0,2,4.0
1,1,3,None,36,1.0,1,1,1.0,15.0,2,4.0
1,2,2,-8500.0,4,None,1,1,1.0,16.0,2,4.0
1,1,4,-8500.0,6,None,1,1,6.0,16.0,2,None
1,2,4,None,6,None,1,1,None,21.0,2,4.0
2,1,4,70468.19793852505,39,None,1,2,6.0,15.0,2,None
1,1,4,18086.94401685666,55,None,1,1,5.0,19.0,1,4.0
1,2,4,145080.68375751982,37,2.0,1,1,1.0,23.0,2,4.0
1,2,4,28492.962927068053,5,None,1,1,1.0,22.0,2,4.0
1,2,4,137611.53461314077,56,1.0,1,1,6.0,18.0,2,4.0
1,1,4,None,34,1.0,1,1,1.0,19.0,2,4.0
1,2,4,-8500.0,6,None,1,1,6.0,22.0,2,4.0
9,2,3,65769.05537042348,48,1.0,1,1,1.0,15.0,2,4.0
1,2,4,None,39,1.0,1,1,None,18.0,2,4.0
1,2,4,96457.7449605144,40,1.0,1,1,1.0,17.0,2,4.0
1,2,4,51813.21024384204,6,2.0,1,1,1.0,19.0,2,4.0
