RAC1P,SEX,REGION,PINCP,ST,COW,CIT,NATIVITY,MSP,SCHL,DIS,MIL
1,1,3,66920.15179813802,45,1.0,1,1,1.0,18.0,2,4.0
9,1,4,56889.345398800666,6,1.0,1,1,6.0,16.0,2,4.0
1,2,4,-8500.0,6,None,1,1,6.0,17.0,2,4.0
1,2,4,63893.693597971214,18,1.0,1,1,1.0,14.0,2,4.0
1,1,3,-8500.0,37,1.0,1,1,6.0,16.0,2,4.0
1,1,4,34210.65304499735,18,4.0,1,1,6.0,16.0,2,4.0
1,1,4,110247.52481011844,18,1.0,1,1,None,19.0,2,1.0
1,1,4,-8500.0,56,1.0,1,1,5.0,21.0,2,4.0
1,2,4,None,18,1.0,1,1,1.0,21.0,2,4.0
2,2,4,-5421.368031390259,6,None,1,1,5.0,15.0,2,4.0
9,1,3,11692.270077177289,48,None,1,1,None,21.0,2,4.0
1,1,4,-8500.0,42,1.0,1,1,None,19.0,2,4.0
1,2,4,None,15,1.0,1,1,5.0,19.0,2,4.0
6,1,3,None,53,1.0,1,1,None,16.0,2,4.0
9,2,4,7438.423787345477,42,1.0,1,1,1.0,18.0,2,4.0
1,1,3,-8500.0,16,None,1,1,4.0,14.0,1,4.0
9,2,4,77369.36525921035,36,1.0,1,1,6.0,10.0,2,4.0
8,2,4,36540.47420959384,39,1.0,1,1,1.0,16.0,2,4.0
8,2,4,131025.64292077256,39,8.0,5,2,1.0,21.0,2,4.0
1,2,3,-8500.0,37,None,1,1,5.0,8.0,2,4.0
9,2,4,None,20,1.0,3,2,1.0,22.0,2,4.0
1,2,4,None,32,8.0,1,1,1.0,16.0,2,4.0
9,2,4,58324.71886565437,32,None,1,1,6.0,18.0,2,3.0
1,1,4,92796.38711084845,36,None,1,1,6.0,21.0,2,4.0
1,1,4,47460.8609491663,42,1.0,1,1,6.0,19.0,2,4.0
1,2,4,139620.0433215991,42,1.0,1,1,6.0,18.0,2,4.0
6,1,4,54154.66039187696,18,None,1,2,6.0,19.0,2,4.0
1,1,4,37104.93721524987,42,None,1,1,3.0,19.0,1,1.0
1,2,3,16726.617504764865,16,1.0,1,1,1.0,20.0,2,4.0
1,1,4,55278.93293293283,21,None,1,1,6.0,3.0,2,4.0
1,2,2,None,41,None,1,1,6.0,22.0,2,4.0
2,2,4,-4822.19297098976,20,None,1,1,1.0,None,2,4.0
9,1,4,14341.221017507076,39,None,1,1,5.0,8.0,2,1.0
1,1,4,-8500.0,36,None,1,1,1.0,18.0,2,4.0
1,1,4,6693.866090427044,6,None,1,1,6.0,18.0,2,4.0
1,1,4,23617.81754572315,56,1.0,1,1,6.0,4.0,2,4.0
1,1,4,116873.52278231808,39,8.0,1,1,None,19.0,2,4.0
1,1,3,113410.998214935,40,None,1,1,3.0,15.0,2,None
9,2,4,186204.5425071814,39,1.0,1,1,1.0,16.0,2,4.0
2,2,4,77374.08795212806,51,1.0,4,1,None,3.0,2,4.0
9,1,4,9780.228481970262,51,3.0,1,1,1.0,17.0,2,4.0
1,2,4,-8500.0,29,1.0,1,1,None,22.0,2,4.0
8,2,4,-8500.0,55,1.0,1,1,1.0,20.0,2,None
9,1,3,115789.83091542251,24,1.0,1,1,None,16.0,2,4.0
1,1,3,68925.18468689767,17,6.0,1,1,6.0,22.0,2,4.0
9,1,4,164567.09657737953,36,1.0,1,1,None,22.0,2,None
1,2,3,-8500.0,48,1.0,1,1,6.0,19.0,2,4.0
8,2,4,61839.51909391126,13,None,4,1,1.0,None,2,4.0
4,1,4,48532.95817756083,6,None,1,1,None,1.0,2,4.0
1,1,2,-8500.0,41,1.0,1,1,1.0,16.0,2,4.0
1,1,3,83417.13152841362,8,None,1,1,None,14.0,2,None
9,2,4,None,29,None,1,1,6.0,17.0,2,4.0
2,2,3,121526.35745830229,12,1.0,1,1,6.0,24.0,2,4.0
1,2,4,None,39,None,1,1,5.0,22.0,2,4.0
2,1,3,None,48,None,1,1,None,3.0,2,4.0
1,2,4,-6481.711335443979,51,1.0,1,1,5.0,4.0,2,None
1,1,4,79830.58906914982,26,1.0,1,1,1.0,18.0,2,4.0
1,1,4,-8500.0,9,None,1,1,6.0,16.0,2,4.0
8,2,4,22561.261849551083,6,3.0,1,1,1.0,18.0,2,4.0
1,2,4,90381.71548690356,13,None,1,1,6.0,21.0,2,4.0
1,1,3,40908.579199601496,24,1.0,1,1,6.0,None,2,4.0
1,2,4,None,55,1.0,1,1,6.0,21.0,2,4.0
9,2,4,None,18,1.0,1,1,6.0,23.0,2,4.0
1,1,3,56975.81770844359,17,1.0,1,1,None,None,2,None
1,2,3,3514.76958188256,12,None,1,1,1.0,1.0,1,4.0
1,1,3,None,48,None,1,1,4.0,12.0,2,1.0
1,2,3,29135.32679589688,48,3.0,1,1,6.0,16.0,2,4.0
2,1,4,48770.43041582689,6,1.0,1,1,None,1.0,2,4.0
9,2,3,-8500.0,12,1.0,1,1,6.0,16.0,1,4.0
2,1,4,None,18,None,1,1,1.0,22.0,2,4.0
1,2,4,60603.19922872971,25,1.0,1,1,None,20.0,1,4.0
1,2,3,61830.94052924016,34,None,1,1,4.0,23.0,2,4.0
1,2,4,112732.2155512275,51,None,1,1,1.0,19.0,2,4.0
1,2,4,85569.6395685527,36,None,1,1,6.0,21.0,2,None
1,1,4,161066.9326178415,47,8.0,1,1,1.0,21.0,2,4.0
1,2,4,4149.601371487195,13,None,1,1,1.0,18.0,2,4.0
1,1,4,40733.679190971736,29,None,1,1,1.0,15.0,2,4.0
8,2,4,104429.3283551813,5,None,1,1,5.0,18.0,2,4.0
1,1,4,None,36,1.0,1,1,1.0,16.0,2,4.0
3,2,4,51604.471878010445,13,None,5,1,1.0,21.0,2,4.0
1,2,2,97824.83119172307,27,2.0,1,1,6.0,21.0,2,4.0
1,2,4,-8500.0,25,1.0,1,1,1.0,21.0,2,4.0
1,1,4,50582.94729023749,29,None,1,1,None,19.0,1,1.0
1,1,3,4692.595838084635,34,None,1,1,6.0,4.0,2,None
1,2,3,45267.295353647125,17,None,1,1,1.0,19.0,2,4.0
1,1,4,105629.58545709544,32,None,1,1,6.0,1.0,1,4.0
1,2,4,-8500.0,26,None,1,1,6.0,16.0,2,4.0
1,1,4,-8500.0,21,None,1,1,1.0,18.0,2,4.0
9,2,4,1873.5235192329487,49,None,1,2,1.0,21.0,2,4.0
2,1,4,-8500.0,25,1.0,1,1,6.0,21.0,2,4.0
1,2,4,-8500.0,49,1.0,1,1,4.0,20.0,1,4.0
1,1,4,50600.74453423335,36,8.0,1,1,1.0,21.0,2,4.0
1,1,3,92689.56455734132,48,1.0,1,1,1.0,17.0,2,4.0
9,2,4,-8500.0,6,None,1,1,None,21.0,2,4.0
6,2,3,-2127.10700947656,48,None,1,1,3.0,4.0,2,4.0
1,1,4,None,22,6.0,1,1,4.0,16.0,2,None
1,2,2,-8500.0,27,1.0,1,1,6.0,16.0,2,4.0
1,2,4,131850.85298324484,36,8.0,1,1,1.0,21.0,2,4.0
6,2,4,-8500.0,36,None,1,1,3.0,3.0,2,4.0
9,1,4,-8500.0,49,None,1,1,2.0,18.0,1,4.0
1,2,4,122685.0282715622,39,1.0,1,2,1.0,17.0,2,4.0
1,2,3,None,34,2.0,1,1,1.0,16.0,2,4.0
1,2,3,168075.38018544103,48,1.0,1,1,1.0,18.0,2,4.0
1,1,4,-8500.0,47,2.0,1,1,6.0,2.0,2,4.0
1,2,4,23607.941084287457,6,None,1,1,None,20.0,2,1.0
9,2,4,37267.79177717918,26,None,1,1,6.0,18.0,2,1.0
9,2,3,9587.126224010608,45,8.0,1,1,1.0,16.0,2,4.0
1,2,4,35442.576946639725,13,None,1,1,1.0,19.0,2,4.0
2,1,4,-8500.0,6,None,3,2,1.0,10.0,2,4.0
1,2,4,106729.2431924697,36,1.0,1,1,6.0,18.0,2,4.0
9,2,3,6393.0532225446805,48,None,1,1,1.0,22.0,2,4.0
1,2,3,105026.55252340692,12,None,1,1,None,21.0,2,4.0
1,2,4,-8500.0,18,1.0,1,1,None,16.0,2,4.0
1,2,3,None,12,None,1,1,6.0,18.0,2,4.0
1,1,3,107492.55460807116,17,1.0,1,1,None,16.0,1,None
9,1,3,None,8,None,1,1,5.0,12.0,2,1.0
1,1,4,87033.25226567345,39,None,1,1,4.0,18.0,2,1.0
1,2,3,None,48,1.0,4,1,1.0,19.0,2,4.0
1,2,3,75452.967791711,24,None,1,1,None,20.0,2,4.0
9,2,4,-8500.0,26,1.0,1,1,6.0,22.0,2,4.0
2,2,4,87127.42205707706,6,1.0,1,1,None,21.0,2,4.0
9,1,3,58172.78850849258,16,1.0,1,1,6.0,22.0,2,2.0
4,1,4,None,39,None,1,1,None,7.0,2,None
1,1,4,-8500.0,47,1.0,1,1,6.0,16.0,2,4.0
1,1,4,None,6,None,1,1,6.0,5.0,2,4.0
6,2,4,27580.800786349217,39,1.0,1,1,6.0,19.0,2,None
1,2,4,28284.015663017195,6,5.0,1,1,6.0,16.0,2,4.0
1,2,3,144185.27931736037,48,1.0,1,1,1.0,21.0,2,4.0
1,1,3,100410.289973003,12,4.0,1,1,1.0,21.0,2,4.0
1,2,4,80559.6313619102,47,None,1,1,6.0,17.0,2,None
1,1,3,138169.03921096135,48,1.0,1,1,1.0,7.0,2,None
1,1,4,32396.37891063332,36,None,1,1,6.0,19.0,2,4.0
1,2,4,7305.471286103828,26,1.0,1,1,None,19.0,2,4.0
1,2,4,91547.00073037796,13,None,1,1,None,18.0,2,4.0
1,2,4,87491.13629367473,39,None,1,1,None,13.0,2,4.0
2,2,4,95979.7993958488,55,None,1,1,None,17.0,2,4.0
8,1,4,134028.52938335328,6,1.0,1,1,5.0,None,2,4.0
1,2,3,164926.78509286343,48,1.0,1,1,1.0,18.0,2,None
9,2,4,132359.9552120381,47,None,1,1,6.0,15.0,2,4.0
1,1,4,-8500.0,22,None,1,1,6.0,19.0,2,4.0
1,2,3,79779.96530414707,17,1.0,1,1,1.0,19.0,2,4.0
9,2,4,None,49,1.0,1,1,3.0,22.0,2,4.0
1,1,3,89697.36231368866,34,None,1,1,4.0,4.0,2,None
1,1,4,None,55,1.0,1,1,6.0,21.0,2,4.0
1,2,4,143864.23979985723,39,8.0,1,1,1.0,22.0,2,4.0
1,2,3,66855.77688908037,12,1.0,4,1,1.0,19.0,2,4.0
9,2,3,-8500.0,45,1.0,1,1,5.0,23.0,2,4.0
9,2,3,None,12,1.0,1,1,1.0,22.0,2,4.0
4,2,4,34758.697703073216,6,1.0,1,1,1.0,6.0,2,4.0
1,1,4,120797.58965806205,36,1.0,1,1,6.0,19.0,2,4.0
1,2,4,151615.35504607426,6,7.0,1,1,6.0,16.0,2,4.0
2,2,4,55011.38164186546,28,8.0,1,1,1.0,18.0,2,4.0
1,1,4,46356.415752594,6,5.0,1,1,1.0,11.0,2,4.0
2,2,4,105815.51904492022,6,1.0,1,1,3.0,20.0,2,4.0
1,2,3,-8500.0,17,None,1,1,6.0,16.0,2,4.0
1,1,4,42055.06674735715,6,3.0,1,1,1.0,16.0,2,4.0
1,1,4,-8500.0,28,None,1,1,6.0,21.0,2,4.0
1,2,4,None,55,None,1,1,6.0,4.0,2,None
1,2,4,62570.02565931782,25,1.0,1,1,1.0,7.0,2,4.0
1,1,3,-8500.0,12,1.0,1,1,6.0,18.0,2,4.0
9,2,4,-8500.0,6,7.0,1,1,1.0,16.0,2,4.0
1,2,4,60006.96428456904,18,1.0,1,1,4.0,18.0,2,4.0
1,2,4,-8500.0,25,None,3,1,1.0,11.0,2,None
1,1,4,None,29,1.0,1,1,6.0,19.0,2,None
1,1,3,40320.837826876574,17,None,1,1,5.0,22.0,2,4.0
1,2,4,121225.27520589955,6,6.0,1,1,1.0,16.0,2,4.0
1,1,3,None,24,None,1,1,2.0,22.0,2,4.0
1,1,4,None,39,1.0,1,1,1.0,22.0,2,4.0
1,2,4,None,6,2.0,1,1,1.0,22.0,2,4.0
1,2,4,-8500.0,6,1.0,1,1,1.0,None,2,None
1,2,3,105595.56185805726,48,None,1,1,1.0,18.0,2,4.0
1,1,4,37567.59838291012,5,1.0,1,1,None,None,2,None
1,2,4,88282.28974664607,26,1.0,1,1,1.0,17.0,2,None
1,2,3,27758.427853154382,17,1.0,1,1,1.0,1.0,2,4.0
1,1,4,-8500.0,39,8.0,1,1,None,21.0,2,4.0
1,1,4,-8500.0,6,None,1,1,6.0,7.0,2,4.0
1,1,4,-8500.0,39,3.0,1,1,6.0,19.0,2,4.0
1,2,3,42482.61684039607,48,1.0,1,1,6.0,16.0,2,4.0
1,2,4,53913.10884749173,26,1.0,1,1,1.0,16.0,2,4.0
8,1,4,None,6,2.0,1,1,6.0,14.0,2,4.0
9,2,4,80243.09958411341,6,None,1,1,1.0,None,2,None
1,2,3,-6543.004291611345,24,None,1,1,6.0,14.0,2,None
1,1,4,45145.98175020564,47,8.0,1,1,6.0,23.0,2,4.0
1,2,3,66114.04983094962,12,1.0,1,1,1.0,21.0,2,4.0
1,2,4,None,47,1.0,5,1,None,13.0,2,4.0
1,2,3,-325.5481353979194,12,2.0,1,1,3.0,17.0,2,None
6,2,4,None,6,1.0,1,1,None,19.0,2,4.0
1,2,4,None,21,2.0,1,1,6.0,16.0,2,4.0
1,2,4,27204.117502710706,6,1.0,1,1,None,16.0,2,4.0
1,1,3,-4783.039188475086,24,None,1,1,4.0,16.0,2,4.0
9,1,3,80593.18391586261,8,None,1,1,6.0,22.0,2,4.0
1,1,3,-8500.0,12,1.0,1,1,6.0,16.0,2,4.0
1,1,4,91699.59800741923,13,None,1,1,None,22.0,2,4.0
1,1,4,157566.38358900984,36,1.0,1,1,6.0,6.0,2,4.0
1,2,4,120274.2755643144,36,1.0,4,1,6.0,None,2,None
9,2,4,None,36,None,1,1,6.0,18.0,2,4.0
1,2,4,139268.1505747432,36,1.0,1,1,1.0,19.0,2,4.0
2,1,3,22527.87306274795,8,None,1,1,6.0,11.0,1,4.0
1,1,4,55476.16357602827,25,None,1,1,None,4.0,2,None
4,2,3,29866.134054244576,17,None,3,1,None,19.0,2,4.0
1,1,4,138487.1560704976,18,1.0,1,2,1.0,16.0,2,4.0
9,2,3,66844.43078913262,12,1.0,1,1,1.0,20.0,2,4.0
1,2,4,11698.120896146143,36,1.0,1,1,1.0,21.0,2,4.0
2,2,4,126918.09913747324,18,1.0,1,1,6.0,17.0,2,4.0
9,2,4,132428.312820915,55,None,1,1,1.0,1.0,2,4.0
1,2,4,55678.30078422681,6,None,1,1,6.0,20.0,2,None
9,2,3,88684.14396467098,45,None,1,1,1.0,18.0,2,4.0
1,2,4,9971.0669891852,26,8.0,1,1,1.0,21.0,2,2.0
1,1,3,74061.96812622069,17,1.0,1,1,6.0,21.0,2,4.0
2,2,4,32777.5748113907,26,None,1,1,1.0,20.0,2,4.0
1,2,3,91732.71478656642,48,None,1,1,None,21.0,2,4.0
1,1,3,119919.13142038496,48,8.0,1,1,6.0,20.0,2,None
1,2,4,-8500.0,18,None,1,1,6.0,4.0,2,4.0
1,1,4,None,13,None,1,1,6.0,22.0,2,4.0
4,2,3,-8500.0,45,None,1,1,5.0,19.0,2,4.0
1,1,3,4915.1274670606,17,1.0,1,1,6.0,16.0,2,4.0
9,2,3,-8500.0,17,None,1,1,6.0,16.0,1,4.0
2,2,3,-8500.0,17,None,4,2,6.0,20.0,2,4.0
8,2,4,110066.81417681844,39,1.0,1,2,1.0,17.0,2,4.0
1,1,4,73262.69798615211,29,None,1,1,6.0,20.0,2,1.0
2,1,3,84453.4471587287,17,None,1,1,6.0,19.0,2,4.0
2,1,3,82146.44670575167,48,1.0,1,1,1.0,18.0,2,4.0
2,2,4,41946.32948578792,26,None,1,1,1.0,13.0,2,4.0
2,2,2,-8500.0,27,1.0,1,1,1.0,21.0,2,4.0
1,2,4,-8500.0,5,1.0,1,1,1.0,19.0,2,4.0
1,1,4,109789.87276840316,13,6.0,1,1,1.0,16.0,2,4.0
2,2,4,69835.40020943189,55,None,1,1,6.0,16.0,2,4.0
1,1,3,84373.97687641112,45,1.0,1,1,6.0,19.0,2,4.0
4,1,3,-8500.0,48,None,1,1,5.0,19.0,2,4.0
1,1,3,113267.74126138698,8,1.0,1,1,6.0,13.0,2,4.0
1,1,4,None,26,1.0,1,1,None,11.0,2,None
1,2,3,24477.710864493874,16,1.0,4,2,6.0,20.0,2,4.0
1,2,3,61634.59271565191,48,None,1,1,6.0,21.0,2,4.0
1,1,4,177986.63570968644,6,None,1,1,1.0,23.0,2,4.0
1,2,3,None,48,1.0,1,1,6.0,5.0,1,4.0
1,2,4,176529.33155752785,36,3.0,1,1,6.0,19.0,2,4.0
1,2,4,59727.04513449909,21,None,1,1,1.0,15.0,2,None
1,1,4,77584.1209641837,47,1.0,1,1,None,13.0,2,4.0
1,2,3,115306.56509249372,17,1.0,1,1,6.0,4.0,2,4.0
1,2,3,-8500.0,24,None,1,1,6.0,19.0,2,4.0
1,2,4,31108.42498798405,25,3.0,1,1,1.0,16.0,2,4.0
4,1,3,73287.2656341202,17,None,1,1,6.0,1.0,2,None
1,1,3,149745.98080746696,12,1.0,1,1,1.0,20.0,2,4.0
9,2,3,107237.7076755125,8,None,1,1,1.0,1.0,2,4.0
1,1,4,54388.34921709818,47,1.0,1,1,3.0,19.0,2,4.0
1,1,3,134647.03693811034,48,1.0,1,1,None,13.0,2,4.0
1,1,4,3090.080311268255,39,None,1,1,6.0,16.0,2,4.0
1,2,4,24621.24412731861,22,1.0,1,1,1.0,19.0,2,4.0
1,2,3,85261.16536100666,12,1.0,1,1,1.0,11.0,2,None
1,2,4,73443.13509639804,25,1.0,1,1,1.0,21.0,2,4.0
1,2,4,56369.17991242901,25,1.0,4,2,6.0,20.0,2,4.0
4,2,4,244848.92228852116,13,8.0,1,1,None,19.0,2,4.0
1,2,3,111066.1666694652,24,4.0,1,1,1.0,1.0,2,4.0
1,2,2,None,27,1.0,1,1,6.0,16.0,2,4.0
1,1,4,36690.595438312506,6,1.0,1,1,None,1.0,2,4.0
1,2,2,136056.77681116777,27,1.0,1,1,1.0,22.0,2,None
1,2,4,40058.95210387744,22,1.0,1,1,1.0,21.0,2,4.0
1,2,2,25494.543065474198,27,8.0,1,1,1.0,1.0,2,4.0
1,2,3,4217.447759257011,17,1.0,1,1,1.0,19.0,1,4.0
1,1,4,None,13,1.0,1,1,6.0,16.0,2,4.0
1,1,4,12489.448908096394,36,None,1,1,3.0,16.0,2,4.0
1,1,4,None,29,None,1,1,1.0,7.0,2,4.0
1,1,4,-8500.0,18,None,1,2,1.0,4.0,2,4.0
1,2,4,None,26,6.0,4,1,6.0,20.0,2,4.0
9,2,4,-8500.0,36,1.0,1,1,1.0,20.0,2,4.0
2,2,3,-8500.0,34,1.0,3,2,6.0,14.0,2,4.0
9,1,4,-8500.0,29,1.0,1,1,1.0,23.0,2,4.0
1,1,3,None,12,1.0,1,1,6.0,20.0,2,4.0
1,2,4,179923.34016292662,6,1.0,1,1,6.0,14.0,2,4.0
1,2,4,None,6,None,1,1,4.0,21.0,2,4.0
6,1,3,-4167.608163598023,48,None,1,2,1.0,21.0,2,4.0
1,2,4,139930.08651143,22,None,1,1,4.0,4.0,2,2.0
1,2,4,-8500.0,26,None,1,1,4.0,15.0,2,4.0
1,2,4,-8500.0,36,None,1,1,1.0,16.0,2,4.0
9,2,4,120999.3857696605,26,6.0,3,2,1.0,4.0,2,4.0
1,2,3,None,24,1.0,1,1,2.0,18.0,2,4.0
1,1,3,160164.998508981,17,1.0,1,1,6.0,12.0,2,None
1,2,3,-8500.0,34,None,1,1,1.0,21.0,2,4.0
9,1,4,None,39,1.0,1,1,6.0,14.0,2,4.0
1,2,3,-8500.0,17,1.0,1,1,None,20.0,2,4.0
1,2,3,None,34,1.0,1,1,1.0,16.0,2,4.0
1,2,3,-8500.0,17,1.0,1,1,6.0,19.0,1,4.0
1,1,4,None,32,None,1,1,5.0,15.0,2,2.0
1,1,4,64435.27365821914,25,1.0,1,1,1.0,None,2,None
1,2,4,None,13,1.0,1,1,None,22.0,2,4.0
1,1,4,36484.18797803899,26,1.0,1,1,1.0,19.0,2,4.0
1,1,4,52288.96968705144,32,1.0,1,1,6.0,20.0,2,4.0
9,2,4,-8500.0,6,None,1,1,6.0,19.0,2,4.0
1,2,4,111237.23684980372,39,1.0,1,1,1.0,21.0,2,4.0
1,2,3,-5024.1196648048135,8,None,1,1,4.0,20.0,2,None
1,1,3,-8500.0,34,3.0,1,1,5.0,19.0,2,None
1,2,4,45091.67413262747,39,None,1,1,6.0,4.0,2,1.0
1,2,3,56686.69820532631,34,4.0,1,1,6.0,16.0,2,4.0
4,1,4,16109.206634559465,36,1.0,1,2,6.0,1.0,2,4.0
1,2,4,None,26,1.0,1,1,1.0,21.0,2,4.0
1,1,3,114438.14255537846,48,4.0,1,1,1.0,17.0,2,4.0
2,1,3,-1559.4993652064877,12,None,1,1,None,4.0,2,4.0
1,1,3,58142.36141000196,24,1.0,1,1,1.0,21.0,2,4.0
1,2,4,68573.83934225929,36,8.0,1,1,1.0,22.0,2,4.0
1,1,4,69401.84454978198,9,1.0,1,1,1.0,14.0,2,4.0
1,1,4,152537.78183184523,13,8.0,1,1,1.0,22.0,2,4.0
1,2,3,90240.77448442602,45,None,1,1,None,21.0,2,4.0
1,1,3,118149.35325758728,24,None,1,1,6.0,21.0,2,4.0
1,2,4,55934.55664210492,13,1.0,1,2,1.0,4.0,2,4.0
1,1,4,105371.21209531272,36,1.0,1,1,1.0,19.0,2,4.0
1,2,4,57099.10677365431,21,1.0,1,1,None,21.0,2,4.0
1,1,3,None,34,1.0,1,1,None,21.0,1,4.0
1,1,4,27563.40786240169,5,6.0,1,1,1.0,16.0,2,4.0
1,1,4,20302.30746980285,13,1.0,1,1,4.0,14.0,1,4.0
8,1,3,165594.7776340558,12,None,1,1,6.0,17.0,2,None
1,1,4,-8500.0,55,3.0,1,1,6.0,19.0,2,4.0
1,2,4,-961.4021885353504,9,None,1,1,6.0,18.0,2,4.0
1,1,3,85447.17239225523,12,3.0,1,1,1.0,16.0,2,4.0
1,2,4,79208.09624916935,22,None,1,1,6.0,3.0,2,2.0
1,2,4,51872.91360539608,39,2.0,1,1,6.0,21.0,2,4.0
1,2,3,9425.583127467296,34,1.0,1,1,1.0,16.0,2,4.0
1,1,3,20219.097707137054,34,None,1,1,6.0,20.0,2,None
1,1,4,24463.087615789114,29,3.0,1,1,5.0,16.0,2,4.0
1,1,4,35505.11849749259,18,1.0,1,1,6.0,21.0,2,4.0
1,2,4,74336.79972327902,13,None,1,1,1.0,20.0,2,4.0
1,1,4,106800.08212034569,38,2.0,1,1,None,21.0,2,4.0
1,1,3,139571.88867365572,48,1.0,1,1,None,21.0,2,4.0
4,1,2,23615.74449650645,30,1.0,3,1,6.0,16.0,2,4.0
1,2,4,89039.78354307584,32,1.0,1,1,1.0,21.0,2,4.0
1,1,4,98525.59655276424,15,1.0,1,1,4.0,20.0,2,None
1,2,4,195153.9591700259,26,2.0,1,1,None,19.0,2,4.0
1,2,4,45321.34635399546,29,1.0,1,1,6.0,16.0,2,4.0
1,2,4,139559.26909026355,39,None,1,1,1.0,21.0,2,4.0
1,2,4,24073.0187591442,6,1.0,1,1,5.0,18.0,2,4.0
1,1,4,50806.0054775486,39,None,1,1,4.0,16.0,2,4.0
1,2,2,35521.87387068055,27,1.0,1,1,None,19.0,2,None
1,2,3,15374.89022766209,24,1.0,1,1,5.0,20.0,2,4.0
9,1,4,55488.60125543165,6,7.0,1,1,1.0,19.0,2,4.0
